datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2024-08-22,0.2,Business,Economy Class,Las Vegas to Kansas City,2.0,,2.0,,,1.0,2.0,isn’t worth the cheap admission,False,"  This airline is trash! The experience isn’t worth the cheap admission. The luggage fees are ridiculous, no snacks or beverages, and no Wi-Fi as you have to pay for everything. No cushion or recline in the seats, constant delays. This is the greyhound bus of the sky. If you can, book with someone else.",-1
2024-08-20,0.2,Solo Leisure,Economy Class,San Jose to Los Angeles,2.0,,3.0,,,2.0,2.0,The environment is so chaos,True,"   My round trip both were delayed which is expect. The aircraft is not clean and very unorganized. After landing, we had to wait 30 min to get into the gates. Everyone who needs the connection flight were so upset. The environment is so chaos.",-1
2024-08-18,0.1,Couple Leisure,Economy Class,Newark to Boston,,,,,,1.0,1.0,"Ended up taking train"" ",True,"   Delay delay, delay. Ended up taking train because flight was delayed so many times for so long. Never will try to fly on spirit again. Heard this about spirit from many people but didn’t listen .. should have! Don’t ever book with Spirit Airlines please!",-1
2024-08-18,0.1,Family Leisure,Economy Class,Orlando to Boston,1.0,1.0,3.0,,,1.0,1.0,First and last flight with Spirit,False,  Flying with Spirit Airlines is ridiculous. I paid 117.00 for seat selection to arrive at the airport and have my seats taken from me as they overbooked the flight. That is not a me problem that is a Spirit Airlines problem. The point of purchasing 3 seats together is so my family could all be together and then find out we are all separated and my underage daughter is ok to sit with someone else as long as the parents are on the flight. I am sorry but that is totally unacceptable. The people working the counter at MCO need better manners. First and last flight with Spirit and I will continue to tell everyone I know how terrible the service .,-1
2024-08-17,0.1,Business,Economy Class,Florida to Houston,1.0,,1.0,1.0,,1.0,2.0,5 times my gate changed,False," 5 times my gate changed. As a 70 year old it's a very hard time. Staff was not professional, very rude and bad attitude. Flight canceled and no water or anything provided. 14:53 flight canceled, got flight 20:30 pm. Siting at the airport from 12:30pm till 20:30pm. I never recommend to anybody. Unbelivable rude staff. Ask for water to take my medicine and they refuse it. Worst airline service.",-1
2024-08-14,0.1,Solo Leisure,Economy Class,San Antonio to Cancun,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Exorbitant luggage fees,False, This airline is absolutely the worst. From the cardboard seats. No beverage service. Exorbitant luggage fees. Rude staff and pilots. I will tell everyone I know not to use this airline. It’s not even cheap enough to offset any complaints. Horrible.,-1
2024-08-13,0.1,Couple Leisure,Economy Class,Las Vegas to Chicago,2.0,,1.0,,,1.0,1.0,Horrible customer service,True,"   Horrible customer service. We landed at 2:40 and didn’t get our luggage till 3:40 and it wasn’t until a bunch of people went to the office to find out what’s going and and complain until they sent out the luggage. Horrible airline, horrible experience and not even worth it because by the time you add all the the things they charge for it’s more expensive than the good airlines!",-1
2024-08-13,0.1,Solo Leisure,Business Class,Las Vegas to Atlanta,1.0,,1.0,,,1.0,1.0,cheap price is not worth it,False," Absolute Worst Customer Service! From the Flight Attendants and Pilot both late to flight (no they weren't on other flights) to the customer service rep at Counter no remorse for the situation at hand. Maybe this something they deal with daily, however when it comes to cancelled flight being alone at midnight in a city that I was not familiar with. Vouchers were given for hotel, food and a Lyft however the only Voucher worked was food. Hotel Green Valley Ranch didn't even except Vouchers this is something that should have been known before we were sent there ended up have to pay for my own room at $230 per night to only hear its not guaranteed i'll get my money back and if I do only up to $150. Not sure why just $150 when Spirt is the one whom sent me to this hotel anyway. No one to talk to at 2am your on your own God forbid I didn't have any money would have been sleeping on lobby floor like the others. Again alone on this flight. I will post everyday advised everyone to go with a different Airline the cheap price is not worth it.",-1
2024-08-12,0.1,Family Leisure,Economy Class,Louisville to Ft Lauderdale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Avoid this airline,True,"   Spirit is currently the only non stop flight from SDF to FLL but in hindsight I'd prefer to pay more and have a connecting flight than deal with this clown show of an airline. They lost my and every other car seat on on the flight and it seems to be a common occurrence. I haven’t been able to speak with a human since reporting the missing luggage 5 days ago. everything about their customer service is automated, but it’s done very poorly. for example, I received an email saying my car seat was found and would be delivered back to my home 4 days ago. I called the 800 # to check on it, and after digging thru the menu was advised to use the chat feature. after filling out some info i waited 5 mins for chat just to be told to call a different # for baggage. i called baggage and was on hold for 20+ mins with periodic automated updates “you are caller 8, estimated wait 12 mins… you are caller 6” etc, all the way to “caller 2, estimated wait 1 min” and then finally - sent to voicemail! the tickets are cheap but after paying for carryon bags, checked bags, drinks (no free sodas or pretzels here!) it’s not nearly as good as it seems. and they constantly try to upsell you with emails and notifications throughout the entire experience (“want to sit together? buy your reserved seats now!”) which is obnoxious. Avoid this airline at all costs.",-1
2024-08-08,0.2,Family Leisure,Economy Class,Orlando to Baltimore,1.0,1.0,1.0,1.0,1.0,1.0,1.0,“It is not a a value airline”,False," While I understand that Spirit Airlines operates under the guise of affordable, but at what cost? We are in a recession and I get that; however, it is not a a value airline. They do not understand the meaning of ""quality service"". On August 2, 2024 we were supposed to arrive at BWI at 8pm, but there was a tropical storm. We were re-routed several times, because we could not land. When we were able to land, we sat on the runway for two hours. The children were crying and exhausted; the parents and passengers were also exhausted, frustrated. We were not offered anything to pass the time and there weren't any considerations or exceptions made for the children. Upon leaving, my son dropped his iPhone on the aircraft. I filed two claims - 1415434 and 1415290. I used find my iPhone which showed the BWI location well into 08/06/24. I reached out to the airline several times, tried to contact them on twitter to no avail. The hold time was 3 hours and when I left my number for a representative to call me, they called me two days later. When I contacted the airline on social media that pretended to be receptive and concerned to later block me from uploading the information. The representatives are offshore and the response is always scripted. I will NEVER fly Spirit. It is NOT economical or worth the hassle. They will NOT improve until consumers STOP using their services. We ALL deserve BETTER!",-1
2024-08-06,0.1,Family Leisure,Economy Class,Orlando to Atlanta,1.0,1.0,1.0,,1.0,1.0,2.0,very unprofessional very inconsistent,False,  Spirit airlines and their staff on the plane and in the airport was very unprofessional very inconsistent. Spirit Airlines delayed our flight home a total of 9-12 times and waited until 3.30 am to say the flight was cancelled. I assume a 12 dollar meal ticket was sufficient enough due to lack of communication on the terms and conditions of the flight. I wouldn’t recommend anyone to fly Spirit Airlines,-1
2024-08-05,0.1,Couple Leisure,Economy Class,San Diego to Las Vegas,1.0,,2.0,,,1.0,1.0,extremely dissatisfied with service,True,"   I am extremely dissatisfied with service. My flight was cancelled and rebooked to late the next day, so I was forced to get a hotel and miss a day of work. My efforts to get in touch with a representative to discuss reimbursement have been unsuccessful; I have been on hold for 40 minutes and the chat function is equally impossible to use. I would simply like to speak to a representative about reimbursements which I am owed by law due to this inconvenience, and Spirit has done an incredibly poor job of handling it by making it extremely impossible to get in touch with anyone.",-1
2024-08-05,0.3,Couple Leisure,Economy Class,Boston to Baltimore,1.0,,2.0,,,1.0,2.0,budget for disrupted travel plans,False,"  I am writing this so that other travelers have the full information about what risks they might take on with Spirit and other lower priced airlines in the US. The tickets are indeed cheaper than other flights, but when the flight is cancelled, as happened on our return trip, the options are few. The flight was first delayed by an hour or more, before we had checked in. Seven hours ahead of that new departure time, the flight delay of three additional hours was announced again (arrival at the airport now being after midnight, necessitating use of rideshare instead of public transport). Then, three hours later, the flight cancellation was announced. The next rebooking options were two days later. We chose to get a refund knowing that booking another transport option at such short notice would in no way be compensated by our refund. Indeed, other airlines had routes that did not work for us for twice the price, and we ended up booking a bus and a train for a total of 10+ hours' travel (compared to 4.5 hours total, including travel to airport and airport security lines for the outbound flight), not including the travel to and from the station - these tickets were also much more than the flight refund, but on a more convenient timeline. Plus, I would be missing work, but I'm lucky enough to manage some tasks on the train as there is free WiFi on Amtrak. So, be prepared to always budget for disrupted travel plans. It's very possible to arrive at the destination when public transport is not available, indeed, many budget routes are at inconvenient times and require pre-planning and additional cost to airport. It's also very possible to incur additional expenses (hotel, alternate tickets) which these budget companies do not compensate.",-1
2024-08-04,0.1,Family Leisure,Economy Class,Salt Lake City to Burbank,3.0,1.0,2.0,1.0,1.0,1.0,1.0,“airport agents were clueless”,False, I left SLC airport in 8-3-24 and I was scheduled to connect and depart out of Las Vegas on flight NK264. But they bumped 3 passengers off that oversold flight including my ticket but they left my minors ticket intact somehow. And the ticket agents blamed me saying since I arrived off the SLC flight on my connection which wasn't my fault I was let off gate A8 and I was given only 15 minutes to make from the arrival gate in Vegas to the departure gate A15. So essentially I was told although I am not a pilot that I arrived late. But the connection time to begin with was under 45 minutes and the SLC aircraft arrived 30 minutes late. And then I was booked on a later flight NK249 departing at 5:31 PM. But that didn't happen on time. We didn't depart until 6:46 PM since we didn't have a pilot arriving on time. All passengers had to sit on the plane and wait an hour and 15 minutes. Mind you my checked bag was supposedly sent to Burbank Airport on the flight I was bumped from NK264 because it was oversold. And Spirit told me since I did not pay a seat fee for that flight NK264 and although I had a minor traveling with me and even though I called the airline 3 times before departure to discuss seat assignments and I arrived 2 hours earlier that the takeoff time. I was advised to do that but again it seemed like I would only get help if I paid another $100 for seat assignments and the airline told me although assigned a seat in advance it was given away since I chose not to pay a fee for it. And then arriving at Burbank at 8:15 pm instead of 4:30pm and losing out on time with family that I won't see again for another year. Plus my baggage is missing. Because it was put onto flight NK264 the one I was bummed from. The airport agents were clueless upon my arrival and no one would help me get into the locked baggage claim office. Not even the supervisor whom at Burbank Airport I have been trying to reach since 830 pm yesterday 8-3-24. No phone calls back no I'm sorry for ruining your vacation for you and your minor 5 year old. Who started crying because her toys are in the bag that's still locked in the baggage claim office at the Burbank Airport.,-1
2024-07-29,0.1,Couple Leisure,Economy Class,Nashville to New Orleans via Detroit,3.0,,1.0,,,1.0,1.0,treat people like a herd of cattle,True,"  Spirit Airlines allows only one small carry-on bag and a personal item. I had a small carry-on bag, and was carrying a small fabric bag with a few items inside. It wasn't larger than any women's purse. When it was my turn to board, for some reason, the attendant told me I could not carry that with me. He was very truculent, demanding, bossy, even aggressive. Considering I had 3 other people with me, I decided to not delay the trip, and I paid extra for the bag: $79.00. Spirit Airlines do not know how to treat customers as customers, they treat people like a herd of cattle. I suggest you spend a little more and fly a regular airline.",-1
2024-07-27,0.1,Family Leisure,Economy Class,Dallas to Atlanta,1.0,1.0,1.0,1.0,1.0,1.0,1.0,worst service I have ever received,True,"  This is the worst service I have ever received in 50 years flying. 12 hours delay, with no explanation, but instead they knowingly lied to hundreds of passengers who were waiting on their feet for hours and hours. No redress offered. No vouchers for meals. Some Spirit staff on duty admitted that the company knew about these problems from the day before but still only 4 people were on duty to check luggage for almost 1000 passengers. They lied to us (I was travelling with a 10 year old), assuring that the flight would wait for us to board. The truth is the plane was gone before we even made it to security. Apparently they just wanted to clear the check in lobby as much as possible, as television cameras were present to record the repeat of the previous day clients' uproar. Zero information. Total disregard for elderly and children waiting for hours. No redress or support. Outright lying to clients. I had never seen anything like this. I will never fly again with Spirit. The lower prices are offset by the fact that they charge 130 for a single carry on piece of luggage on a domestic roundtrip. They don't even offer free water in the plane, $5 for a small nondescript bottle of water for a child who's been waiting for 11 hours. Plane seats are bare, no recharging of devices. The worst section in the terminals without electrical outlets or sufficient seating.  You end up paying extra for everything.",-1
2024-07-21,0.2,Solo Leisure,Economy Class,Atlantic City  to Orlando,1.0,1.0,2.0,1.0,1.0,1.0,1.0,experience of check-in was awful,False,"   Overall, my flight went fine, but the experience of check-in was awful. Spirit’s systems for self check-in and self bagging are frequently down, in both Atlantic City and Orlando. When this happens staff gets over whelmed, rightfully so. They are not ready to accommodate the influx of ppl they need to check in. The self check in systems need to be updated and I need to feel comfortable that they are working before I feel comfortable flying Spirit again.",-1
2024-07-18,0.1,Couple Leisure,Economy Class,Detroit to Los Angeles,1.0,1.0,1.0,1.0,1.0,1.0,1.0,was delayed 8 times,True,  Flight from Detroit to LAX via Las Vegas was delayed 8 times! Their is no one to talk to. Their chatbox does not recognize their own reservation number and does not connect you to an actual agent that can help. It says estimated time is 45 minutes but you are still waiting 2 hours later.,-1
2024-07-17,0.1,Solo Leisure,Economy Class,Dallas to Tampa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,the worst experience ever,True,"  Spirit Airlines is the worst experience ever, and we fly a LOT. Flew my son from Phoenix to DFW, but the connecting flight to Orlando, delayed 3 times then cancelled outright. Offered to rebook him 3 days later, not a care for his survival in Dallas airport for those 3 days. Spirit tried to blame weather. Actually they specifically blamed ""weather."" BUT, the only airports experiencing weather are JFK, LGA, ERW, and CLT, and the maximum delay at any of them is 1 hr 19 min. (My daughter worked for SWA up until her baby was born recently). Guess Spirit doesn't count on people knowing the truth. To make them the  worst airline ever though? They refused my autistic son  a simple request for a cup of water.",-1
2024-07-14,0.1,Family Leisure,Economy Class,Miami to Chicago,1.0,,1.0,,,1.0,1.0,never got a penny back,False,"   Will never fly Spirit Airlines again. My family rescheduled our flights From Miami to Chicago to stay on vacation a few more days. Then when we get to the airport to fly out they told us we only changed my reservation, not my wife or sons despite us having a confirmation. Then they charged us a fee for my wife and son ""not showing up for their flights."" They refused to refund any of the original flights and even mine that day because they said I could board. Like I'm supposed to leave my wife and son halfway across the country. The customer service ladies were rude, Asking my wife, why are you crying, you're crazy. She was not making a scene not being loud just trying to figure out what was going on with our flights. Spirit airlines was supposed to investigate, we never heard anything back never got a penny back for all four flights. We've called customer service and every time we're on hold for 45 minutes it hangs up on us. They'll never get our money again. They can just mix up your reservations and never refund your money.",-1
2024-07-10,0.1,Family Leisure,Economy Class,Fort Lauderdale to Phoenix,1.0,1.0,1.0,1.0,1.0,1.0,1.0,worst experience every time,True, The worst experience every time I fly with Spirit. Hours of delay. Disorganised. Lack of appropriate crew. Charging for the worst service provided. The schedule changed multiple times since they didn’t have a crew,-1
2024-06-30,0.1,Family Leisure,Economy Class,Ft. Lauderdale to Barranquilla,5.0,5.0,5.0,1.0,1.0,2.0,5.0,got delayed 3 hours,True,"  This company is totally unprofessional, on departure flight got delayed 3 hours, and on the way back 3 hours, should be fined. I expect to get to a place on time not 3 hours later",-1
2024-06-28,0.1,Solo Leisure,Economy Class,San Antonio to Chicago via Orlando,1.0,1.0,1.0,1.0,1.0,1.0,1.0,“worst airline in the world”,True," The worst airline in the world, the staff are rude and laugh in your face, they offer to sleep at the airport on the floor, the waiting time due to flight delays is 28 hours! The plane landed in Miami, without any reason, I had 2.5 hours to transfer from Chicago to Orlando but we arrived 3 hours later, for which I drew a ticket for a flight in 28 hours, and an offer to live here, I was pointed to the floor. Board number NK1718.",-1
2024-06-28,0.2,Business,Economy Class,Las Vegas to Houston,3.0,2.0,2.0,,,1.0,2.0,no real care for the passenger,True,"  Our gate changed and the announcement went unheard. While we sat at the gate that was on the the departure board, we heard the name of a passenger called several times at our next gate. Ours was not called. When our departure time passed we went and checked with the gate agent who informed us that the gate was changed and the flight was gone. They did book us in to a flight 6 hours later. This flight changed gates 3 times! I have never seen such chaos. There is no real care for the passenger. I will avoid!",-1
2024-06-28,1.0,Solo Leisure,Economy Class,Philadelphia to Cancun,2.0,2.0,4.0,2.0,2.0,3.0,3.0,had the best experience,False,"   This is my first flight in my life. I had the best experience and it was smooth, staff was friendly. I was not nervous. Thank you for that experience.",1
2024-06-27,0.1,Family Leisure,Premium Economy,Houston to Orlando,1.0,1.0,1.0,1.0,1.0,1.0,1.0,“the absolute worst”,True," Spirit airlines is the absolute worst! We arrived for our flight 2 hours early to leave almost an hour late due to confusion from employees about what gate our flight would be boarding, there were 3 full flights standing at one gate with no communication and rude staff. We finally board take off the flight was pretty smooth and then the pilot announced for the crew to prepare for landing which they did, after crew was strapped in ready to land the pilot then announced we were going to do a few circles over the water due to a weather issue over the Orlando airport, we flew over the Gulf of Mexico for almost an hour and then the pilot finally announces that we only had 15 more minutes of fuel and we would have to go to a different airport to refuel and then we would would be able to fly to Orlando! Well we landed at the Fort Myers airport and were told to be patient because the airport was not expecting us and we would have to wait to get fuel, this is were it gets worse. They announced we would stay on the plane so we could do a fuel and go!! Yay right, nope not even 5 minutes later they announced sorry there has been a change that we were getting off the plane due to the pilot wouldn’t be able to fly without a crew because the crew were heading overtime and there was no other crew to fly with the pilot. The flight from Fort Myers airport to Orlando airport was only a 30 minute flight, but they opted out that they were not going to fly on it and we had to get off the plane and would figure everything out for us when we got off the plane off the plane on our flight leaving at 7:30 to head to Orlando arrive at 8:01. Our people are waiting for us in Orlando to pick us up. Let them know before we get off the phone, the screen says flight canceled. The spirit airlines said that the flight was canceled. There’s nothing that they could do that. We’d have to figure out a way to get where we needed to go with no help. They said it was issue was not a issue because there was a issue , they abandoned 250 people from that flight at a airport we were not supposed to be at with no help no flights out of the airport no restaurants open in the airport for us to eat drink anything no vouchers no suggestions.",-1
2024-06-26,0.2,Family Leisure,Economy Class,Cancun to Columbus via Orlando,1.0,1.0,3.0,1.0,1.0,1.0,1.0,This is the worst airline,True,"  Delay from the beginning in Cancun, then in Orlando a delay for 6 hours. That’s very common in this airline. If you have enough time to spend in an airport fly in spirit airlines. This is the worst airline.",-1
2024-06-25,0.1,Couple Leisure,Economy Class,Las Vegas to Portland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,“Horrible service”,False,"  This airline sucks. Horrible service at baggage check, flights constantly delayed and gates switched. If you plans for the day do not fly this airline ever!",-1
2024-06-25,0.1,Solo Leisure,Economy Class,Medellin to Detroit via Ft Lauderdale,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Never flying with this airline again,True,"  Never flying with this airline again. I don’t have a problem with their seat or charging money for the most basic things, but they are highly unreliable, especially when traveling with an intermediate stop. In addition, their staff is very very rude and doesn’t help at all. Never us them, if you can afford slightly better airline.",-1
2024-06-24,0.1,Family Leisure,Economy Class,Orlando to Newark,1.0,,1.0,,,1.0,1.0,“Absolutely disgusted”,False," The absolute worst airline in existence. Original departure time 3:30pm, flight was delayed due to “poor weather” when both destinations had no signs of rain or alarming weather conditions. Waited 8 hours with 4 kids to be told unapologetically from the useless Supervisor that the flight was canceled when in fact a flight going to the same destination took off at the very moment. No sympathy, no accommodation and no regards whatsoever for those waiting hours! Absolutely disgusted and will never again book a Spirit Airlines again.",-1
2024-06-23,0.1,Solo Leisure,Economy Class,Nashville to San Juan,1.0,,1.0,,1.0,1.0,1.0,Terrible experience,True,  Terrible experience. While I was in flight they changed my connecting flight from Orlando to Puerto Rico. They put me in a next day flight and pretended to wait more than 12 hours for that flight. No apologies or empathy. I have to fight to get on a next flight that took me to my destination at 3:00 am from next day. Still no apologies. They have the flight assistant making jokes and talking about how good they are to hide the bad customer service.,-1
2024-06-23,0.1,Business,Economy Class,Las Vegas to Columbus,1.0,1.0,1.0,1.0,1.0,1.0,1.0,horrible customer service,True,"  Rude staff, very uncomfortable seat, horrible customer service. I will never travel with Spirit Airlines anymore. I wish I could leave this review with No Star.",-1
2024-06-23,0.3,Business,Economy Class,Houston to Philadelphia,1.0,1.0,5.0,1.0,1.0,1.0,1.0,on her phone and ignored me,True,"  I walk to the counter looking for help because my ticket say proceed to gate for assignment. So i get to the counter and ask for help. The lady in picture say ""is someone at the counter"" sarcastically. If someone was there i wouldn't be asking her. She continued scrolling on her phone and ignored me. Her co worker who is pointing gave me some information. Customer service is not what it use to be.",-1
2024-06-23,0.1,Couple Leisure,Economy Class,Newark to Charlotte,,,,,,,1.0,"horrible customer service"" ",False,"   Spirit has horrible customer service. I spent one hour on the phone because their website was not working, and the assistant could not help me purchase a ticket. So, I just booked through booking.com in two minutes, but I now I would have to wait in line and pay for my bags separately.",-1
2024-06-22,0.1,Business,Premium Economy,Las Vegas to Dallas Fort-Worth,1.0,1.0,1.0,1.0,1.0,1.0,1.0,“I’ve been delayed TEN times today”,True," I’ve been delayed TEN times today. I called customer service (waste of time), and they could give no logical explanation. This has happened at least 10 times before, yet I’ve continued to fly with Spirit. NO MORE! They claim to be a bargain airline, but by the time I pay for my seat and carry on, it’s no less than a REAL airline. American Airlines all the way from here forward. Done !!",-1
2024-06-21,0.2,Solo Leisure,Economy Class,Las Vegas to Milwaukee,1.0,,1.0,,1.0,1.0,1.0,I’m extremely fed up,False,"   I fly Spirit between two and four times a month because it is the only nonstop flight from Milwaukee to Vegas. 90% of the time I get stuck on the plane before leaving Vegas anywhere from 45 minutes to 3 hours. This is ridiculous. During this time my phone is being used to occupy me therefore my battery is drained majority of the actual flight. And there are no charging outlets. The internet works only half the time and my money has been taken multiple times Without me receiving service. I’m extremely fed up, they have never offered any type of accommodation.  I don’t understand why they rush is on the plane to have us sitting for hours. We should be able to get off if we choose. I’m highly frustrated currently been sitting almost two hours.",-1
2024-06-20,0.2,Family Leisure,Economy Class,Orlando to San Antonio,1.0,,2.0,,,1.0,1.0,"a horrible experience"" ",True,"  Traveled back from Orlando to San Antonio with family of 4 on June 15th, 2024. I sat on an emergency aisle seat and following safety instructions from crew, put my little camera bag containing my camera and accessories including zoom lens, reading glasses underneath the seat in front of me. On landing San Antonio, i forgot to take bag out of aircraft and realized immediately I was out of the aircraft. I approached a Spirit Airline airport staff who told me I cannot get back on plane to collect forgotten item due to protocol and directed me to the spirit website to file a lost report. I did that and even more. I made several calls to Spirit customer care number after and was directed to the same website to file a lost item report. Six days in I have heard no feedbacks from Spirit Airlines and online portal just responds with ""searching"" each time I check for an update on my report. How much more ridiculous can this be? I was incapacitated for a few days without my reading glasses because I certainly thought Spirit would re-unite me with my forgotten items sooner than later, especially since I made the report almost immediately I noticed I left the bag in the aircraft. Had to get an over the counter reading glasses which does not have all the screen protection for my eyes, but whcih atleast gets me by to read. Camera has memories from a family vacation I would never be able to replicate if not found. With timely notice as i provided, it is irresponsible service from a service provider to not follow up, communicate and remediate asap. It's been a horrible experience so far and hopefully Spirit Airlines can make this right and reach out to me and get my belongings returned. Item was left in a specific spot on the aircraft, not in the airport. Except it's not protocol to clean up the cabin before embarking new passengers, there's a lot of question hanging here to be answered.",-1
2024-06-18,0.1,Family Leisure,Economy Class,Los Angeles to New York,1.0,,1.0,,,1.0,1.0,“The reviews are really true”,True," The reviews are really true, this is by far the worst airline ever. It’s been over 24 hours and I’m nowhere near my destination. I had to spent the night at Texas and was only provided with one food voucher of $12. Enough to buy water!",-1
