datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2024-06-15,0.1,Solo Leisure,Economy Class,Rockford to Mesa,2.0,,1.0,,,5.0,2,first complaint I've ever had,True,"  I paid in advance for a window seat, but it was going to be on the side of the plane in the sun. I wanted to sit on the shaded side so I went into the app and changed it about 2 1/2 hours before my flight. I changed to the very last row on the opposite side. I also paid for priority boarding so I could board quicker, and once I got back to my seat I noticed there was no window at all. There were 2 flight attendants in the back and I told them I wanted a window seat and asked if they could keep me posted as to whether one came available. I was originally going to be in seat 30A and changed to 32F. The seating chart showed one person in that row in the middle seat. All 3 of the seats in row 30 were empty until one young man came and sat in the original window seat I had until 2 1/2 hours earlier (30A). I would have been happy with any window seat at that time and I knew he was sitting in the wrong seat because he saw there was no one in the window so he moved over. I asked one of the flight attendants if she could just check with him to see if he was in the right seat. She said very rudely, that if they could accommodate they would, but she wasn't going to check everyone's tickets to be sure they were in the right seat. I told her that's not what I said or what I was asking. I told her I'm a bit claustrophobic and really wanted a window. She asked if someone had sat in my original seat, or how it was that I managed to get the one I was in. I tried to explain all of the above to her, but she just repeated she wasn't going to check everyone's ticket and they would let me know if there was another window available. I was just going to stay where I was at, but the other attendant found an empty window for me. I just got moved and then we had to de-plane for some issue, but that's unrelated. So, yes, I changed seats at the last minute. No, I didn't know there was no window in the very back. I simply asked if she could verify the seat if the gentleman in 30A, to be sure that's his correct seat. She said that if it wasn't, the person assigned to that seat would come and he'd have to move anyways. I have flown Allegiant for years and I've been their biggest advocate. Anytime someone turns to up their nose when I mention flying Allegiant, I have always said that I've never had any problems. This is the first complaint I've ever had. I've worked in customer service my entire life, and I know what good customer service is and this isn't it. This may sound very trivial, but it means something to me. I don't need this sarcasm when I've paid money to fly this airline. Asking to verify one person's seat is not asking too much. Just a note: all of the other crew members and airport staff were wonderful.",1
2024-06-15,0.2,Family Leisure,Economy Class,Punta Gorda to Peoria,1.0,1.0,5.0,,,2.0,2,staff is always kind and helpful,True,"  Allegiant is convenient when you like to avoid the larger, busy airports. The staff is always kind and helpful. That’s about the best I can say about Allegiant. The planes are so crowded due to the cheap fares that you are shoe horned into the seats. If you are sitting next to an average size American you probably won’t rest at all due to bumping into your fellow passengers in the adjacent seats. The seats are hard and uncomfortable, and leg room is minimal at best. There is no in flight entertainment other than people watching and the sounds of unhappy young children crying or screaming. My flight today was delayed. I was notified of the delay via email and text 2:15 hours beforehand, just as I arrived at the airport and had checked in my rental car. I had my family of 5 in tow and we ended up having to Uber back to our hotel who graciously allowed us to have our room back until 7 hours later when we had to head back to the airport. We were given meal vouchers which was a nice gesture, but I think transportation reimbursement would have been reasonable as I would not keep my family at the airport all day long.",-1
2024-06-03,0.1,Family Leisure,Business Class,Idaho Falls to Mesa Arizona,4.0,,4.0,,,1.0,1,“very disappointed and dissatisfied”,True," When we first got to the IF airport, we were charged an extra 150 dollars to check our bags, and the man helping us said that our carry on is the right size and we wouldn’t have to pay for it. We then were boarding our flight, and the lady looked at us and said our bag was too big to be a carry on. She was very blunt and rude, and we asked about the other bags people were bringing in that were the same size. She said to put our bag on the measuring box to see, and when it went about an inch over she looked down on us. We then had to pay another 75 dollars for this carry on. She was not kind to us at all, not talking to us like real people. I’m very disappointed and dissatisfied with how she treated me and my 2 cousins, nobody should be talked down to that way.",-1
2024-06-03,0.1,Family Leisure,Economy Class,Destin to Cincinnati,1.0,1.0,1.0,1.0,1.0,1.0,1,Nickel and dime you to death,True,  Wish I could give a zero. Do yourself a favor travel with anyone but them. It won’t save you money because they will charge you carry on prices for your personal items. Nickel and dime you to death. Then lose your luggage. Not just one persons luggage lost…our entire planes luggage was lost for almost two hours to the point the police had to be dispatched. I will walk to Florida before I fly this airline again.,-1
2024-06-03,0.1,Couple Leisure,Economy Class,Richmond to Nashville,1.0,,1.0,,,1.0,3,Do not recommend this airline,True,"  There were over 20 infants on my flight and they screamed the entire flight, I didn’t pay for someone to bring their kids because it’s free to fly with a child under 2 so people inconvenience people with constant screaming. Do not recommend this airline.",-1
2024-05-31,0.3,Solo Leisure,Economy Class,"Providence, RI to Punta Gorda, FL",3.0,,1.0,,,3.0,3,"“claim to be pet friendly, but it was not”",False," Allegiant is very popular in my town as the only airline at our small airport. Direct flights into other small airports. It is well known that it's a no frills type of service. I have flown with them prior, and had no issues. But this time I traveled due to an ailing friend who died during my visit. I decided last minute that I couldn't let her cat go to a shelter. So we put her in an approved carrier and I paid to bring her home. She's a quiet gentle kitty, but was meowing as we boarded the loud plane. Though I hardly knew the cat, she had been quiet, only making noise when being moved around. So when the stewardess came to me and threatened to have me kicked off the plane if I didn't get her quieted immediately, I was shocked and dismayed. Already distraught over losing a friend, and now wondering and hoping I can make new kitty's presence work in my home, I sure didn't need someone making impossible demands. I had never flown with an animal like that. Some, more sympathetic passengers, offered advice of tranquilizers, etc. But I was in the pickle NOW. I really didn't want to miss this flight! They moved the passenger in front of me. But kitty quieted once we took off and hardly made a peep the rest of the flight. I was in tears off and on during the 2 hour flight, realizing this cat was all I had left of my friend. It made it difficult to communicate with passengers, or the crew. I realize that's a personal problem, but a real part of my experience, here. It is the next day, and I still feel traumatized by the whole ordeal. I wish they were more specific about pet travel in their policy explanation. I really had no clue that a generally quiet, but a temporarily meowing cat was reason to be removed from a plane! I have traveled with children and babies screaming, but never heard anyone suggest drugs to shut them up, and never a threat to kick them off! I will likely use Allegiant again because of the convenience. But I just want to forewarn others who might be considering taking a pet. They claim to be pet friendly, but it was not my experience.",1
2024-05-31,0.1,Family Leisure,Economy Class,St Petersburg to Indianapolis,1.0,1.0,1.0,1.0,1.0,1.0,1,Nothing good about it,True, This is the first and last time flying this horrible airline. Nothing good about it. Prepare to pay as much for carry on bags as you do for the ticket.,-1
2024-05-17,0.1,Family Leisure,Economy Class,Las Vegas to Knoxville,,,,,,,1,biggest mistake ever,False,"   I'm a 100% disabled vet. Before my flight I had a medical emergency which I was hospitalized, which caused me to miss my flight. 45 mins on hold the day before flight, was told they couldn't do anything for me. Then was told to call back and use different numbers to get someone else. Just to be told same thing, only this time was told to go to website and email customer care. Just to be told there was nothing they could do for me or my family. So 2k later and no flight. This was my first and last time ever flying with this company. Had a similar issues like this with southwest and they were more then helpful. Wish I read a lot of these reviews before choosing to fly with this airline .. biggest mistake ever.",-1
2024-05-05,0.1,Family Leisure,Economy Class,Phoenix to Portland,1.0,1.0,1.0,1.0,1.0,1.0,1,an absolute nightmare,True,"  I recently had the unfortunate experience of flying with Allegiant Airlines, and it was nothing short of a nightmare. From the moment we arrived at the airport, it was clear that this was going to be a disastrous journey. Despite arriving more than two hours early for our flight, there were no staff members at the ticketing counter, and the line was outrageously long, stretching out the door. In a panic, we tried calling Allegiant's customer care line for assistance, only to be met with rude and hostile customer service representatives who seemed more interested in blaming us for the situation rather than helping. It was abundantly clear that the fault lay squarely with the airline for not having enough staff to handle the volume of passengers. After what felt like an eternity of waiting, we were finally able to speak with a supervisor, who was perhaps the most rude and dismissive person we encountered throughout this ordeal. Despite our pleas for assistance, he callously informed us that the next available flight wouldn't be for another five days, leaving us stranded at the airport with our 5-month-old baby and all of our belongings, including our car seat and stroller, which were already on the plane. To add insult to injury, Allegiant initially claimed that they had loaner car seats and strollers available to help alleviate our situation. However, when we asked for them, suddenly they had nothing of the sort, leaving us completely helpless and at their mercy. In summary, our experience with Allegiant Airlines was an absolute nightmare. From the lack of staff at the ticketing counter to the abysmal customer service and the complete disregard for our well-being as passengers, it was by far the worst travel experience we have ever endured. I would strongly advise anyone considering flying with Allegiant to think twice and explore other options, unless they enjoy being treated with disrespect and left stranded at the airport",-1
2024-05-05,0.1,Solo Leisure,Economy Class,Rickenbacker to Destin,2.0,,2.0,,,1.0,1,never been treated so badly,True,  When i arrived at the airport they were not yet checking in my flight. I was about the 7th person in line. They said it would be at least 45 min before they started my flights check in. I couldn't stand that long so i went to the restroom and then outside to find a place to sit. By the time they opened check in the line was horribly long. There was only one person at the desk checking in an entire plane full of people and the line stretched past security for well over an hour. As a disabled person that marked on her reservation that i was in need of a wheelchair i attempted to use the priority check in lane because i am unable to stand for long periods of time without extreme pain. Even though there is a handicap sign on the priority check in lane i was told that because i don't have your credit card i would have to wait in the excessive line. I explained that i needed a wheel chair and was told that i could grab one myself and someone would come around to help me. I pointed out the handicap symbol on the priority sign and was told that i couldn't just skip the line (but apparently that's OK if i have your credit card? ). I sat in a wheelchair and moved myself through the long check in line as no one came to help me. I finally made it to the desk to check the bag i prepaid for and asked if someone was finally coming to help me get to the gate and was told to wheel myself to the side and just wait. They finished checking everyone in before taking me to the gate. The flight was delayed and i was the last person on the plane. I fly often and have never been treated so badly. No disabled passenger should be forced to stand in pain because they don't have your credit card. This is my first time flying your airline because it was the best option to get down to Destin but if i hadn't booked a round trip ticket it would have been the only flight i ever took with you.,-1
2024-05-05,1.0,Solo Leisure,Economy Class,Los Angeles to Tulsa,5.0,5.0,5.0,,,5.0,5,Great experience,False,"   Great experience, no delays, great service, flight team member performed magic acts for passengers. I saw no issues with free carry on pieces with other passengers. Friendly service.",1
2024-04-22,0.1,Couple Leisure,Premium Economy,Providence to Punta Gorda,3.0,,1.0,,,1.0,1,“was told I had to move”,True, Paid for a seat and was told I had to move to accommodate a mother/daughter who did not pay for their seats. I was told loudly that I would have to move or continue to be petty and leave the plane. I’ve read reviews here that have reported the same senerio. Evidently this is an accepted practice within this airline and goes against their written advertisement where they encourage you to pay for your seat to “ guarantee your comfort and location onboard your flight”.,1
2024-04-20,0.2,Solo Leisure,Economy Class,Washington to Jacksonville,1.0,1.0,1.0,1.0,1.0,1.0,1,reps were rude to me and overreaching,False,"   I was very excited about the flight to Jacksonville to meet my first grandchild who was born on Tuesday, April 16. When I came up to the counter, probably to read the signs, A lady asked me if I was flying Allegiant, and where I was going. I told her that I was going to Jacksonville, and she said she was going there too. She said that she was from Afghanistan, and her English wasn't the best. She asked me if I would help her. I was happy to help since we were going to the same place, even though my plan was to hang out at the USO eating chips and drinking soda as I am a veteran's spouse. We both sat down until the counter reps came out and the line began to form. I checked in online before getting to the airport, so I checked my bag first. Then I stepped over to help the passenger from Afghanistan. While we were in line, I asked her if she had her boarding pass, and she only showed me her reservation, and I saw that she hadn't checked in yet. So, I tried to walk her through the steps to checkin online on her phone like I did. This took a while because I tried to explain step by step, and there were a lot of steps involved to check in. The check-in was interrupted when it was my turn at the counter. So we had to start over. The check-in was interrupted again when she got a phone call. So we had to start over again. It was very important for her to check in online to avoid the $75 charge for the 2nd bag she wanted to check. She preferred to pay the lower charge, $30, offered online. I tried explaining this to the Allegiant counter reps hoping that they would somehow make an exception, save her the trouble, and just let her pay the $30 at the counter. Instead of making an exception, they began questioning me and asking the passenger from Afghanistan about me. She told them several times that I was there to help. The counter reps were rude to me and overreaching. They reported me to security! The reps lied, reporting to security that I wouldn't allow her to talk to them. The passenger I helped spoke to the counter reps the whole time. I was just standing there to help and repeatedly trying to walk her through the check-in process on her phone. One of the reps tried to force me to render my boarding pass and ID unnecessarily. The passenger I helped explained several times that I was helping her. She apologized to me, the security officer who questioned me also apologized to me, however, the counter reps continued their weird behavior, taking pictures of me, and writing notes about me when I boarded the plane. It was unbelievable! I asked the passenger a couple of times if she still needed my help, and she said yes, so I stayed, since I said I would help. I was relieved when the counter reps finally checked her bags even though they did so by taking her phone and forcing her to download the app and on top of that also forced her to pay $5 for the boarding pass... I would think that she could access the boarding pass through the app. Anyways, I felt very uncomfortable and undervalued as a customer. I felt falsely accused of something I didn't do. It's still hard to believe, and it hurts a bit to be treated like a criminal when you're only trying to help someone. Allegiant Response, I am really sorry to hear about your experience, but thank you for letting us know. All of our team members are expected to be professional, respectful, and assist however they can. We truly regret that your experience contrasted with this. While I cannot",-1
2024-04-15,0.1,Family Leisure,Economy Class,Ft Lauderdale to Cincinnatti,2.0,,3.0,,,1.0,1,cannot check your bags more than 2 hours early,True,"  No where is it posted that you cannot check your bags more than 2 hours early. We waited in line for 2 hours to check our bag only to be turned away and told we have to wait another 2 hours to check our bags. There is no where to sit or eat. We have 2 small children and had no where to go. The attendants taking the bags were incredibly rude and slow. Playing on their phones and talking with each other while the line was literally out the door. Once we came back to check our bags, again the attendant was rude. Our gate was changed without notice. The attendants working the gates didn’t even know it was changed. Again when asked they were rude giving the information.",-1
2024-04-07,1.0,Couple Leisure,Economy Class,Springfield MO to Phoenix Mesa Gateway,5.0,5.0,5.0,5.0,5.0,5.0,5,“have not had any bad flights”,False, I have flown on Allegiant many times. I like this airline and up to April 4th have not had any bad flights. Thursday afternoon (this is not the airlines fault) a small child was seated behind me kicking my seat and playing with the fold up tray through a 2 hr. 30 min. flight. What is the proper procedure to attempt to encourage the parents to make their child stop.,1
2024-04-01,0.1,Family Leisure,Economy Class,Orange County to Provo,1.0,,1.0,,,1.0,1,horrible customer service,True," Flight delayed from one day to the next an almost 17 hour delay. Horrible customer service. Had to book a flight with another carrier to get home due to work, kids, etc. Absolutely horrible customer service and ended up costing almost an additional $900 due to this.",-1
2024-03-30,0.1,Family Leisure,Economy Class,Niagara Falls to Punta Gorda,1.0,1.0,1.0,,,1.0,1,"charged $75 for a book bag"" ",False,"   Allegiant charged $75 for a book bag that should be free. It is smaller than their guidelines call for and easily fits under a seat. In fact, I flew last month with this same bag and contents for free. Yesterday, some very rude employee decided to be miserable and make everyone else miserable and told me the bag was oversized. He charged me $75 and wouldn’t listen to reason. Customer Service was a joke. They tried telling me the bag was oversized without even seeing it. They told me the maximum dimensions allowed before being charged. The bag I had was under that size. When I offered to send a picture with the measurements, they declined and wouldn’t discuss it further. I have always flown Allegiant and have their MasterCard. I will no longer fly with them and will happily give up my card. In the long run, they are no cheaper than any other airline. Stay away from them.",-1
2024-03-29,0.1,Family Leisure,Economy Class,"Orlando, FL to Cincinnati, OH",1.0,,1.0,,,1.0,1,"told her I paid for that seat"" ",True,"   Flew round trip. First flight delayed several hours before boarding- no water in bathrooms. once the problem was fixed, we boarded. After boarding completed, we then waited another 45 minutes because two luggage compartments would not stay closed. It took two men with proper paperwork to arrive with duct tape to secure the bins. No joke; duct tape. Return flight again delayed several hours. I purchased and pre-paid for an aisle seat in the front of the plane. Once seated, the attendant told me I needed to move over into the middle seat. I refused, told her I paid for that seat. She did not care. there was a husband that needed to sit with his wife (across the aisle) and I would be removed from the plane if I refused to move. As infuriating as the demand to move was, it was ten times more infuriating due to the cold, callous way in which she commanded me with nothing close to an apology for the inconvenience.",-1
2024-03-24,0.1,Solo Leisure,Economy Class,Orlando to Indianapolis,1.0,1.0,2.0,,,1.0,1,most rude and incompetent airline,True,"  This is without a doubt the most rude and incompetent airline in existence. I have flown many different airlines across the years, including cheap airlines like Spirit, and Allegiant simply is not worth the money — no matter how cheap the flight, it is severely over-priced because this airline is garbage. On this occasion, I had to change my flight so I could leave a day earlier and I waited hours upon hours for someone to answer my call. Then this incompetent man, at some call center ex-US, disconnects me. I have to repeat the entire process, more hours spent waiting for someone to answer. I was on the phone all day, literally. So I finally get my flight changed and the incompetent man charges me to change the flight, despite that I had paid extra to be able to change my flight. So the man issues a credit to me for a future flight instead of a refund.  Fast forward to my flight day and I am getting notices about my original flight, not the flight that I am headed to the airport for. So I go into the Allegiant app to see what is going on and even though I have a boarding pass for the new flight I am still booked on the old flight. Obviously a 9-year old can see the problem in this, but the incompetent Allegiant customer service rep cannot. So I attempt to cancel the the incorrect flight and I get a pop-up. It tells me it is too late to make changes and to call a special “back door” phone number. Here it is for you: 702-637-7038. My call is answered right away but by this time I am in my car headed to the airport. The agent, who is in the US, tells me that I am not actually on the flight that I am headed to the airport to board! I did mention that I have a boarding pass, right? Tell me how that happened! So she straightens everything out for me. She also tells me that the voucher the incompetent man emailed to me is unusable. So she sends a credit voucher that looks completely different.  Now since I had a credit on Allegiant, I had to dreadfully fly with them one more time. But never will I ever fly with this lousy airline again. So this time around, everyone that I communicate at Allegiant via phone or email regarding my request for accommodation as a disabled person for seat assignment and medical equipment is extremely rude. And as a disabled person they gave me an extremely hard time about accommodating my medical needs. I had to threaten them three times with going to the authorities — they attempted to lie to me and tell me that they are complying with all applicable laws. I told them that I know my rights and I would not let them get away with violating them. Finally they acquiesced but to be insolent they assigned me a seat in the last row of the plane and it was all very unacceptable. I had previously told them many times over that I need a far forward aisle seat to accommodate my medical needs. They refused! Their website even states that they will assign the seat to accommodate a disability! I have flown a lot and used many different airlines. My request for accommodation as a disabled person has always been met with prompt polite service. Until I traveled on Allegiant. What a bad business.",-1
2024-03-08,0.1,Business,Economy Class,Memphis to St. Petersburg/Clearwater,3.0,2.0,3.0,,,1.0,1,had to pay 150 for the luggage,True,"  I am a frequent flyer and used Allegiant check not luggage. I carry a backpack with two computers and a overcoat (weather dependent). I have placed this under my seat fully on over 50 Allegiant flights with no problems. This week I was last to board and as I entered the jet bridge someone started yelling at me and my companion (equal sized duffle). It was a gate attendant claiming we had to pay 150 for the luggage. We attempted to explain our history and show the size easily goes under the seat. The response was a hostile “if you want to fly tonight you have to pay for the luggage”. Extremely hostile. Feeling harassed and scammed, we paid to make our meeting. I followed up to the airline with pictures and requested clarification of policy. Their Customer Services team claims they can’t see/receive photos and it is staff discretion on luggage. Buyer beware.",-1
2024-02-17,0.1,Family Leisure,Economy Class,Cincinnati to st Petersburg,,,,,,,1,"never fly on this airline again"" ",False,"   Every flight that I've been on for the last year with Allegiant the stewardesses are extremely rude. I tried to use $121 worth of vouchers today to make a flight to St. Petersburg. After multiple tries and being on hold for 48 minutes for help with their customer service, I was unable to use my voucher dollars. I've concluded that no matter how inexpensive Allegiant they're just not worth it. They can keep my $121 voucher and never intended to allow me to use it anyway. I will never fly on this airline again",-1
2024-02-06,0.5,Couple Leisure,Economy Class,Punta Gorda to Portsmouth,4.0,,5.0,,4.0,1.0,5,Allegiant airport’s lack of security,False,"  Flight 945 went well, but when we landed in Pease airport in Portsmouth on February 5, 2024 @ 5:36 PM it was dark outside. Retrieved luggage, then went to go outside as directed for taxi service, to find there was construction work with a few cement barriers guiding passengers to get to the taxi service areas. No direction signs posted and no outside lighting to make it clear and safe for us to get around the construction to the taxi area located on the other side of the building nearby the “departing flights main entrance area. Pulling luggage around a dark area without any personnel to direct people through a dark outside parking area on a rough walking path is dangerous.  We were completely shocked by Allegiant airport’s lack of security and safety precautions and measures for their customers. We are senior citizens and are completely shocked that an airline/airport had not ensured the safety of their customers/passengers.",1
2024-01-27,0.1,Family Leisure,Economy Class,Cincinnati to Key West,1.0,,1.0,,,1.0,1,“next available flight was 3 days later”,True," Sat in the airport while flight was delayed for several hours to only hear the flight had been cancelled and the next available flight was 3 days later, which was when our return flight was scheduled. The pilot announced that they had to cancel due to a service issue causing a smell and that she wanted to be home by 8pm to put her kids to bed. In the meantime, my husband and I and our family are out $6000 for our vacation rental because we were not able to supply a 24 hr cancellation. When asking Allegiant about a refund for our vacation rental, we were basically told we were out of luck.",-1
2024-01-13,0.1,Solo Leisure,Economy Class,Appleton to Las Vegas,,,,,,1.0,1,"Worst experience ever"" ",True,"  When I got to the airport there was no one at the luggage counter to grab my checked bags that I paid for. So I had to bring them all through security. By the time I got to the terminal two staff wouldn’t let me on the flight claiming I was late when it was still grounded. They would not refund my $266. The manager was super rude & unprofessional. I went back to the bag counter & this staff just treated me like a loiterer when I was trying to get my refund & told me to leave the counter. I was inconvenienced my 10 year vacation that took weeks to plan along with hundreds of dollars for hotels with no resolution other than ”Your money is forfeited” from their customer service rep. Who clearly had no idea what she was doing after an excruciating painful wait time on hold. I had to wait hours for a cab because it was after a Packer game & they were the only cab in town. I emailed their customer service and got the same canned response. I asked repeatedly for a legal representation which they constantly dodged. Worst experience ever. I do not plan on, or recommend flying with this company ever. Spend the extra money & use a reputable airline that will actually let you on the flight you paid for instead of an off brand that profits & takes advantage of the average man.",-1
2024-01-08,0.2,Couple Leisure,Economy Class,Cedar Rapids to Nashville,4.0,,4.0,,,4.0,4,"customer service is none"" ",False,"   On October 30, 2023 our flight 321 was cancelled from Nashville, TN to Cedar Rapids, IA. No reason was given and we were told to retrieve our baggage and prepare to stay overnight in Nashville. We were given two $50 vouchers for use on future Allegiant flights and also were sent an email for $175 compensation. That email content follows: Dear Valued Allegiant Traveler, We want to apologize for the inconvenience you experienced. In this instance, we did not meet our own expectations, and we are very sorry for the disruption it had on your travel plans. As a gesture of goodwill and demonstration of our sincere apology we have extended you additional compensation. To claim your funds, please select a payment option. Please click here. This link will expire in 48 hours. Our commitment to our customers is to provide a friendly, straightforward, safe and affordable travel experience. We are also committed to continuous improvement and hope you will give us an opportunity to better serve you in the future. Sincerely, The Allegiant Customer Care Team I followed the instructions carefully, choosing the virtual card. I received nothing after that message and trying to respond again to the link stated I had already been given the $175. The problem was, I never received anything further and since that time I have been trying to get someone to pay attention to my request to have this promised compensation delivered. I have contacted Allegiant customer service. I have contacted Paynuver customer service. I have been messaging via the Allegiant Facebook messaging link and have communicated with four different agents. I am told now that all agents are swamped with other issues so getting to my issue has taken a lower priority, if it has a priority at all. I simply want what was promised. I did not receive the $175 even though Allegiant records indicate I did. Nothing ever showed up to allow me to access the funds and I was told at one point (while communicating with Paynuver) that Paynuver would send the funds back to Allegiant so the process could be started again. The last Facebook message I received from Allegiant said...""Unfortunately, it is quite a process to get the funds reissued. Your information has already been sent to our Paynuver team and this will be reissued as soon as we can. We truly appreciate your patience."" If this process is this difficult when a problem crops up, why would Allegiant continue using the same process? Why would they continue to make promises of compensation, when they can't deliver on that promise? I could not be more flustered about this and though Allegiant may claim customer service is second to none, I would maintain that customer service is none.",1
