datePublished,ratingValue,travellerType,seatType,route,seatComfort,foodBeverage,cabinService,inflightEntertainment,wifiConnectivity,groundService,valueForMoney,commentHeader,tripVerified,reviewContent,sentiment
2024-08-24,0.2,Solo Leisure,Economy Class,Eugene to San Francisco,2.0,,2.0,,,1.0,1,We feel cheated and upset,True,"   United airlines changed my flight at 3am on the day of my departure. We had booked the flight for 7:30am and online it said 7:30 departure. I received a text at 3:14 am, (I was sound asleep, not expecting to get up until 5:20am) saying my flight was leaving at 6:14am. When I woke up at 5:20, I received a reminder text stating my plane was boarding at 5:37am. We rushed out the door and made it to the airport by 5:50am. I was unaware that United airlines did not require a boarding pass and so I could have went through TSA with only my ID. But because I could not find a kiosk to print my boarding pass, I went to the front counter to try to get a boarding pass. I have never flown united airlines before this so I was unaware of their new ID only policy. When I got to the front counter the lady was on both her cell phone and the landline. She did not look up at me. She did not even acknowledge. I was standing there. About 10 minutes later she asked me for my name, then told me that I was missing my flight. Another man walked up, and my brother and sister came at the same time. We told the man That my flight was supposed to leave at 7:30 not 6:14, He looked it up and saw that we were telling the truth. But he said they hadn't had a flight to san Francisco that leaves at 7:30am for 2 months. Their system never updated that information. So now if you go online and book your flight out for 7:30, it is incorrect, but you won't find out until 3am on the day of your departure by text message. It seems like a scam. We feel cheated and upset that we had to go through so much stress. The woman on the phone was very rude and did not even acknowledge us or apologize. When we ask her to apologize she responded with ""stop yelling at me"" Which none of us were yelling. Her supervisor also defended her and acted as though we were wrong. It felt like narcissistic abuse. I will never book another flight on united airlines.",-1
2024-08-24,0.1,Family Leisure,Economy Class,Newark to Boston,3.0,,1.0,,,3.0,2,flight attendants were very rude,False," The flight attendants on Flight #1185 on Friday, August 23, 2024, were very rude. I believe the management should review the staff working on this flight, address their attitude, and ensure they receive proper training on how to treat clients with respect.",-1
2024-08-24,0.3,Family Leisure,Economy Class,Myrtle Beach to Newark,3.0,4.0,1.0,,,2.0,2,yelled at very rudely,True," Firstly, nothing against the pilot or traffic built up. We arrived in New Jersey at around 8:10pm and did not exit the plane until 8:50pm due to arriving earlier than scheduled, traffic, and the gate was changed. The upsetting part is that there are children, elderly, people with health issues, and pregnant women on board. We were told to stay in our seats but those who got up to use the washroom were yelled at very rudely by the air flight attendant. When some of us went to the washroom she yelled out “make it quick!”, making people look around and then she proceeded to use the microphone to yell out “the aircraft won’t move unless everyone is seated” but children and mothers and elderly still got up during the wait. The airplane was not in motion during the whole time it was landed. This flight attendant also made us feel unwelcome during the flight. She would stare and look us people up and down without any greetings or smile as the flight attendants normally do. It was a terrible flight simply for the way she treated us and made people feel ashamed for having to use the washroom during such a lengthy wait to the gate. A young person who flew for their first time even mentioned “there is a way to speak to people, but that is not the way she should have explained the situation, she could have kindly reminded everyone to remain seated”. I feel bad for this new flyer since this is her first impression of flight attendants. I can’t imagine talking to anyone to “make it quick!”",-1
2024-08-22,0.1,Family Leisure,Economy Class,Grand Junction to Corpus Christi,2.0,,2.0,,,3.0,1,"stressful, expensive, and plain frustrating",True,"   I am a disabled woman that suffers from chronic pain. I very rarely travel because it is often difficult and painful, but my mom is sick so me and my son are tying to fly down to see her. Our flight was delayed for 6 hrs yesterday, then canceled and rescheduled for 6am. We arrived at 5am as requested, only to be delayed another 4 hours by 530. Now as I sit here head pounding, fighting tears and trying to ignore the spreading pain, I am listening to announcements offering $500 travel vouchers for anyone willing to take later flight than the one currently boarding. Really? I don't understand, or appreciate being forced to wait hour after hour, day after day for a single fight that keeps getting pushed off while they are happily paying people to wait while their planes leave on time. Further more while the staff I have had contact with have been super kind, it is obvious to me that this airline could care less how inconvenient their overpriced flights are or how stressful, expensive, and plain frustrating these delays are to their customers. For goodness sake, you have to pay extra to bring a carry-on, to check even 1 bag, to have any space on the plane, or even to be able to sit next to your child, yet they leave you stranded in the terminal where water cost $5 bucks for hours, and now days in a row! I for one will NEVER make the mistake of flying United Airlines again.",-1
2024-08-22,0.1,Solo Leisure,Economy Class,West Palm Beach to Newark,1.0,2.0,1.0,3.0,,1.0,1,The most horrible airline,False,"  The most horrible airline I ever got across in my entire travel experience. I had a flight with UA from West Palm Beach - Newark - Fra. Well the first flight was totally a hell, the flight from PBI- Newark was delayed for 5 hours! I ended up arriving at Newark after 5 hours! After the original time, I was supposed to take a flight to Germany FRA and because they were super delayed I missed the flight to Germany, I arrived at New Jersey around 11:45 pm at that time there was no more available flights to Germany, well I had to wait until next day to get another flight to Germany, I went to the UA airport counter, the employees were so rude, they said they couldn’t give me another flight because the flight was operated by Lufthansa, I went to Lufthansa and they told me that United Airlines had to do it, I went back to UA counter and one of the employees told me she cannot help me and told me to call the customer service phone line. Let me tell you their customer service is the most ugliest and horrible customer service I ever experienced in my whole life. To begin with this endless nightmare, they kept me on hold for 3 hours on the phone , 3 hours! I even screenshot the reordered phone calls with these idiots!! At the end of the phone call the customer service agent told me that she refuses to give me a hotel voucher. Yeah alright after their flight being delayed for 5 hours. I arrived so late at Newark airport. The second thing that made me explode was that after 3 hour phone call the agent told me to go back to the UA airport counter and ask for the alternative flight for my missed flight, at this point my blood was boiling! She said she couldn’t help me and that I had to go to the counter again. I spent the whole night at Newark airport walking around, sitting around because this airport is so dangerous, lots of homeless people walking around trying to do something bad to others. Then the next morning again I went to the UA counter, again they refused to help me again. They told me to go to Lufthansa because the flight was operated by Lufthansa.  At this point I was crying because no airline wanted to help me, I felt so helpless, then I went and looked for a manager of the UA, he said that he was gonna take a look to my reservation, again he told me to go to Lufthansa , I told him that I been bounced like 7 times already back and forth between those 2 airlines, he came with me to Lufthansa counter and spoke to the Lufthansa staff, they looked at my ticket number and said that the ticket number did not exist. Then the UA manager told me to give him 2 hours to figure this out, after 2 hours I came to the UA counter and he said to me that he is sorry that him and his staff crew didn’t type the numbers of the ticket or reservation code correctly on their computers.  They have complete fools working at this airlines, these people gave me a hell because they are so incompetent and stupid to even know what they are doing? And on top of everything their staff was so rude. Finally after 16 hours I got my flight to Germany. The nightmare doesn’t end here. My returning flights from this horrible airline were messed up and disorganized, I must said this airline is extremely unreliable. I had to run like in a marathon throughout the airport of Holland to not miss my flight to America. Their damn flight was again delayed for 2 hour.  Never again UA.",-1
2024-08-22,0.6,Solo Leisure,Economy Class,Zurich to San Francisco,3.0,3.0,5.0,5.0,,4.0,3,seat width were completely acceptable,False,"  United is not a good airline, but it's not a bad one either. The main meals are better left alone, but throughout the flight they did serve snacks that were pretty good. Given my average size and height, the legroom and seat width were completely acceptable (tip: you gain a LOT of feet space by stowing carry-ons in the overhead bins rather than under the seat in front of you). That said, the recline was awful. Compared to other overseas carriers like Air France or Lufthansa, they barely recline at ALL.",1
2024-08-21,0.1,Solo Leisure,Economy Class,Honalulu to Denver,1.0,1.0,1.0,1.0,2.0,1.0,1,“could not have been more disappointed”,False," Switched from Delta for this flight to see the differences between it and united. Had heard decent things before, and wow....I could not have been more disappointed. To start with, they have a ""phone stand"" attached to the seat for your ""own personal entertainment station"". A set up as low quality as a dollar store phone stand. And the in-flight food both to AND from our destination was FROZEN. The chicken was absolutely disgusting (And frozen), and when I asked the flight attendant if she could possibly heat the chicken, she just repepated no over and over with a deer in headlights smile, (will post her name later) till I finally got fed up with her absolute lack of care and told her to take the lunchable style brown bag excuse they'd tried to paddle off as food. The seats are a huge downgrade from other flights on the same aircraft, and when I wasn't being nickel and dimed for everything from bags to drinks the pilot was upselling items. This seriously feels like the dollar store knockoff of a real flight. What an absolute embarrassment.",-1
2024-08-21,0.1,Family Leisure,Economy Class,Newark to Portland,1.0,,,,,1.0,1,they don’t care about you,False,"  Worst experience of our life, they don’t care about you at all. They canceled our flight and didn’t offer any new flight, no meals, no transportation, no hotel rooms nothing. They won’t even refund our money for the original flight. Then when you ask for help they tell you to go the website and fill out a form. My sister in law had this exact thing happen two months ago no call back no email no refund.  Do not waste your time or money. I would have rather walked.",-1
2024-08-19,0.1,Family Leisure,Economy Class,Ft Lauderdale to newark,2.0,2.0,2.0,2.0,2.0,1.0,1,it turned into a nightmare,False,"  My flight from Fort Lauderdale (FLL) to Newark was supposed to depart at 13:52, with a connecting flight to Dubai. Instead, it turned into a nightmare. The flight was delayed six times due to weather conditions, which is understandable, but the way United handled it was terrible. After each delay, we were asked to line up and prepare for boarding, only to be told to wait more. Eventually, after hours of waiting and false hope, they canceled the flight. If they had just canceled it earlier, my mother and I wouldn't have wasted our entire day at the airport. To make matters worse, when the cancellation was announced, we were told to stand in two lines—one for international travelers. My mother and I stood in line for 2 hours, only to be cut off by someone who had already been served but didn’t like the hotel they were given. Despite Assistant Maria already talking to me, she decided to help this person instead. Then, another assistant, Nina, ignored me and left while I was still waiting. When we went ""upstairs"" to United's main kiosk to get new reservations, it was another disaster. Unlike everyone else who was in line ""downstairs,"" I was told I couldn't be reimbursed, with the excuse that the system wouldn’t allow it. This left me to cover additional costs for transportation, accommodation, and food—all over my budget. To top it off, when I reached out to United’s customer service about this, I received a lazy, dismissive response: ""Unfortunately, I'm unable to reimburse your costs as the flight interruption was outside of our control."" This reply was both upsetting and offensive. It feels incredibly unfair and ridiculous that I was left standing out, almost like I was being discriminated against. My mother went through all of this with me, standing and waiting without any proper support from United. Now, after saying my goodbyes, I have to spend more money just to get home. I’m extremely disappointed with how United Airlines handled this situation. I want to be reimbursed, but even more than that, I want to be heard. United Airlines, you've lost a customer for good—I’m switching to Delta.",-1
2024-08-18,0.1,Family Leisure,Economy Class,Singapore to Washington via San Francisco,2.0,2.0,1.0,3.0,4.0,3.0,2,really seem to hate their job,False,"  The flight attendants really seem to hate their job and hate being there. They can’t time the trash pick up properly. They distributed snack and drinks, followed immediately by a meal. So when they came around with the drink cart and asked if we wanted a drink, I wanted to say I can’t because my tray is full. Then at snack time, they came with the trash cart 10 mins after we got our food. And it’s been another 10+ minutes and they haven’t made their rounds yet. Food is really bad too.",-1
2024-08-14,0.1,Solo Leisure,Economy Class,Appleton to San Francisco,3.0,1.0,3.0,2.0,,1.0,1,9 delays involving 4 planes,True," Booked a flight from Appleton - 3 hr delay prior to arriving was able to change flights easily (impressed at the ease at the time - now I know why clearly rebooking if a continuious activity if flying United) had a delay with the new flight. Got to Denver (layover) another delay 1/2 hr, 2nd delay another 1/2 hr, start boarding, de board -flat tire -then 2 flat tires. Landed 9:45 pm in San Francisco vs 7:15 days gone - so much for paying for flight with good landing times. Return flight San Francisco to Appleton - loaded late then a 1/2 hr delay, while in plane another delay of 1 and a half hours. Scheduled flight 12:55pm new fly time was 2:55! Denver was layover had weather while flying - airport was a mess BUT most flights were back to being on time - not United. My flight was delayed for 6 hrs 8:45 pm leaving vs landing in Appleton at 9:15pm - landing time changed to 12:15 am. Was able to change flights and land at Madison at 11pm. To conclude -9 delays involving 4 planes totals for 1 trip. Fun fact : 3 different airports never did go to the airport that I booked out of. Way to go United - take the $$ the leave it to the customers to do your job and juggle numerous flights to complete their trip!! Will say their staff was nice but assuming they have to be since the actual purpose of United is to fly people and they fail at that!",-1
2024-08-13,0.1,Couple Leisure,Business Class,Paris to Newark,4.0,1.0,2.0,4.0,3.0,1.0,1,Absolutely disgraceful,False," United is the worst airline out there. Every single flight I’ve had over the last 10 years has been delayed, cancelled or rerouted. All this while getting less room, no meals, barely any snacks and higher prices. I love waking up at 5:30am for a flight they’ve delayed for 6.5 hours and then getting kicked off the tarmac because they forgot a food cart causing the flight to be flat out cancelled. Absolutely disgraceful that they’re allowed to run a company like this.",-1
2024-08-12,0.1,Solo Leisure,Economy Class,London to Washington DC,1.0,1.0,1.0,1.0,1.0,1.0,1,staff are clueless for what happening,False,"  Flight from London to Washington DC on 08/01/2024 before boarding have remind the staff regarding for luggage transfer from Emirate airline to United Airline, staff was promised to make it in system , when landed queues 3 hrs in United airline lost bag to register for lost bag. Waiting 3 days in Washing DC for baggage delivery to hotel however no new, no email, call them 1000 times no answer. I need to flight To Seattle as flight had booked in advance. When reached Seattle try to call 1000 times they either no pick up or don't have information . Have to go to airport and register again after 6 days i got my bag with total damages, and open. Second baggage was no new. Call them day by day , today 08/11 my second bag still in Washington DC without transfer to my address. What is worst customer service they have. No email , non phone call : no apology / staff are clueless for what happening.",-1
2024-08-09,1.0,Family Leisure,Economy Class,San Francisco to Hong Kong,,,,,,,4,Thank you United,False,"  This review is not for flying but for customer service. Our family experienced with one of our cousins a terrible accident. When we called United and expressed concern regarding our family member traveling with mental and physical health issues, United with little questions after initial disclosure refunded the flight cost to our family credit card. The agent on August 9, 2024  was polite, sensitive, and efficient. There was no playing games with needing to go to a supervisor. And since our family member who called was and is experiencing PTS because of observing the accident, this aware service agent eased our family pain. Thank you United. We will use the refund to have another family member fly soon. You have our business because of this sensitivity of your agent.",1
2024-08-09,0.1,Couple Leisure,Economy Class,Newark to Portland,1.0,,4.0,1.0,4.0,1.0,1,What a mess this flight was,False,"  Passenger TV screen didn't work. Overhead reading light didn't work and it was a long flight from Newark to Portland. The seat was uncomfortable, and my bags were lost and will be returned today. What a mess this flight was!",-1
2024-08-08,0.3,Family Leisure,Economy Class,Kalispell to Little Rock,2.0,2.0,4.0,,,2.0,2,"Worst experience flying"" ",True,"   Worst experience flying. The outgoing flight from Little Rock to Denver was delayed by an hour 4 hrs before the departure time. Ended up being 2hrs late. Because of this we missed our flight out of Denver causing us (me and 2 small children) to book the next flight which was 12 hours later. Meaning I could either sleep in the airport with small kids or pick from the very limited hotels. The hotel they booked is had bugs in the lobby, but was fine otherwise. The flight on the way home was fine except they put my checked bags on a different plane, so we drove the hour home with no bags. They were supposed to be delivered today, 7/7/24, but they haven't moved since 1pm according to the app and I cannot get ahold of anyone via phone. Flight attendants were the highlight on all flights. All very nice.",-1
2024-08-07,0.1,Solo Leisure,Economy Class,Newark to Atlanta,1.0,1.0,1.0,1.0,1.0,1.0,1,They were not at all helpful,True, They are the worst airline to fly with. Their customer service is rude and condescending. The flight was cancelled because of a mechanic issue which led to waiting until the bad weather came in. If they were not delayed by the 2 hours for mechanical issues we would have made it to the destination before thunderstorm started. They are unable to rebook people for 2-3 days because they overbook the flights. There was no compensation for food or hotels. They would not allow anyone to have their luggage even though some people completely cancelled their plans because of the long delay. They were not at all helpful. There is not 1 good thing I can say about them.,-1
2024-08-07,1.0,Solo Leisure,Economy Class,Chicago to Albuquerque,4.0,5.0,5.0,1.0,1.0,5.0,5,went above and beyond for me,True,"   United Airlines flight was perfect. Everything went well, all attendants were so nice, and it was a great experience! I especially want to think the crew of flight 567. What a wonderful bunch of stewards and stewardesses were on that flight! They went above and beyond for me!",1
2024-08-07,1.0,Family Leisure,Economy Class,New Orleans to Newark,5.0,4.0,5.0,4.0,4.0,5.0,5,United Airlines employees put extra effort,False," I was on a family vacation with my two adult children from New Jersey. Our vacation was over and we were flying back home on Saturday, August 3, 2024. Unfortunately, our flight home to Newark Liberty Airport from New Orleans was cancelled about two hours prior to scheduled departure. United Airlines employees put extra effort in to making a nightmare experience into a tolerable one. First, on Saturday afternoon, they helped us out through the entire process of rebooking our flight for 6 am the next day, taking care of hotel accomodations, airport transfers, meal vouchers, and reassuring us throughout the process that we will be well taken care of. They guided us on how to get our checked luggage back and what we needed to do the next day. On early Sunday morning around 3:30 AM, another United Airlines employee, helped my two children to get their bags retagged, as the kiosk would not print out updated luggage tags. They also helped all three of us to get Gate passes we needed, since our boarding pass said delayed flight and we were already checked in yesterday. She also rebooked my children's tickets to make sure that sat next to each other. This was something we did not even ask her to do. Thanks to both.",1
2024-08-07,0.1,Couple Leisure,Economy Class,Raleigh-Durham to Houston,3.0,1.0,1.0,,,3.0,1,Extremely disappointed,False,"  We were flying to Houston to connect with a Air New Zealand international flight to Auckland, then onward to Adelaide, Australia. Arrived at checkin with 3 hrs to spare at Raleigh-Durham. Our agent gave us etickets. Tried to checkin on line but got message ""proceed to checkin counter"". The lady at the counter could not find us on the passenger list for quite some time. Finally she says. OH you just have etickets. Yes, that's what we showed her. She said the flight is fully booked, I don't have room. I said we are connecting with an international flight and United is the carrier. She looked some more and found seats, apart, but at least we were on board. Come boarding time, we get are in group 3 and get told no more room for carry on. We explained to staff we had a stop over in New Zealand and needed what we had. Our cabin bag weighed less than 5kg each. She suggested we condense into 1 bag not over 7kg. Thankful for her suggestion we did that. One cabin bag was then checked through all the way to Australia. Go to step onboard the aircraft to have a flight attendant step forward and scream at top of her voice to us .. I have no more room, get off, go back and check the bag in. We explained what had just transpired during boarding and proceeded to find out seats. She gets on the PA and screams down the isle .. no more room for baggage, means no more room. Other passengers said to us how rude they found her too. When my husband reached his seat, he was holding the cabin bag while checking the nearby overhead lockers. Again she gets on PA and screams .. Sir, you can not stand there holding you bag. He wasn't holding anyone up in the isle at all. A male attendant came along and said .. come with me Sir, there is room down the back of the plane. My husband said there were 2 empty overhead bins still. While all this was going on I was watching other passengers get on with 2 pieces of cabin luggage each. The female Head Attendant was rude and abrupt during the flight to others, which thankfully was a short flight. We have travelled extensively and never been spoken to in such a rude demeaning manner. United Airlines should enfirce the rule 1 carryon piece each passenger so there is room for everyone's luggage. We will never travel with United Airlines again, which unfortunately means we won't travel to visit family in USA on Air New Zealand with United being their carrier. Obviously United Airlines is quite affluent because it does not need repeat customers. Extremely disappointed in that staff member and the lack of luggage space onboard for a passenger transiting to an international flight when we arrived 3 hours before departure time.",-1
2024-08-06,0.1,Family Leisure,Economy Class,Orlando to Newark,3.0,1.0,5.0,3.0,,1.0,1,I had the worst time,True, I had the worst time flying United on 8/3/2024 from Orlando to Newark! We had a direct flight to Newark. They cancelled that flight and booked us on a connecting flight. We were ok with that. But then while boarding and waiting an hour on the plane in Orlando we noticed they had cancelled our connecting flight to Newark and they did not rebook us. Then as we were trying to get information they gave us a card and basically said fend for yourself! We had to take a 40 minute Uber from IAD Dulles international airport to Newark Penn Station and then take an UBER home from there!,-1
2024-08-06,0.1,Couple Leisure,Economy Class,Cancun to Vancouver via Los Angeles,1.0,,1.0,,,1.0,1,Worst experience with an airline,True,"   I had a flight from Cancun to Vancouver. Airplane legroom was quite tight and was not comfortable, Flight attendant were not responsible, nor polite and didn't care for any request. It was my first flight with United Airlines and it'll be my last one with them. I wont recommend this airline to anybody else. Flight had more than 4 hours delay, that was announced each half an hour, so no body could even have an idea when can ask their family to pick them up at YVR. Ultimately, after provide a $ 15 dinner voucher, too late to use, so we paid almost $ 80 to buy a brief dinner together with my wife and I didn't apply the voucher at all. I don't have any idea how they dared to provide $15 dinner voucher after this more than 4 hours delay. Ultimately our landing was changed from 10.30 PM to 2.30 AM, that ruined our day after, too, since we reached home in Port Moody around 4.30 AM. I regret to choose United Airline and for sure it'll be the last time to choose United Airlines. Worst experience with an airline.",-1
2024-08-05,0.1,Couple Leisure,Business Class,Tampa to Athens via Frankfurt,4.0,,3.0,,,1.0,1,Complete failure,True,   Complete failure. Bad weather expected so we moved the flight up to a 9 AM flight. That was canceled. No reason for us back to our original flight without having business class. Delayed because of rest. Got to Washington and missed flight by four minutes. They didn’t wait for us. We were told that they needed four empty seats. got put on a flight several hours later to Frankfurt. That flight was late and they waited for people for this flight. Now don’t know if we’ll even make our next flight. Going to miss at least one or more of our days in Athens. Tickets that were bought cannot be refunded. Fail every way.,-1
2024-08-04,0.1,Family Leisure,First Class,Chicago to San Diego,1.0,1.0,1.0,1.0,1.0,1.0,1,“Flight canceled at the last minute”,False, Flight was canceled at the last minute with vague reason given. This caused a major disruption to an extended family vacation involving delay and cancellation for several family groups. There were no other flights available the same day and United sent a rescheduled flight that was to a different destination on a different day. This was ridiculous and unacceptable. I cannot describe how poorly and nonchalantly we were treated. I will never fly United again.,-1
2024-08-03,0.6,Business,Economy Class,"Lisbon to Newark, NJ",3.0,3.0,4.0,5.0,2.0,1.0,4,“Customer service sorely lacking”,True," Flight was delayed 2 hours and then we were put into holding pattern for 3 hours in the sky. We got rerouted to another airport because running out of fuel and once landed there, sat on tarmac for another few hours. This was all due to thunderstorms around the destination. This is all well and good as nature happens, but when I tried to contact customer service to get on another flight, I never got a response back and I waited on the phone for 41 minutes on hold. Customer service sorely lacking.",-1
2024-08-02,0.1,Family Leisure,Economy Class,Orlando to Houston via Richmond,1.0,1.0,1.0,1.0,1.0,1.0,1,“I got rude and snappy remarks”,False, Why do we need to open up an account with United to file a complaint with the airline? Why aren't staff trained on hidden disabilities (such as ASD)? Why are children not seated with parents on flights.. is that a policy or just randomly seat people wherever? These questions I would like to get an answer for. I don't want to get into all the details but typically a child with a disability is seated next to a parent. Why they would seat them separate is bizarre to me. I got lots of attitude when I had asked them nicely about the seating. I got rude and snappy remarks and they just escalated the situation further while I remained calm the whole time. United is by far the worst airline I have traveled on and worst experience in my entire travelling history.,-1
2024-08-02,0.9,Family Leisure,Economy Class,Washington DC to Zurich,5.0,5.0,5.0,5.0,5.0,5.0,5,“the human touch makes all the difference”,False," We booked our tickets the day we were traveling. We boarded Flight UA52 from Washington DC to Zurich, on July 18th at 8 pm instead of 6 pm. Our flight was delayed due to some parts that needed to be replaced by two hours. Our connecting flight from Zurich to Mumbai had a window of two hours. The United Airline personnel reassured us we will not miss our connecting flight as the pilot will make up time and the connecting flight was at the same terminal as our landing terminal. Once we boarded, I spoke to the crew who was servicing us of our situation. We were flying to my brother's funeral and his son, who was traveling with me, needed to make the connection as he had to do the last rites. The pilot made up one and half hours. We had only 30 minutes in hand. The crew were so helpful and understanding. They moved us to business class for the last 10 minutes before landing so we were the first ones to deboard. I cannot thank the crew enough for their support and for making this happen. We made our connecting flight with 10 minutes to spare. And we made it to Mumbai. Thank you to the crew of Flight UA52. I wish I remembered your names. It is the human touch that makes all the difference.",1
