datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2017-09-07,2,10,"""An inefficient process to say the least""",L Wang,"❎ Unverified |  I arrived at Oakland via Norwegian Air from London Gatwick. We were asked to remain in the airplane for an additional 45 mins due after landing to the delays in immigration. When we were finally allowed to deplane we then had an additional hour wait in the queue at immigration. Immigration itself does not make sense, one waits in line to go through the process at the machine and then waits another hour to have an individual stamp the passport. There were 3 officers tending to US citizens and another 3 to tend to non US passports. They need to employ more immigration officials! Oakland is trying to become another hub for SF, but cannot seem to get it right. We landed at 4.15 and received baggage at 6.30! An inefficient process to say the least.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'September 2017', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
2017-06-10,2,10,"""what is wrong with Oakland?""",D Johnson,"✅ Verified Review |  Immigration on foreign flights is one of the worst in the whole US, and I have seen lots. Typically, there are 2-5 immigration officers trying to get through a dreamliner with 200+ passengers. Twice, I had to wait 30 mins+ on the airplane, because another plane landed ahead of us, and immigration wanted to process them first. 2-3 hour waits are not unheard of. Please, just employ more immigration officers - what is wrong with Oakland?",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2017', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 4, 'Terminal Seating': 3, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 4, 'Airport Staff': 3, 'Recommended': 'no'}"
2016-07-24,3,10,"""extremely poor service""",J Shoe,The absolute worst baggage claim ever. I travel a lot and try to use San Jose and SFO before OAK. Does the airport oversee this and if so why would you not have a management team that would address this? We are at 20 minutes and no sign of bags on a direct from Denver. Extremely poor service.,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2016', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 3, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2016-02-15,4,10,"""baggage service is horrible""",Kelly Crane,I fly often and like the location of Oakland Airport. Unfortunately the baggage service on inbound fights is horrible. Almost always 20 plus minutes. Today 2/14/16. Inbound flight 2457 from Spokane. Over 30 minutes and there were no other inboards in claim area. Someone needs to get the staff to work a little harder or most of us will drive to Sacramento or San Jose and be home quicker. Does the airport or airlines care?,yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'February 2016', 'Type Of Traveller': 'Business', 'Queuing Times': 5, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 5, 'Food Beverages': 4, 'Airport Shopping': 4, 'Airport Staff': 4, 'Recommended': 'yes'}"
2016-01-22,7,10,"""food options are limited""",David Davenport,"Oakland Airport is as convenient to San Francisco as SFO, especially now that the BART connector is open. There are good public bus connections too. The consolidated car rental facility is out of the way, but it isn't as bad as the one at LAS. OAK is much smaller and faster to use than SFO, so it is my preferred airport in the Bay Area. T1 and T2 are connected behind security, and both terminals have a spacious seating layout and plenty of restrooms. Security screening speed is variable but faster than SFO. Food options are limited, so it may be necessary to walk form T1 to T2 or vice versa to find something appetizing. There are interesting exhibits to peruse if stuck waiting for a delayed flight. Wi-Fi is free and tolerable, but there is a 45-minute time limit.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2015', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Terminal Signs': 4, 'Food Beverages': 3, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 4, 'Recommended': 'yes'}"
2015-09-02,2,10,Oakland Airport customer review,Christopher Parker,"Worst layout I have seen. Rental car area is 20 minutes away. Airport is crowded, dirty and loud. I fly a lot and #1 worst is SFO but OAK is a very close second.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'August 2015', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 2, 'Recommended': 'no'}"
2015-06-15,6,10,Oakland Airport customer review,Thomas J Brodehl,"My wife and I have traveled internationally twice a year for the last 25 years. Then there are all the side trips in USA. Oakland is close and convenient to fly in and out of. However, no airport on earth takes as long to get your checked luggage from the plane to the baggage carousels. It has been like this for decades. We always sit in the back of the plane, therefore always the last ones off. Stop in terminal for a restroom break, then head down to baggage claim. The plane has already been at the gate for 15 minutes. This is not the biggest airport. When you arrive at baggage claim, you have a choice of 3 baggage carousels (Terminal 2, Southwest). None of the three carousel signs have your flight number on it. You stand in the crowd of people all looking from carousel to carousel to see if your flight number has shown up yet. Some flights can be 1/2 hour before your baggage hits the carousel after your flight arrives. No wonder everyone is jamming oversized carry ons into the airplane luggage bins.",yes,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'May 2015', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Food Beverages': 4, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Recommended': 'yes'}"
2013-08-15,7,10,Oakland Airport customer review,M Estrella,Overall a pleasant experience. Terminal 2 is for Southwest and Terminal 1 is everyone else. Lines are as expected. Concessions are typical airport fare. Duty free did not appear to be a bargain and I will be thrilled when the AirBART bus is replaced by a rail connection to the BART station. Will definitely use again.,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 4, 'Airport Shopping': 4, 'Recommended': 'yes'}"
2013-02-05,4,10,Oakland Airport customer review,J Wasem,Don't stay over night in Oakland! We found a comfortable place to stay on a 6 hour over-night layover then security cleared the entire terminal. Everyone was forced to stay in an uncomfortable waiting area and go through security again. Not pleasant! Seems to be a routine thing. Poor customer service in my opinion.,yes,"{'Queuing Times': 4, 'Terminal Cleanliness': 4, 'Airport Shopping': 4, 'Recommended': 'yes'}"
2012-08-14,7,10,Oakland Airport customer review,S King,Although older and with a more limited selection of flights than nearby SFO it is a decent airport and fare (on Southwest) from Ontario to Oakland was far less than into SFO. We used it just for one arrival so did not use check-in facilities restaurants etc. It did take some time for baggage to arrive at the carousel but whether this is normal we don't know. Information on transportation into San Francisco was a bit confusing. Getting to BART requires first taking a shuttle bus for $3 (?) per person. We ended up finding a shuttle bus into SF for about $45 for two people.,yes,"{'Queuing Times': 0, 'Terminal Cleanliness': 4, 'Airport Shopping': 3, 'Recommended': 'yes'}"
2012-01-28,9,10,Oakland Airport customer review,T May,I use this airport whenever I can over SFO. It's far cleaner and I've never seen a disgusting restroom. It is small security is a breeze and even with fog flights seem to take off on time. The restaurants are decently placed though expensive. It isn't a remarkable airport by any means the facilities are lacklustre there aren't a lot of outlets and it is nearly impossible to fly anywhere without Southwest or JetBlue and getting there without a car is nightmare. However it gets the job done staff are generally nicer the two terminals are never seriously crowded and the signage is great. If only all airports could be like this.,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Airport Shopping': 4, 'Recommended': 'yes'}"
2011-01-04,2,10,Oakland Airport customer review,D Sedrick,I arrived yesterday on a fairly short hop from DIA. The baggage claim is a joke. There was no information displayed anywhere as to which carousel our bags would be on - for an hour! There is a screen displaying arriving flights which ours was not on. The only DIA flights were much later arrivals than ours. Very odd. Not only that but when we spoke to someone to try to find out where our luggage would show up there was only a shrug and explanation that it was busy. By the time we started looking at tags our bags showed up under an electronic board that showed a flight from Phoenix! No info on our flight showed up at all.,,"{'Queuing Times': 3, 'Terminal Cleanliness': 3, 'Airport Shopping': 3, 'Recommended': 'no'}"
2010-11-08,4,10,Oakland Airport customer review,Ron Kuhlmann,In the past few years it has gone from being a vibrant and growing place to being a Southwest plus a few other flights kind of place. I took one of the two UA flights remaining and T1 is simply empty most of the time. It remains convenient for those of us in the East Bay but offers little selection for those in legacy mileage programs at this point.,,"{'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Airport Shopping': 3, 'Recommended': 'no'}"
2010-10-06,2,10,Oakland Airport customer review,John Clift,Flew in and out over this week Southwest terminal area much better than other side. Rental cars all in one place miles away and reached by ancient clapped out buses. Bart connection is a regular service bus and takes for ever. Hotel courtesy phones cover hardly any airport hotels and tourist / visitor desk is next to useless. Not a passenger friendly airport unless your arriving or departing by car. Handy location for east bay but apart from that not much going for it. Shame really.,,{'Recommended': 'no'}
