datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2023-10-27,1,10,"""It was shocking""",K Stites,"Not Verified |  This airport was awful. Having just returned from travel in the UK with great airport experiences I was embarrassed by nearly every aspect of this facility and the staff. It was shocking. Upon arrival we were yelled at and glared at and mistreated by agents and staff. The airport was absolutely filthy and in disrepair. The bathroom in the international arrivals area reeked and had a thick ring of grime around the entire perimeter and on every surface. There was no toilet roll in two of the stalls and a large puddle of urine on the floor of another. The faucets were broken, soap dispensers empty, and bins overflowing. It was disgusting. There were few people willing or able to answer questions or give directions but plenty of employees standing around chatting. The TSA agents were horrible beyond belief. As I was repacking my things following the scans, one agent took my laptop computer. I said where’s my laptop and he said he thought I’d left it and had given it to an officer. I asked where and he pointed in a general direction and walked away. When I inquired with someone else, he snickered and took it back to a different line than the one I’d gone through and rescanned it so I was stuck behind a large group of other people picking up their things. He thought this was hilarious as did the rest of the crew. Meanwhile, my duty free purchases were routed down yet another line for a deeper check. When I found where my bag was, I watched as the employee pulled everything out of it, wiped it with a test strip, and then handed the strip to someone else to scan. Finally, without saying anything to me, the employee shoved my purchases in my general direction and just walked away, leaving all of my things just strewn about the table. It was absolutely chaotic and haphazard. Someone asked if there might be hidden cameras around because we would clearly, obviously be told that this was a joke and we were being set up for a comedy show. I wish! There were three people who were lovely. A security officer in arrivals, the person who took my bag for the next leg of my trip, and the American Airlines gate attendant for my connecting flight. Every single other interaction was horrible. Aside from those three exceptional individuals, the entire experience at the Philadelphia airport was shameful and I was so embarrassed that this was the first experience of the states so many people will have.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-30,2,10,"""This airport was filthy""",S Cayne,"✅ Trip Verified |  This airport was filthy, trash, stains and spilled food/drinks all over the place. The bathrooms were repulsive.  The TSA agents were unnecessarily rude - yelling at customers for absolutely no reason and treating people like cattle.  We walked to like 7 different restaurants and they were all garbage - reheated premade food, incredibly loud music and uncomfortable seating. We had nearly 4 hours to kill and would have very much appreciated somewhere nicer to spend the time.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 1, 'Airport Shopping': 3, 'Wifi Connectivity': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-22,1,10,"""how about basic cleaning and maintenance""",Jack Boselli,"Not Verified |  I went to submit a review and found the following review from September 13th that captures what I was going to write. “Is an embarrassment to travel in and out of Philadelphia airport! Coming in from American Airlines.. terminal C baggage claim at the elevator, and it smells like straight urine! It’s unacceptable that the toilets are falling apart, that there’s trash everywhere - inside and out of the airport - and it smells like urine”. As of September 20th the area near the C parking elevator still smells like urine. I guess these reviews are not read or believed. The rugs in baggage claim and leading up to the gates are dirty and smell. The parking garage elevators are filthy and always have trash in them. The bathrooms are filthy. The bathroom floors are disgusting. Pushing around dirty water with a mop does not clean the floor. The parking booths are always broken. Parking is way over priced. For many travelers to Philadelphia, the airport is their first impression. A disgrace. How can O’Hare and smaller airports do it so well? It is true the airport needs major capital improvements, but how about basic cleaning and maintenance? It is evident that the airport leadership does not walk through the airport. If they do and the condition is this deplorable, they should resign or be fired.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-13,5,10,"""Unacceptably filthy"" ",Dawn Buckley,"Not Verified |  Is an embarrassment to travel in and out of Philadelphia airport! Coming in from American Airlines.. terminal C baggage claim at the elevator, and it smells like straight urine! It’s unacceptable that the toilets are falling apart, that there’s trash everywhere - inside and out of the airport - and it smells like urine because the administrators of the airport are not taking care of their business! Unacceptably filthy!",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-09-13,1,10,"""it is so confusing""",Jim Martin,"✅ Trip Verified |  You should offer a workshop for first time flyers at international airport because it is so confusing. For example, when approaching the airport, I had to circle around 3 times until I was able to find the correct exit or lane for parking my car for a long term stay. There was an airport worker man standing at the entrance area and he offered little assistance to me as I was struggling to understand what to do. I asked him a few times what I needed to do and he said, ""push the red button"" but had zero people skills and made me feel unwelcome. I then tried to figure out the elevator, which didn't seem to be working. I then had to carry all my luggage down 4 flights of stairs. I was flying American Airlines, so my goal was to find the security check in to have all my stuff checked out. I somehow ended up in the wrong area. The airport man behind the counter mumbled something to me about where to go but I honestly had no idea what to do with his directions. I ended up in the baggage claim area for arriving flights, instead of where I needed to be. At this point, I was getting stressed and feeling stupid. I went back to the same airport man and asked him again to direct me. He mumbled the same directions to me and I was off again not knowing where to go or which automatic staircase to go up or go down. I then asked someone, another flyer where I could go for American Airlines departing flights for a check in process. Finally, I felt like I was in the right area. And then the lady airport worker then tells me that I have to go up the staircase to another area for security checking of my bags. I took a break from my confusion and just stood by a table. I felt like I was being treated like a beef cow in line to be slaughtered. It was as of all the airport workers could care less about the travelers and they were all just cattle flowing through the hallways. It was a horrible feeling. And to improve the navigation of passengers, I think Philadelphia International Airport should offer an online video for people who will fly for the first time out of their airport. It would help all of us navigate it better. Once I found the proper Gate, I was able to finally sit down and gather my thoughts, my mental state and gather myself all back together again.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 5, 'Airport Shopping': 5, 'Wifi Connectivity': 5, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-03,2,10,"""worst airport I’ve ever been in""",C Ison,"✅ Trip Verified | I’m embarrassed to say the worst airport I’ve ever been in has been in the country I reside in. As an airline employee, I travel very often and get a chance to experience different crews, lounges, and airports. PHL is one I would avoid if I could. Starting from the incredibly latent and disorganized TSA agents where working as slowly as possible and being as rude as possible seems to be a key qualifier for the positions, to rude customs agents, to rude American Airlines counter agents (as standby benefits flyers), my partner and I were asked to pay a fee at the gate before boarding - that was a first, and a call to corporate checked the seemingly new attendant that was working with no apology afterwards. To add to this, rude bar staff at Chilies and Pete’s in C gate terminal that would kicked my party from their seating after having purchased food from the restaurant, but not their section of the restaurant, and then again to a man next to us. I choose not to use my priority pass benefits at the “spa” relax massage due to the attitude from the massaging/receptionist working. I question the organizations that hire these individuals, to be so miserable must mean there is a lack of compensation.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 1, 'Wifi Connectivity': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-07-21,1,10,"""the worst major airport in the U.S""",Tom Thurber,"Not Verified |  This is the worst major airport in the U.S. and I've been through most of them. Cramped ugly terminals arranged in such a way that you either walk a mile (no exaggeration) or take a very inconvenient bus shuttle between terminals. Adding to this is the heavy air traffic in the Boston to Washington corridor that guarantees that any weather other than severe clear will cause a delay. Stupidly, American consolidated its previous hub in Pittsburgh into Philadelphia. Pittsburgh has a very nice, spacious airport away from the east coast traffic and weather. Anything for a buck. BTW, American's hub in Charlotte isn't much better than Philadelphia at probably the second worst airport. U.S. citizens should be ashamed to have an airline called ""American"" that operates in such a shoddy manner.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-07-10,3,10,"""pay good money to be treated like this""",Angela Bobo,Not Verified | I was coming back from London and had a connecting flight and they left me completely there after the flight was cancelled. No one even told me what to do didn't offer me any incentives or anything. I am from Virginia and I have kids that were waiting on me and I was not accommodated at all. There are homeless people sleeping in the airport and the staff is just not helpful at all. This whole airport needs to redo because this is sick!! We don't pay good money to be treated like this.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-07-03,2,10,"""electronic menus directly in your face""",Maureen McMahon,Not Verified |  Terminal B is now approximately 80% high seats with electronic menus directly in your face in your very small seat space. There are no more seats or open seating where one can relax and watch airplane activity. Now it is extremely difficult for families to sit together or for anyone who is not planning to eat the entire time.,yes,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 0, 'Recommended': 'yes'}"
2023-06-28,1,10,"""serious lack of customer service""",R. Hoffman,"Not Verified |  I recently traveled to and from the Philadelphia International Airport. This airport is closest to my family and I have used it often up until now. This recent experience at the airport included a serious lack of customer service, the staff/people were very unfriendly and the airport itself was very unclean. There was trash everywhere not only on the terminal and gate floors but also in the bathrooms along with trash cans overflowing. My future travel will not be at this airport unless it is absolutely necessary. It was disgusting to see the demise in cleanliness and customer service.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-05-13,1,10,"""Tables not clean. Carpet stained""",Matt Williams,"✅ Trip Verified | This airport is disgusting and the airport and airline personnel are rude and unhelpful. Trash everywhere. Tables not clean. Carpet stained. Seats broken. Whoever run this dump should be fired. Oh, and I paid $40 for three smallish-sized crab cakes and an iced tea.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'May 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-05-10,2,10,"""Most horrible airport""",T Reckard,"Not Verified |  Most horrible airport. We have TSA pre-check, but they don’t care here. We were told TSA pre-check is in a different terminal. We stood in line in one area forever and then they told us to go to terminal B, which then we had to walk outside a few blocks!!! It was ridiculous. Then we arrived at B for security, waited forever, and we were given a TSA pre-check card, but the security lady had no idea what she was talking about and made us take our iPads out of our bags. Anyone who has pre-check knows that is what makes pre-check nice. You don’t have to take off your shoes OR take your laptops/iPads out of your bag. Horrible experience- we will never fly out of there again!!!!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 2, 'Food Beverages': 0, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-04-23,1,10,"""most uncaring employees""",Marilyn Durbin,"Not Verified | The rudest most uncaring employees ever! Came in from Barcelona, horrific customs/TSA experience. Gate 14 changed from gate 13 and they are miles apart. TSA has no right to yell and speak to us as they do! I'm deaf in one ear! You have a 1200 arrival from Barcelona, walk miles to customs, a stupid kiosk, get baggage, take baggage to airline, go thru customs again with my next flight boarding at 1:15. If only someone cared enough to explain this horrible process I wouldn't be so upset. Got in one security line and was sent to a different line.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'April 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-01-12,1,10,"""the absolute worst airport""",Beth Faulkner,✅ Trip Verified |  Hands down the absolute worst airport I have ever visited. When I say not one person I encountered was kind I am not exaggerating. We flew with American and were affected by the FAA debacle and not one agent wanted to be helpful. I will never fly thru this airport again.,,"{'Experience At Airport': 'Transit', 'Date Visit': 'January 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-01-08,2,10,"""worst airport I’ve been to""",S Songh,"Not Verified |  I’ve recently moved to Philadelphia and travel quite a bit for work and to visit family. Philadelphia airport is unfortunately the worst airport I’ve been to in North America. It’s not clean, it’s super outdated and desperately needs a renovation. The restrooms are unbelievably dirty. And most stalls without hooks to hang your bag or coat. I’ve parked and gone into the terminal to pick up friends and have felt unsafe waking from parking to the arrivals area. There were people sleeping in the hallways on the long and confusing walk, with confusing signage, from the parking area. Staff are friendly for the most part. But you can tell they are tired and that they are probably not treated or paid well. I dread arriving and departing from this airport. It’s an awful way to begin and end a trip. I’m going to start driving Newark and flying from there.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'January 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 3, 'Wifi Connectivity': 4, 'Airport Staff': 3, 'Recommended': 'no'}"
2023-01-06,2,10,"""The Airport is filthy""",Bill Butler,Not Verified |  Please do a better job supervising the people who are being paid to clean. The Airport is filthy. The only time I have seen it cleaned up is when Pope Francis visited. Disgraceful! I would rather drive to BWI then fly out of Philly.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'November 2022', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
