datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2024-03-30,3,10,"""lowest on my list of airports""",Bill Thul,"Not Verified |  I flew in and out of Miami airport twice in Mar 2024. What a zoo! Uber did not find us, Hotel taxi drove past us twice. Getting to the car rental area was long and then waited forever for a car to be taken off campus. This airport is lowest on my list of airports.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-26,2,10,“the staff are miserable”,Alex Deburgh,"Not Verified | I amazes me as European how Americans think everything they have is the best in the world, when it comes to first impressions of a country its main airports fly the flag as to what to expect once you are there. Sadly Miami airport has to be one of the worst organized airports in the world, everything takes forever, the staff are miserable, no one could care less, the facilities / shopping / dining consists of basic third world stuff, the place is grubby, half the elevators don’t work. Place is a dump. Thought that DeSantis bloke was supposed to be good, judging by Miami airport he’s a dunce. Airport looks and feels like everyone has given up. Won’t be flying back through here again, don’t care if it costs more to go through somewhere else, this place just ruins the start or finish of any joinery.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-20,1,10,"""baggage claim was a hell of disorder""",James Wright,"✅ Trip Verified |  Coming into Miami from abroad to connect to a flight in the US none of the walkways worked from Terminal D to passport control nor the Skywalk. the baggage claim was a hell of disorder. Then to go through to-our connection we had to go through security again//really! And the line was unbelievably long, the TSA staff did not give clear instructions about what to put in the bins, bags that had already successfully gone through inspection were shunted off for detailed inspection, which lasted 15minutes. Then we had to walk all the way back through Terminal D to its far end to get to our gate. This is a failure of the Airport Administration.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Signs': 2, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-13,1,10,"""Worst airport experience""",C Satara,"✅ Trip Verified |  Worst airport experience in decades. Broken skytrain, walkways, escalators and elevators. Unhelpful and rude staff. Forced to walk miles and wait in lines for hours. Almost missed a connecting flight in the same terminal (D) with 3 hours time. We did not have time to use the restroom, sit down, eat or drink a thing. 3 hours were spent running, hauling bags and waiting in long lines. Staff is rude and goes out of their way to not help you. My 3 year old got hurt and was bleeding from the mouth due to the hazards in this airport and staff not only refused helping her but laughed and talked about how she had fallen in Spanish (which I understand and speak!) . Golf carts meant to replace the sky train do not help even those with children or disabilities (they seem to only help other staff members and chat in their cell). They also broke my bag, however I didn’t have time to file a claim due to the terrible experience. Avoid this airport at all costs!",,"{'Experience At Airport': 'Transit', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-01,1,10,"""Overall terrible experience"" ",C Bernard,Not Verified |   Our flight was at 7am and Enterprise only opens at 5am. When we finally got everything sorted out it was 5:20 and the elevator as well as the escalators didn’t work so my husband had to carry 4 luggage items up 4 flights of stairs. Then the moving escalator to the train also didn’t work. When we got to the terminal the escalator to the ticket counter didn’t work. The security line wait time was 25mins. Overall terrible experience.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 5, 'Airport Staff': 2, 'Recommended': 'no'}"
2024-02-28,1,10,"""horrible, dingy, old, awful airport""",James Dunne,"✅ Trip Verified |  If you're a fan of inefficiency and a dash of the cold shoulder,  venturing into MIA is like stepping into a time machine, and not the cool, futuristic kind. It's more akin to a leap backwards into an era where charm and functionality are myths, and cramped, outdated spaces are the harsh reality.  The staff ability to maintain an aura of indifference in the face of any question or plea for help is truly commendable. It's as if they've taken the concept of 'the cold shoulder' and elevated it to an art form. Navigating the airport is akin to participating in an escape room you never signed up for. The layout is so cramped and convoluted. It’s clear the design was inspired by a labyrinth, with a dash of ""let's see how many people we can confuse before noon."" Calling it 'old and dated' is a kindness. It's as if the airport is stuck in a bygone era, stubbornly refusing to join us in the 21st century. The charm of yesteryear has certainly overstayed its welcome here. But the pièce de résistance has to be the TSA security clearance - a spectacle so inefficient and embarrassing, it deserves its own reality TV show. The TSA staff, not wanting to be outdone by their airport colleagues, take rudeness to new heights, skirting the line of abusiveness with a finesse that would make a drill sergeant blush. It's a process so fraught with frustration, you'd think it was designed as a test of human endurance. In an era where digital connectivity is akin to oxygen, MIA somehow manages to turn free WiFi into a luxury item. Thanks to the generosity of American Express, passengers can access the internet, provided they have the patience to sit through ads. It's a charming reminder of the dial-up era, a nostalgic throwback that no one asked for. The concept of passenger experience seems to be an alien one at MIA. From the lack of food outlets to the scarcity of lounges, it's as if they're pioneering a new minimalist approach to airport amenities - less is more, and in the case of MIA, much less. In conclusion, if you're seeking an airport experience that combines the charm of a Soviet-era bus station with the efficiency of a sloth, look no further than Miami International Airport. It's an adventure you won't forget, no matter how hard you try. I wholeheartedly advise anyone to avoid this horrible, dingy, old, awful airport at all costs. It's truly a masterclass in how not to run an airport.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'February 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 4, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-02-16,1,10,"""a disorganized mess""",Jim Voltz,Not Verified |  Over 2 hours in immigration line. Miami Airport is a disorganized mess and no one seems to care. Non citizens line must have been 3 or 4 hours judging by the lines. Disgraceful.,,"{'Experience At Airport': 'Transit', 'Date Visit': 'February 2024', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 2, 'Terminal Signs': 2, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-01-21,4,10,"""Avoid this airport"" ",C Dalton ,✅ Trip Verified |  Avoid this airport whenever possible. We have travelled over 10 times and going through Miami on an international flight is by far going to be your worst experience. Do not go through with a short connection. They are unorganized and mismanaged. For such a busy airport you would think they had a great system. Send your management to Japan or any other US airport to see how to do it. Hire someone that wants to improve.,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'January 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Signs': 2, 'Food Beverages': 0, 'Wifi Connectivity': 3, 'Airport Staff': 2, 'Recommended': 'no'}"
2024-01-12,1,10,"""My experience was terrible""",Carmen Stewart,"Not Verified |  My experience at this airport was terrible. I was connecting through Miami in a flight to Barcelona (Spain). The connection was quite short (90 mins) due to an earlier delay in the first flight. The lines for passport control were massive, I have never seen anything like it, so I asked the staff if there was a priority line for connections and emphasised my short connection. After a bit of confusion and me having done most of the regular line, eventually someone came and handed us the orange cards and we went into a separate queue. The short connection queue was still quite long, so I requested one of the staff if he could organise it prioritising those with flights leaving earliest, like my own. I was understandably quite nervous about missing my flight, as I was travelling with my mother, a senior with a disability. The gentleman said he couldn’t do anything and that I had to wait, I insisted that the system was making little sense but was in no way disrespectful. Another passenger was allowed to go to the front of the queue however, which I thought was unfair particularly to me as I was the one with the earliest flight. I also can’t understand as a key international hub there isn’t any organisation whatsoever to connecting flights",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'January 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Signs': 3, 'Food Beverages': 0, 'Wifi Connectivity': 5, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-01-06,1,10,"""absolutely disappointing""",M Schueller,"Not Verified | Miami Airport is a disgrace to Florida. Filthy areas with rubbish left everywhere and disorganized staff! The immigration and security staff were extremely rude to everyone lining up. I would not recommend this airport ever again as this airport needs to seriously improve. Seeing an airport looking filthy, no carpets, and disgraceful staff is absolutely disappointing and it seriously needs to improve if it wants to step into competing with different airports! Disgraceful place and avoid at all costs!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-01-01,1,10,“staff are very rude”,S Miller,"✅ Trip Verified | This is the worst airport I’ve ever been. The security check is extremely slow and the staff are very rude. It took us about an hour to go through the security checkpoint and we missed our flight. We have to stay an extra day at Miami and we missed our family gathering for New Year’s Eve. The airport design is so poor, if you went to the gate A-D and you want to go to gate E or F, you have to come out completely and redo the security check. So if your gate is at E or F, you can’t enjoy the priority lounge which locates at gate D. The security staff asked us to check in our prepaid carryon luggage as she thinks it is bigger than the standard size although we measure the size at home and it fits the measurements of the allowed carryon according to the airline instructions. So combined with the worst airline the Frontier our vacation is ruined although Miami is a beautiful city, we don’t want to come back.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'January 2024', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 1, 'Food Beverages': 2, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-25,1,10,"""will never fly through here again""",R James,"Not Verified |  This airport shows no compassion or consideration for those citizens from around the world who arrive at its doors. A two hour wait in stifling heat, shuffling forwards to an area where just 6 booths were in operation to take account of the thousands of people arriving no water or seating provided. After dealing with COVID and all of its implications Miami has learnt nothing and appeared to move at a pace that was unable or unwilling to respond to the numbers amassing. I can honestly say that I will never fly through here again and I can only pass this information on to those yet to experience it.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-23,1,10,"""Does not acknowledge disabilities"" ",Sarah Hassell,✅ Trip Verified |  Horrific. Does not acknowledge disabilities unless you have a wheelchair. My daughter has severe autism and we were told it doesn’t matter unless she was in a wheelchair. Next time we know to rent a wheelchair to get the help needed for a child with a disability. I don't know how they can completely ignore the Americans with disabilities act and still receive federal funding,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-08,1,10,"""I will avoid it at all costs""",L Koehler,"Not Verified |  Our arriving plane had to sit on the tarmac for 25 to 30 minutes because there was no gate available. This made us late to our connecting flight, since the gate for that was about a mile away and this skytrain was broken, which I understand is as usual. I can’t walk that far and was so exhausted after clearing passport control, US customs, TSA, and then getting to the faraway gate. My American Airlines rep was not overly helpful or friendly either. The whole experience makes me never want to go there again. I will avoid it at all costs.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-12-01,1,10,"""90 minutes to get through immigration""",Jack Sheldon,"✅ Trip Verified |  The arrival process is shambolic. It took us 90 minutes to get through immigration. The queuing is poorly organized to the extent that you have to queue to enter the main queue, but as nothing is organized, there are loads of people milling all over the place. The immigration officer, once we got to the front of the queue was pleasant and friendly enough, but looked as though she had seen enough for the day too. Oh and of course only about half the booths were manned. Remember that immigration is the first thing that visitors see when they arrive in the USA. It's almost as though the country was trying to discourage tourists from coming.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'November 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Signs': 1, 'Food Beverages': 0, 'Wifi Connectivity': 4, 'Recommended': 'no'}"
2023-11-29,2,10,"""a horrible airport""",D Haynes,✅ Trip Verified |  This is a horrible airport. The signage is difficult to find. The bathroom was dirty. You had to walk miles because the skytrain was broken. Based on earlier reviews this has been the case for a long time. Asked people for directions to rental cars and nobody was able to help. Information desk or better signs would be useful. Avoid this airport if you can and Uber/Lyft rather than renting a car which was a separate disaster.,,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'November 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-10-21,1,10,"""disappointed with Miami airport""",Joseph Paoli,"Not Verified | I was disappointed with Miami airport on my departure on Oct 11, 2023, and then became even more disappointed upon my arrival on Oct. 18. The airports ""SkyTrain"" was not operational, and they had limited number of carts to help those in need. I am 73 years old but having to walk from baggage check-in (around gate 20) to gate 45 was not a pleasant experience. According to a friend, the Skytrain has been broken for about 6 months. I only witnessed two golf carts for seniors while walking about a half mile to my gate. Deplorable. To make matters worse, there was one section where the AC was broken. You think they would contract with a vendor to provide golf cart service above their normal service if the SkyTrain was out of order. My arrival was almost worse with a 1/2 to 3/4 mile walk with NO CARTS and NOT ONE OPERATIONAL PEOPLE MOVER (flat escalator). Try to avoid this airport at all costs, especially if you are elderly. They did have AED's. Now I know why.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-10-19,1,10,"""the most mismanaged airport""",Clyde Haggard,"Not Verified |  This is the most mismanaged airport that I have encountered in over 500,000 miles of travel.  Poor signage (DFW successfully redid all of their signs a few years ago). We were directed in the wrong direction several times. Asking employees for directions was no help because they did not know where baggage claim 6 was either.  Poor maintenance - Most elevators were out of service, and had apparently been so for months or years, since the signs directing you to the next working elevators were ragged and worn.  Restrooms not serviced - no paper towels or air dryers. Transportation services not available - the train was not operable; the golf carts were sitting unused with no driver. This was in Terminal D which is almost a mile long. When we arrived on an international flight we had an extremely long walk to customs and there were no chairs in which to rest.  There were unreasonably long distances to walk to immigration and customs - sometimes the signs sent domestic and international passengers in different directions, only for them to join again. The signs indicating which line to get in were confusing - we saw dozens of people being moved from one line to another.  It was very difficult to find hotel shuttles, and they are located in a dark area across several roads from the terminal. The electrical outlets in our seats had no power.  The entire design of the airport appeared to be by an architect who specializes in corn mazes.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-10-13,2,10,"""Where are the friendly volunteers""",Howard Kay,"Not Verified |  I was traveling through MIA last weekend and found so many problems. There is no-one at the information desks. and when i ask some employees for some help, they ignored me or gave me bad information. Where are the friendly volunteers like other airports? Why are so many elevators not working and/or dirty? Perhaps MIA should retrain their employees.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 3, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-10-11,2,10,"""disappointed and embarrassed of our airport""",Valerie Handelsman,"✅ Trip Verified | I was born and raised in Miami Dade County and so disappointed and embarrassed of our airport. Restrooms need maintenance, the acoustics throughout are poor and transportation is either non existent or impaired. My flight had a gate change at the last minute. The gates were about a football field apart. I hitched a ride on one of many wheel chairs, but got off soon as woman was suggesting she expected a tip. The security was unorganized, crowded. Management needs a good management system. It's done at other airports in Florida, successfully. The whole airport looks like it has patchwork construction and design, archaic layout. Wheelchairs and transport buses running where people walk! Gate signs don't make sense. I had to ask people where to find everything. Loud speaker sometimes can't be heard, sometimes loud. Terrible!! Where is our tax payer money going. It's certainly not going to this place. Governor DeSantis needs to overhaul the management. Tampa has a beautiful airport, comfortable, organized and beautiful restrooms. Jacksonville too...What the heck is going on in Miami??",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-03,5,10,"""have more regard for the elderly""",R Hayle,"✅ Trip Verified |  This is a plea for Miami and all other international airports to have more regard for the elderly at the airports. =I am 82 and walk much slower than before and standing in the one spot is a struggle. I arrived somewhere in Miami Terminal E after a horrid BA flight, walked for 20 minutes to the Immigration Area where I waited an hour before my turn came and then I walked some 30 minutes to a lounge at D 30 and then had to take a small train to the gate. I do not mind the walking if there are the electric walking lanes that are working but the standing in lines is a strain. - I have occasionally used a wheelchair but these are often promised but do not arrive. My other problem was going through security at Miami where I was told to keep my shoes on although I have artificial knees but then the person at the screening told me to take them off which is more difficult than the young may imagine.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 3, 'Terminal Seating': 2, 'Terminal Signs': 5, 'Food Beverages': 0, 'Wifi Connectivity': 4, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-07-27,1,10,"""inept and terrible customer service""",H Parker,"✅ Trip Verified | Our originating flight from Miami to Belize was 3 hours late. When arriving in Miami the customs line was a mile long - no exaggeration - I have video and photo. There were maybe a handful of officers to handle customs and thousands of passengers. We missed our connection. From standing in line for 2 hours. Then after getting baggage another line to leave so add another hour because 1 man was letting people out. Then a line of 550 feet to get vouchers from American Airlines. We did not wait because was already 10:30pm. No employees here to assist thousands of people. Same experience this morning. Stood in two huge lines to check in and get through security due to few employees working. Now we arrive at our gate, and not even half enough seats to sit in to wait. Meanwhile, remodeling is furiously happening. Perhaps Miami airport should hire people to work rather than remodel right now. Complete inept and terrible customer service.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-06-11,1,10,"""a poorly run airport""",Macel Leria,"Not Verified |  An absolutely disgusting airport! The most uncomfortable airport with lack of services that are found in most other airports in the U.S. Had an overnight stay, a loud buzzer sounded every 3 seconds from midnight to now 5.40 am, escalators going down operated but those going up were not functioning. The sky train was not operating for hours preventing me from being able to go to purchase water. This is not the only occasion that this has happened, it's just a poorly run airport!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
