datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2023-10-12,2,10,"""shocked by the level of degradation"" ",Anatoly Bortun,Not Verified |   I didn't use ORD for several years and was completely shocked by the level of degradation. Now it's third world class. I Will try to avoid flying from Chicago in the future.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 3, 'Food Beverages': 2, 'Wifi Connectivity': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-09-25,1,10,"""staff refused to help me""",M Davison,"Not Verified |  The staff refused to help me find the airport train. She said she didn’t have time for that. Actually make me cry. Reminded me of when I was picking up my mother there years ago, and was yelled at by an employee for pulling up and waiting for her. Who do they think pays their salaries? Get a different job if you can’t be kind!",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-24,1,10,"""staff just kept screaming at people""",P Sirkka,"Not Verified |  On our first trip to America we had our layover at Chicago O’Hare both coming and going. When we arrived we were surprised that the queues weren’t as long as we had feared and the man who checked our passports were nice enough. Going through security a woman kept screaming “Step up! Step up!” so we avoided her at all costs. The personnel just kept sighing and seemed really annoyed to have to deal with passengers. On our return flight they were even worse. I wasn’t allowed to accompany my daughter as I had the previous time. She has social anxiety so that wasn’t very pleasant for her. The staff just kept screaming at people what to do and were super rude. I get that this is their job and they do this every day, but most people don’t fly every day and being nicer shouldn’t be that hard. When we had gone through security and arrived at the international terminal we went to buy some water and sandwiches at a self checkout and some guy asked us if we needed a bag. When I said no he said in a super angry tone that he still had to see that my payment went through. I guess we looked like criminals? I went to the bathroom and got looked in. Finally managed to get out. Same thing happened to my daughter later in the day. We had an 11 hour layover and all the seats were really uncomfortable. I hurt all over when we finally got in our plane. (That the guy in front of me had his seat fully reclined the whole 8+ hour flight is another story) We were in Arizona for 10 days and didn’t meet a single rude person in all that time and the personnel at Phoenix Harbor were very pleasant. Extreme difference between the two airports. Doesn’t make me want to ever visit Chicago.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-23,1,10,"""so many rude staff""",A Cruz,"Not Verified | I thought Pearson airport was bad, but Chicago may be worse! Never met so many rude staff, except for that one gentleman who works for United who assisted us rather than forcing their rules on us. The other staff couldn't care less, the attitude of another was just another level when we had simply asked for directions. Apart from their unprofessionalism, the walk from arrivals is so long. The design of this Airport just sucks. I have no other words, except that this experience definitely deters me from ever visiting Chicago.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 1, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-23,1,10,"""the most unorganized, ridiculous airport""",P Katherine ,"✅ Trip Verified | I just want to get off my plane. We landed over 40 minutes ago and we are stuck in a holding area. They have sent us to 3 gates already and each one has a plane already in it. This is the most unorganized, ridiculous airport I’ve ever flown in or out of!",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-09-10,2,10,"""just want to get out of this airport""",Louise Herbert,"Not Verified |  So cold, everyone is complaining. Food is terrible but most airports have terrible food now. Seats are very cold and uncomfortable. The air smells bad, I just want to get out of this airport.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 3, 'Recommended': 'no'}"
2023-08-26,1,10,"""a perfect example of a failed Airport""",Erik Loventorn,"Not Verified |  This is truly a perfect example of a failed Airport. Nothing works, staff are rude the wait line for immigration is at times over 2 hours which is totally unacceptable. Voters should immediately take this airport away from Politicians running it to a private enterprise. Shame on you Chicago.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'August 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-08-25,1,10,"""Just the worst airport""",S Keane,"✅ Trip Verified |  The rudest people on the planet work here. TSA thinks they can treat you poorly simply because of their plastic badge. There are literally signs every 5 feet in the security line telling you that you have to remove anything larger than a cell phone from your bag. When I was attempting to remove my tablet, the TSA employee just kept saying over & over & over...(looking right at me) ""everything stays in your bag"". I politely asked why the sign indicated otherwise, and he just stared at me and said ""everything stays in your bag"". He wouldn't admit the sign states differently. After I finally passed through the metal detector, I got yelled at from another person, who takes her plastic badge very seriously, because I didn't put my bin away. TSA security was nothing but 20 minutes of being yelled at, being told we weren't making straight enough lines, moving too fast, moving too slow & getting ridiculed. They all roll their eyes & look at each other & snicker when someone doesn't do exactly what they think they should be doing. They really need to fix their system instead of getting mad when we can't understand why there are outdated signs. When we got to our gate, the woman working had zero patience for simple questions. We will use Milwaukee next time. Or any other airport not associated with Chicago where everyone hates their job! Just the worst airport. Perhaps they need to understand that a majority of the population doesn't fly on a regular basis. A little compassion & patience can go a long way. It must be exhausting being a TSA employee at O'Hare and being a miserable person every second of every day. I didn't want to give a 1 rating. I wanted to give a zero, but that wasn't an option. Do better, people. O'Hare is an embarrassment to the human race.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'August 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-07-16,1,10,"""rudest people I have ever encountered""",L Martin,✅ Trip Verified | The TSA were the absolute rudest people I have ever encountered in an airport. They confiscated several items and didn’t even give us an opportunity to check them in.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 5, 'Airport Shopping': 3, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-07-03,1,10,"""airport has never been world class""",Danny Tadic,Not Verified |  Better than under Lori Lightfoot when thousands of homeless made this home. However lacks all world class airport charm. This airport has never been world class and never will be. IL politicians are to blame I see third world nations build faster airports than Chicago.,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 5, 'Food Beverages': 2, 'Airport Shopping': 1, 'Wifi Connectivity': 3, 'Airport Staff': 3, 'Recommended': 'no'}"
2023-06-26,2,10,"""staff are seriously rude and unprofessional""",T Foster,"✅ Trip Verified | Avoid this airport like the plague if you have a short layover and you want to make it in time for your flight. The lines move slower than a snail and some of the staff are seriously rude and unprofessional. For an airport of this size, it is so poorly organized that newcomers will have to go on a scavenger hunt to find their gate, if it's not already very close by. If your gate is in a different terminal, good luck actually finding it without stopping to ask for directions. I had about twenty minutes to get to my gate before the doors would close, but my flight wasn't listed on any of the departure screens in Terminal 1, so I had to hear it from a staff member that my gate number would be on a departure screen in Terminal 3. Which meant ten minutes wasted traveling by train all the way to Terminal 3, only to find out that the gate itself is actually located in Terminal 2. The icing on the cake was that my gate was E5, but there were literally no signs at all in Terminal 3 that gave any sort of hint as to where the E gates were. Which makes absolutely no sense, since that was where they sent me to find my gate. I had to hear it from a staff member that I was in the wrong terminal, but not before asking at least four different people and getting no answer at all. The security lady decided to give me attitude when all I asked was how to find the E gates from Terminal 3. She told me that I needed to get through security first, which again, makes absolutely no sense at all and is basically no answer. So to sum it all up, this is one of the worst airports ever if you are in a hurry or you have a connecting flight. You will find here slow moving lines, unhelpful and rude staff, and no way to get to the correct gate without having to go on a scavenger hunt, which most people don't have time to do.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-06-25,2,10,"""Air conditioning wasn't working""",B Thorne,Not Verified |  Air conditioning wasn't working in the e-gate section. It was very hot in that wing and humid. Additionally the PA system wasn't working so it was hard to hear information about our flight. No airport officials were present to offer water or assist with anything. The terminal was also dirty and dingy. The only good thing I can say is that TSA here was efficient.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-06-17,2,10,"""hard to find a worse airport""",Troy Fischer,"Not Verified |  It would be hard to find a worse airport than Chicago O'Hare airport. The traffic, the parking, the poor signage, the rude employees that obviously dislike their jobs, the flight congestion, on and on. Try to avoid if at all possible! This airport is an embarrassment and everyone knows it. Hard to believe there is no accountability for any of it.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 2, 'Food Beverages': 2, 'Airport Shopping': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-05-17,1,10,"""Very dirty, rude staff"" ",B Fara,"Not Verified |  We arrived from Munich airport, where it was very clean, organized and smooth process to get to our gate and board the plane. Arriving to Chicago O'Hare was a shock. Very dirty, rude staff who were yelling at everyone. It is not my imagination to say there were at least 5000 passenger entering this big area (under construction!) and there were only 5 officers checking passports. We all pretty much missed our connecting flights and had to scramble to get a Hotel for the night and the process repeated itself again the next morning. So disappointed to see one of the biggest cities in US and one of the biggest airport in the world was an absolute disaster. I make sure I will not ever travel through O'Hare and also make sure to discourage everyone I know not to consider this airport as an option.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'April 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-05-15,1,10,"""The security is terrible""",Halie Bala,"Not Verified |  The security is terrible. I was frisked down because I gave the security a bit of attitude after they rolled their eyes at me and aggressively yelled at me to unload my things. Any time I asked a question it was like I was in the wrong. The TSA does not care about anyone who comes through. If you can find a different airport, do so.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2022', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-04-28,1,10,"""rude and mean security staff""",B White,"Not Verified | I have never experienced such rude and mean security staff. They laughed at me when I didn't push my carry on luggage through, and took my souvenirs and carelessly scattered them. The whole process is extremely difficult, slow and confusing.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'April 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-04-23,1,10,"""no indication of upgrades""",Clay Seese,"Not Verified | Do everything you can to avoid this airport. There are good workers here but it’s not enough to overcome the atrocious design and apparent lack of investment by airlines and the city. You will be delayed. You will have a terrible time in customs. You will have a terrible time getting through security. They will change your gate at least 3 times (to different terminals). You will be shocked at the lack of food and drink options (as bad as the old Kansas City airport if you can believe it). You will get lost due to bad/conflicting signage. They will try to charge you $10 for a sticker (souvenir for the kid). No one will care about any of that or be there to answer your questions. This place should be condemned. I saw an article indicating they invested $8.5 billion here. Someone should be invested for fraud, there is no indication of upgrades. Good luck if you are forced to use this god forsaken place.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'April 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 1, 'Airport Staff': 4, 'Recommended': 'no'}"
2023-04-10,1,10,"""never travel through here again""",Michael Clarke,"Not Verified |  Connecting through Terminal 5 on the way back to Heathrow. Hardly any restaurants with seats or retail outlets to help pass time. Staff at the Wow Boa and Urban Olive were uniformly rude, bordering on aggressive. The food was basic rubbish at restaurant prices. I get airports are more expensive but at least try! I give UK infrastructure a hard time but none of its airports are as bad as this place. Will never travel through here again.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'April 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-03-28,2,10,"""Absolutely filthy"" ",P Keares,✅ Trip Verified |  Had connecting flight out of terminal K. Absolutely filthy. Food court tables were sticky and hadn’t been swept under. Counter in that area of covered in dust. All trash cans were overflowing.,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-03-17,7,10,"""TSA well organized, check in very friendly""",Rich Bartolowits,"Not Verified |  TSA well organized, check in very friendly, After TSA airport employee personnel standing around in large groups, blocking passage. Language used was unacceptable, felt like being on a street corner. Seems like employees should have a break area rather than grouping in gate areas eating lunch or on breaks and acting like at a home party with the enormously loud laughter and joking. I also think the cell phones should be put away when working as it does not make anyplace look like the employees are needed when they walk around on the cell. O'Hare has a lot of employees who seem focused and dedicated, also very friendly, but it also seems like a lot of the hiring was done by a friend as a lot of them seem to be hanging out.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Terminal Seating': 4, 'Terminal Signs': 5, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 4, 'Airport Staff': 3, 'Recommended': 'yes'}"
2023-02-25,2,10,"""never fly through Chicago again""",Steven Wiehl Wiehl,"Not Verified |  I was traveling back to the country from a short vacation in Cancun Mexico with my spouse. So coming in we had to land from Cancun, navigate immigration/customs - get to trams and to departing gates to reach my domestic flight to get home. It was simply the most backward, unorganized mess of a process I have ever had in any airport. After lines to do that we got through and had to go through the baggage area even though we only had carry on bags. So we had to get into an free for all mess with hundreds of foreigners cramming to shrink into one line to get pas a chokehold were a customs officer selected those to get searched. After this we then lucked out and after being given bad information from a security or police officer that was working an information booth my wife and I lucked out and got on a tram and found the right way to now to to our gate of departure. Now another security screening, everyone goes through the same. line, We finally got through and ran to our gate and directly on to the gate and made it out on time. With not a minute to spare. We have to do better.  Honestly, its intolerable. I will never fly through Chicago again.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'February 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-01-30,1,10,"""86 minutes for our bags to arrive""",Brett Pruitt,"Not Verified |  I took a layover flight, so I could spend a few hours with my daughter that I haven't seen in over a year. It took 86 minutes for our bags to arrive at the carousel. I expected 30 minutes max. This takes my 2.5 hours with her down to 1.5 hours. So unacceptable",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'January 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Terminal Signs': 5, 'Food Beverages': 5, 'Wifi Connectivity': 3, 'Airport Staff': 5, 'Recommended': 'no'}"
2023-01-17,1,10,"""The layout is one long corridor""",C Steele,"✅ Trip Verified |  Horrible airport. The layout is one long corridor and you may need to walk almost the whole distance twice if you checked a bag for arrival. There aren’t enough baggage stations for the number of flights, to the point where two or more international flights will have to share a station. I didn’t get my baggage until more than an hour after my flight arrived. The airport is also clearly understaffed. If I had to say one good thing about the airport, I can say the bathrooms by the flight gates are clean, although I can’t say the same of those by baggage claim.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'January 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 4, 'Terminal Signs': 3, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2022-12-24,1,10,"""worst airport I have ever been too""",S Keane,"✅ Trip Verified |  Likely the worst airport I have ever been too. The staff are truly useless. The slowest moving and dumbest people you will meet on your journey. The seating is awful. The outlet placement is awful. It’s a terrible design. If you can avoid this airport please do. Ohare and Laurie Lightfoot take pride in being the best airport in the United States. I have looked into that ranking system. They are not the best, obviously anybody who has been here can verify that. Ohare is the busiest. Way too many people. Constantly understaffed. Truly a terrible experience every single time.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'December 2022', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2022-12-15,2,10,"""it's a disgrace"" ",Vicki Johnson,"Not Verified |  This airport is filthy! The bathrooms were dirty and in ill repair. There was nowhere to hang purse or coats. Toilets were not clean and there was a strong smell of urine. A little bleach would go a long way. There weren't many places to plug in devices to recharge. TSA was dirty and there were way too many people in one place. One area of the floor was filled with water which we had to walk through. For an International airport, it's a disgrace.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'December 2022', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 0, 'Wifi Connectivity': 4, 'Recommended': 'no'}"
2022-12-09,1,10,"""most horrible airport experience""",Beatriz Nangligan,"Not Verified |  One of the most horrible airport experience my family had. Concerning luggage, We checked in all our baggage for transfer to Philadelphia and they were all in good shape. However, when we claimed them in Philadelphia we were shocked that couple of the bags were opened that the entire zipper was ruined that it was put together by a tape by whoever that person to keep parts of it closed but still you can see the contents inside. When we opened it at home some of the stuff were missing, and the contents were in a shamble. And one of our bags is missing.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'December 2022', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Signs': 1, 'Food Beverages': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
