datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2024-06-17,3,10,"""Very long wait for our luggage""",Brenda Pearson,"Not Verified |   Flight on Southwest from DEN to CLT was delayed about 30 minutes. Arrived around 11:3pm. Very long wait for our luggage to arrive at baggage claim. Baggage claim area was small and crowded. Hardly anywhere to sit. They did not post DEN on the carousel, but we were told where to go on the flight. After finally getting our bags, we went out and waited too long for a ""Long Term 1 shuttle"". Finally, one shuttle arrived followed immediately by a 2nd Long Term 1.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'June 2024', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 4, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 4, 'Airport Shopping': 4, 'Airport Staff': 3, 'Recommended': 'no'}"
2024-06-14,4,10,"""So crowded you could barely move""",N Caine,"✅ Trip Verified |  So crowded you could barely move when trying walk in the concourse, took 15 minutes to move about 10 gates on concourse C. Boarding areas so small 75% of the passengers are standing in the concourse. No seating available in B, C or the eating area. Very frustrating and not safe.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'June 2024', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 4, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 0, 'Wifi Connectivity': 4, 'Recommended': 'no'}"
2024-06-04,9,10,"""clean, calm and efficient""",Rebecca Bortnyik,"✅ Trip Verified |  The airport is clean, calm and efficient. They have rocking chairs with trees for the nicest aesthetic. There are plenty of stores and restaurants. Moving sidewalks were working when I was there. Bonus are charging stations on each armrest. I really like the airport!",yes,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'June 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 4, 'Terminal Seating': 5, 'Terminal Signs': 5, 'Food Beverages': 5, 'Airport Shopping': 5, 'Airport Staff': 4, 'Recommended': 'yes'}"
2024-05-11,1,10,"""never use this airport again""",Veronica Snyder,"Not Verified |   Hellacious departure from Charlotte. Yes, the weather was a huge factor. Firstly, why doesn't this huge airport have a tram service. My flight from Richmond arrived at one end of the airport and connector to Pittsburgh at the other. We had been held on the ground for 3 hours because of weather and then 1 hour in the air. I am 84 and pretty healthy but could not have made the connection on foot 50 years ago. American Airlines did not give us connecting gate info upon deplaning. Told us to check message boards. I became lightheaded--no food or water for at least 3 hours while cramped on the arriving flight. When I realized that my connector was at the other end, there was no one to ask for help. Numerous passengers tried to get airport employees to help me and finally someone from American arrived with wheelchair. Develop a tram service. Not just for oldsters but for persons with young children. This is not a family friendly airport. Also 37 minutes is not at all sufficient time to make a connection. This is totally inaccurate information for the traveler who hasn't experienced this airport. Yes, it is growing. So, add a very necessary service consistent with this. I will never use this airport again.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'April 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 5, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 3, 'Wifi Connectivity': 1, 'Airport Staff': 2, 'Recommended': 'no'}"
2024-05-07,1,10,"""never had a worse experience""",D Vale,"✅ Trip Verified |  I have never had a worse experience than when I had a layover in Charlotte with American Airlines. Our flight was late, arrived at a gate across the airport from my following American airlines flight. Ran to the gate where they refused to let me on because I was late. What the is wrong with your layout and why do I have to run across the airport to find the same connecting airline I was just on? And they won't even be understanding enough to hold the doors when me and multiple other passengers are there and the plane is still on the airway.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 0, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-05-05,2,10,"""What a disaster this airport is""",E Leirner,"✅ Trip Verified |  This is a pretty good airport to transit through, which has been my only experience of CLT over the last few years. Today was the first time I’ve originated in Charlotte. What a disaster this airport is. Insane - 45 min+ - lines everywhere. CLT please get it together. An absolutely atrocious experience until you get airside and find a lounge.If I could give less than zero stars, I would. I’m sorry for the people of Charlotte that have to deal with this on the regular.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'May 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 4, 'Wifi Connectivity': 2, 'Airport Staff': 3, 'Recommended': 'no'}"
2024-04-26,7,10,"""Very nice airport""",Ziauddin Ahmed,"✅ Trip Verified |  I used this airport quite a few times for departure, arrival and transit. This is one of the largest airports of the USA, nonetheless I had to walk a lot while in transit this time and I was about to miss my connecting flight. It was good that I was in a group of travelers of more than 20 persons, the flight made delay for few minutes for us. Very nice airport having a lot of shops and restaurants. Very well-maintained and nicely decorated airport. The downtown and hotel areas are not too far. Staffs were friendly. Outside of the airport is also good.",yes,"{'Experience At Airport': 'Transit', 'Date Visit': 'May 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 2, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 3, 'Wifi Connectivity': 4, 'Airport Staff': 4, 'Recommended': 'yes'}"
2024-04-21,3,10,"""outgrown its capacity"" ",J Marten,✅ Trip Verified |   The airport has outgrown its capacity. It is crowded with no place to sit and getting through the concourse is a challenge. Bathrooms and seating area cannot be kept clean. Chairs are worn and cracked. Restaurants have a long line as well.,,"{'Experience At Airport': 'Transit', 'Date Visit': 'April 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 3, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-25,1,10,“CLT don’t give a damn”,Annette Caocello,"Not Verified | Upon arrival we were prepared and as expected in line with many other travelers like ourselves. So we proceeded and waited. So, first...the customs agent whose line we were assigned was horrible he was lazy and yawning at us. He was slow to do anything, it was actually laughable but sadly it didn’t end there and quickly became un-laughable. Charlotte has and is still undergoing renovation so it changes every time we connect through there. There is a huge lack of employees prepared to herd the crowds of travels. So, after another disappointing encounter with our carrier (who is getting their own earned review) we finally got onto a flight. But, of course our luggage did to make it home with us. Not surprised, not horribly upset because I still trust it’ll get here. Just goes to show employees at CLT don’t give a damn! Many laughed at us as we waited in line, even left their counters with long lines still waiting (carrier issue) but they are still workers at CLT. Won’t be connecting there again anytime soon.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-04,1,10,"""there was only one checkpoint open""",E Nicholson,"Not Verified |  I flew out of Charlotte airport after a business meeting on a 6am flight on 2/29 on Delta. I arrived at 4:30am to the airport and there was only one checkpoint open. The line went the length of the terminal. Many people were in danger of missing their flights. I pivoted to line up to wait for another checkpoint which was to be opened at 5:15am. You could see the TSA agents sauntering around on the catwalk above the queue. There was absolutely no sense of urgency. Then, at 5:15am when the metal shutters opened, we learned they were training a service dog, and that we needed to walk side by side slowly past the dog to help with the training. Poor planning on TSA and the airport's part. When there are early flights, have at least two checkpoints open. When it's a dog training day, open up the checkpoint earlier to accommodate the dog training. I made my flight with about 5 minutes to spare. Others were not so lucky. My advice: avoid this airport until they get their act together.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'February 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 3, 'Recommended': 'no'}"
2024-01-22,1,10,"""a lack of help everywhere""",Julian Hancock,"Not Verified |  Awful. American Airlines was supposed to assist me with my handicapped wife, and I had no help. Also, there was a lack of help everywhere, not just American Airlines, but Charlotte Douglas altogether was disappointing!!!!",,"{'Experience At Airport': 'Transit', 'Date Visit': 'January 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 2, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-11-07,1,10,"""the worst airport I have been at""",Deborah Fulton,"✅ Trip Verified |  This has to be the worst airport I have been at. My husband is an amputee and is in a wheelchair. The TSA agent practically stripped searched him. They checked Eve aspect of his wheelchair and the cushion that he sits on. They were asking him to move this way and that way. The whole process took aver 15 minutes. After I put my personal belongings on the belt, I was asked to go to another area, away from my belongings to go through the scanner. We did not have this experience when we flew out of the airport in our home state. It’s amazing that this country is letting in all these illegals but we are tax paying citizens and have to go through this like he was a criminal.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'November 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Signs': 2, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-10-30,1,10,"""way too much walking between gates""",Stephen Bryant,"Not Verified |  This is the worst hub airport I have ever been in. There is way too much walking between gates. I arrived at gate C9 and departed from Gate E40. I walked over one mile and it took me 20 minutes of fast walking, including using their crappy moving sidewalks, some of which weren't working. Been here many times, and it's always the same. From my airport in Tennessee, I can take American through Charlotte, or Delta through Atlanta. I will pay more in the future to go Delta through Atlanta. Never again American/Charlotte. Never again.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 3, 'Terminal Seating': 2, 'Terminal Signs': 3, 'Food Beverages': 2, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-10-05,2,10,"""Not my recommendation""",Dietmar Griem,"Not Verified |  Same disaster and chaos as the last 6 years. Parking ok, terminal and services disaster, no shops, no waiting area, construction as the last five years. Not my recommendation.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Airport Staff': 3, 'Recommended': 'no'}"
2023-09-10,4,10,"""airport is congested""",R Morrison,"✅ Trip Verified | Arrived at Charlotte on a layover from Rome. The airport is congested, nowhere to sit, and flights has been moved three times with no reasoning. While the airport does not control the airlines while at the airport people are sitting in the floor everywhere and trash is strewn about. Will avoid this airport in the future.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 4, 'Airport Shopping': 2, 'Wifi Connectivity': 1, 'Airport Staff': 2, 'Recommended': 'no'}"
2023-07-17,1,10,"""incredibly crowded and a safety hazard""",M Habenicht,"✅ Trip Verified |  I am on a multi stop vacation, visiting friends and family for the first time in 4 years because my family lives in New Zealand (US expat). We arrived from Salt Lake City on a delayed flight, but we thought ""No problem! We will have 2 hours until our next connection to Pittsburgh."" At the terminals, there were thousands of people but only enough seats for about 30 people per gate so hundreds of people were crowding into the concourse. Even more people sitting on the ground around the concourse and many more waiting in line at American Airlines customer service - so it was incredibly crowded and a safety hazard. There wasn't enough seating in the food court, either. Almost every flight was delayed or cancelled. Our flight was supposed to leave at 8:30pm (already delayed) and we didn't actually leave until about 11pm. The floor was dirty and smelled like urine (likely from all the pets/service animals standing around). The women's bathroom had a broken unusable door and a long queue. To add to this, despite having 5 hours to get my bag on the plane, 1 of our 3 bags didn't make it to our destination. We had been travelling with 2 adolescent children all day and everyone was very tired and unimpressed with Charlotte over all the airports we've been to so far. It has a Cinnabon (one of the places on my list) and a bunch of other food choices, but good luck finding a place to sit. The wifi worked for me, but not my husband.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 1, 'Airport Staff': 3, 'Recommended': 'no'}"
2023-07-05,1,10,"""Just be aware of prepayment""",Charles McRae,Not Verified |  CLT Parking Reserved self parking express and arrived 1 PM at CLT and parked (no advantage to long term parking plus shuttle). In airport we cancelled our flight to Denver due to weather delays. We left parking at 6 PM but now unable to get refund for prepaying the remaining 4 days after trying on line and on the phone Ripoff since we have spent several hours trying to do this. Just be aware of prepayment and no chance of refund (just imagine prepay for a 2 week trip !!!),,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 3, 'Terminal Signs': 3, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-06-25,1,10,"""Just absolutely horrible""",Z Lawson,"✅ Trip Verified | Absolutely horrible. Signage is confusing, not just for me, but others around me. People working seem unable to give directions without yelling out repeated information that has nothing to do with the questions asked. That or acting like they are completely ignoring you while gesturing. They made us take out our laptops from our bags and from laptop sleeves, both things I haven't had to do in years. They informed us of this by just yelling to take our time and hurry and remove everything. ""Remove what? Liquids?"" Response: ""take your time and hurry and remove everything."" ""Ok, so my liquid? All electronics?"" ""take your time and hurry and remove everything! But not that! Keep liquids in your bag! Laptop out! Hurry up!"" Just absolutely horrible. I get through security, try and board the plane. In the time I checked in (about 6 hours prior) and selected my seat (which I really just confirmed because the plane was full and it wasn't the worst seat) they changed my seat. Like, my digital boarding pass was invalid. Then they told me that my bag was too big and that I was required to check it. I have flown 5 flights in the last 3 days. Not once did they question it. The person in front of me had a larger bag in every dimension. I compared it as I stood in line behind/next to them for 10 min. They got on with no problem, and when I asked the ladies about it, they just ignored me. American has been changing everything about my trip constantly (example with the seat). I am unwilling to part with my bag because of this. I will never see it again. They print me a check bag tag even though I tell them not to. I end up removing a pair of jeans and two flannels which I put on, so I can zip it more. I ask, ""Can I get on the plane now?"" She walked away and threw away my checked bag tag. I asked again, ""Can I get on the plane now?"" She looks at me. I gesture at the bag, and ask again, ""Can I get on the plane now?"" And she finally whispers, ""yes."". Why lady, why? I am not a reactive person. I haven't reacted about anything on my trip that has been now 72 hours of traveling. I've gone with the flow, I've been respectful. I just don't know how to deal with people sometimes. All ratings below should be 0 or 1 if 0 isn't allowed.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-06-23,1,10,"""Outdated, filthy, horrible signage""",Toby Wilcox,"Not Verified |  I fly all over the United States often 3 plus times a month and have been to airports in big cities and small. This is by far the absolute worst. It is shocking that Memphis, TN has a far better looking facility than this one. And please, spare me ""all the constructions and improvements"" that is taking place. There is a serious lacking of decent places to eat, the seating is awful and the infrastructure is typical of anything in North Carolina...non existent. You waited far too long to start expanding folks. Just like the roadways around the State and yes, I can say this because I'm from here. Outdated, filthy, horrible signage, no direction as to which line to get in to check in, and some of the worst communication amongst airport personnel of what's what, where to go/not go, etc. American needs to seriously reconsider this as their hub.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-05-05,1,10,"""Avoid if you can""",Scott Smith,"Not Verified | Travel 2-3 times a month just short of 3 million domestic. This is one of the worst airports I have ever been thru. I cant say even one neutral item, in a word horrible. No seating, no restaurants, dirty/filthy, very rude people, although the American staff I dealt with was good. Avoid if you can.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'May 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-05-01,1,10,"""Never ever fly through this airport""",J Borges,"Not Verified |  Never ever fly through this airport. American has made a hub out of CLT with no infrastructure to support it. Currently sitting on the tarmac for close to 30 minutes & counting while we wait for the pilots to arrive. Out of the maybe 20 times I’ve had to connect through this airport in the last 2 years, I’ve only had an on time connection or departure ONCE. The general demeanour of staff / vendors working at the gates or shops / restaurants are mostly straight up rude. Likely because they tire of people complaining about delays.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-03-14,1,10,"""Staff uncontrollably rude""",J Keane,"✅ Trip Verified |  Staff uncontrollably rude in terminal B evening of March 13 at 945. We're told ""we're closed"" by everyone but 1897 market. Don't give a penny to anyone but them.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-03-12,3,10,"""Baggage claim is a mess""",Rob Garry,Not Verified |  Baggage claim is a mess. Waited in constrained space with 100”s of other passengers for 90 minutes for luggage. No airport help or direction to delay. This was bad.,,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'March 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-03-10,3,10,"""staff unaccountably rude""",John Raffensperger,"Not Verified | The Charlotte Douglas airport is obviously way beyond capacity that it was designed for. There are no seats at boarding areas. The corridors are narrowed and almost impossible to navigate. The staff is unaccountably rude. In Pittsburgh, we are building a new airport for diminished air traffic compared to what the previous airport 25 years ago was built for. This airport (CLT) needs to be demolished and completely rebuilt. It’s absurd. Someone is making/distributing a pile of money that SHOULD be invested into a facility that would serve its customers, and make its cranky employees proud to work there.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 2, 'Wifi Connectivity': 4, 'Airport Staff': 2, 'Recommended': 'no'}"
