datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2017-06-11,8,10,"""TSA agents surprisingly friendly""",Bob Walsh,"TSA agents at Fort Myers Airport were surprisingly friendly. I was on a red-eye flight home to Chicago, and was feeling restless. They were very understanding, and I am still to this day shocked given my experience with the TSA at O'Hare. WiFi was ok. The decor was quite tasteful.",yes,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2016', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 5, 'Terminal Seating': 4, 'Terminal Signs': 4, 'Food Beverages': 4, 'Airport Shopping': 4, 'Wifi Connectivity': 4, 'Airport Staff': 5, 'Recommended': 'yes'}"
2016-10-01,8,10,"""there is a lack of shops""",Bren McDonell,"Beautiful airport, lots of palm trees, like a nice Florida airport, staff are very friendly, though I would say there is a lack of shops in Concourse C but other than that it is a great airport. No one really connects through RSW so honestly I don't have an opinion on that, but in general, beautiful airport.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2016', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 5, 'Recommended': 'yes'}"
2016-07-13,10,10,"""security check was efficient""",Tara Tressler,The airport is clean. The security check was efficient but still appeared to be thorough. The TSA agents and others in the airport were courteous and respectful. This is a great airport and I would recommend.,yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2016', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Terminal Seating': 5, 'Terminal Signs': 4, 'Food Beverages': 5, 'Airport Shopping': 5, 'Wifi Connectivity': 4, 'Airport Staff': 5, 'Recommended': 'yes'}"
2015-01-30,8,10,Fort Myers Airport customer review,MG Auerbach,RSW is a lovely airport with plenty of amenities. However I had TSA-Pre status and the lines weren't open so I had to stand in line and go through regular security. Why offer a product that isn't available?,yes,"{'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Airport Shopping': 4, 'Recommended': 'yes'}"
2014-01-13,8,10,Fort Myers Airport customer review,Josh Morrison,Very nice small airport that's the only close one to Southwest Florida. Never had a bad experience in the 5+ times I've traveled round trip through it. It's small so the waiting times are good security isn't an issue at all and they have a few basic amenities. It's not an airport that can keep you busy for long layovers but I don't think there's really any reason one would have a long layover here. If you're traveling to Naples Ft. Myers Marco Island or any of the cities in and around Collier Country this is definitely the best way to do it.,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Airport Shopping': 3, 'Recommended': 'yes'}"
2013-06-21,10,10,Fort Myers Airport customer review,Mark Evans,I use RSW each year for the puddle-hopping trip to Key West courtesy of Cape Air. It is an exemplary airport at every level. Parking is well-organised staff are friendly and well motivated (and this includes TSA) the layout is spacious and the food and beverage facilities are good. An all-round pleasure to use.,yes,"{'Queuing Times': 4, 'Terminal Cleanliness': 5, 'Airport Shopping': 5, 'Recommended': 'yes'}"
2013-05-19,10,10,Fort Myers Airport customer review,Geir Johannessen,Fort Myers Airport (RSW) is always a good start and end on our vacations to SWFL! The airport is clean calm and modern the staff are always helpful and the Security is efficient!,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Airport Shopping': 4, 'Recommended': 'yes'}"
2013-05-13,10,10,Fort Myers Airport customer review,P Armani,Southwest Florida International is easy to get around Security is fast and it offers lots of shops and food options.,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Airport Shopping': 5, 'Recommended': 'yes'}"
2013-04-23,10,10,Fort Myers Airport customer review,S Miller,This is the best airport that I have been to. It rarely has long security lines yet apparently they could get long due to the large maze at the security checkpoint. The parking is very easy to get to. You don't need to take a bus if you are parking for a short time.,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 4, 'Airport Shopping': 0, 'Recommended': 'yes'}"
2013-01-17,10,10,Fort Myers Airport customer review,Tony Ferro,You can't ask for anything more from a mid-size airport shops in main terminal with 3 gift shops attached! Beyond TSA. checkpoints there are nice shops and a few restaurants. Airport is modern and very clean! Check in is always fast rental car agencies are in a separate building and it is only a few steps away. I just find that sometimes the luggage wait is a little long.,yes,"{'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Airport Shopping': 5, 'Recommended': 'yes'}"
2011-07-04,3,10,Fort Myers Airport customer review,Peter Nakhili,I remember this airport being very small. Not offering a lot of airlines. The security is extremely small. The decoration was nice and very modern looking. It was very clean and organized.,,"{'Queuing Times': 3, 'Terminal Cleanliness': 5, 'Airport Shopping': 3, 'Recommended': 'no'}"
2010-08-26,4,10,Fort Myers Airport customer review,G McGowan,Flew on Delta out of Concourse C. When traveling with my 7 year old daughter it took about 30 minutes to check bags and clear security which is about the same if not slightly better than Tampa. RSW has a very clean efficient well-lit terminal that I consider to be one of the best if not THE best medium-size airport I have been in. Facilities after security are pretty typical but there is a very large Chilis before security in the corridor that runs behind the ticket counters.,,{'Recommended': 'no'}
