datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2021-08-08,1,10,"""The Rudest Airport in the USA""",B Walker,"✅ Trip Verified | The winner for The Rudest Airport in the USA goes to New Orleans! From the security check point to the drink preparer at Starbucks - they all share a bad attitude. Must be in the employee handbook - be rude to all, no need to show grace or patience, just be rude!",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'August 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 5, 'Food Beverages': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-06-27,1,10,"""no urgency at all or care for the customers and flight times""",L Moore,"Not Verified |  This was by far the worst experience I have ever had in all my years of traveling. My boyfriend and I came to New Orleans for our anniversary. We enjoyed our trip until we arrived at the New Orleans airport to depart. We arrived 1 hour and 45 mins before our flight was scheduled to leave. We checked in out bags in 15 mins and headed to the TSA check in area. We waited 1 hour and 20 mins in line just to get through airport security. We finally made it to the lady to get our id and boarding pass checked 20 mins before the plane was scheduled to leave (5 mins before boarding was over). The worst part was we still had to place our items on the scanner and be scanned through as well. By the time we finished it was 12 mins before the plane was scheduled to leave (3 mins after boarding was over). We ran and made it at 5.50 am for our 6.00 am flight. The gate was closed. Although the plane was there they were not allowing anyone else to board the plane. We missed our flight. And could not get another flight for the rest of the day. This airport is low staff, low resources, no urgency at all or care for the customers and flight times. It’s unorganized and ruined the entire experience of New Orleans. We were not accommodated nor were arrangements made for us. This is very poor customer service and we will not be returning again.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'June 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-06-03,4,10,"""Why is there no recycling available""",Rachelle Geerds,"Not Verified |  Why is there no recycling available in the New Orleans airport? In a city that consumes more than most, we must step it up and provide throughout the airport! We need to act like an environmental friendly, progressive city to move forward! We need a glass recycling company above all in Nola! Please act responsible and get it done!",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'June 2021', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 5, 'Terminal Seating': 3, 'Terminal Signs': 5, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 5, 'Recommended': 'no'}"
2020-04-27,1,10,"""I miss the old terminal so much""",K Martin,"✅ Trip Verified | New terminal is the worst case of the ""emperor has no clothes"" ever. Uncomfortable. Poor design. Passengers huddle behind the few available walls to shield themselves from the blinding sunlight flowing in unfiltered through voluminous windows. There is no place to hide. Inadequate seating. I miss the old terminal so much. What a waste of money! And the news media seems to be complicit in this boondoggle. This is not a Mercedes with four flat tyres, this is a Pinto with no tires that has been stripped for parts no one wants.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2020', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2020-03-04,4,10,"""did you recycle the toilet seats""",Norma Clark,"Not Verified | I travel a lot and all over the world. I was happy that New Orleans upgraded to a newer facility. However, did you recycle the toilet seats from the old airport? The disgusting plastic that you have to click the green button? Well, the one in my stall was jammed! I have to say that I am embarrassed that an airport as new as this one is not as clean as most airports I fly in & out of. I'm proud of my city and wish that it would take care of itself.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'February 2020', 'Type Of Traveller': 'Business', 'Queuing Times': 4, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 4, 'Food Beverages': 0, 'Wifi Connectivity': 3, 'Airport Staff': 4, 'Recommended': 'yes'}"
2020-02-23,3,10,"""they failed to transfer our luggage""",Robert Quinn,"Not Verified |  New Orleans airport (MSY) seems completely average compared to other airports, except for one thing: they failed to transfer our luggage as we changed flights to Kansas City. This was a huge problem since I had checked on a laptop and a lot of our children's clothing from a lengthy stay in Florida. They had to send my luggage through a different flight and I wasted a lot of time returning to pick up the luggage at a later date.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'February 2020', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2020-02-22,2,10,"""this airport's cleanliness is below standards""",Yvonne McClain,"Not Verified |  Please have your cleaning staff clean on a more regular basis. The bathroom toilet fixture was broken, dusty and the trash bin was full with a dirty bandaid on top. The floors were dirty. It was very apparent they had not really cleaned the floors. For a new airport, I was disappointed on the conditions of the airport cleanliness. The white columns are dirty around the floor base as well and the hook on the door to the bathroom was broken. As someone who was excited about the new airport, lack of care was disappointing. In comparison to ATL, DFW, JAX, DEN, PDX, FLL, TOA, MCO, this airport's cleanliness is below standards.",yes,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'February 2020', 'Type Of Traveller': 'Business', 'Queuing Times': 4, 'Terminal Cleanliness': 1, 'Terminal Signs': 4, 'Food Beverages': 4, 'Recommended': 'yes'}"
2020-02-20,3,10,"""the TSA set up was a giant fail""",Jennifer Rockwood,"Not Verified |  Poor design in passenger drop off and pick up areas. Absolutely a mess and people were so frustrated that no one could move that it became dangerous. The ticketing area was fine but the TSA set up was a giant fail as well. The agents could check people faster than the lines could clear through the scanners so the agents sat idle much of the time and the entire line just was in a dead lock. Once inside I noticed there were only a few restrooms (2 per terminal), all with very long lines (on a Tuesday mid-morning). Gate seating areas were ridiculously undersized for number of passengers on a plane. There was seating for about 50 with the gates directly next to us both filled with their own passengers so people just sat on the floor in the walkways. Not safe! If they intended for overflow to go into next gate they have to plan for that in staggering schedules. Overall I really don't understand why they built this. It is undersized for current needs with no room for growth in the industry. The trend is more people traveling and they seem to be expecting the opposite. Pretty much frustrated with poor scaling the entire morning. We are told to get there with much time to spare (by TSA) but there is no where to go. I will avoid this airport whenever possible. Yes it was pretty.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'February 2020', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 4, 'Terminal Seating': 2, 'Terminal Signs': 4, 'Food Beverages': 0, 'Airport Shopping': 4, 'Airport Staff': 4, 'Recommended': 'no'}"
2020-01-24,1,10,"""it is filthy""",Jon Ramsey,"Not Verified |  The new airport in New Orleans is a beautiful structure - the architect Cesar Pelli did a wonderful job. Everything else was designed by hacks and engineers no doubt selected for their political patronage - because they obviously have no design talent. The garages and drives and signage are not any better than third world airports. Think Orlando, Chicago and Miami airport landscaping and signage - all beautifully designed and maintained- not New Orleans - no design talent anywhere outside of the terminal - a waste of a billion dollars! The biggest problem with this 10 week old terminal is that it is filthy - I have been through the airport 4 times since it opened in November and I can attest that the floors have not ben cleaned once since opening. The same stains and dirt piles are on the floors. They have been swept clean by the lazy airport staff, but never washed clean. What a shame after the efforts put into the design and great layout. Atlanta and Detroit airports are all run by similar politically connected vendors- but they are spotlessly clean and beautiful. The New Orleans folks just don’t care about being clean - what a shame. Maybe the mayor is a slob and doesn’t know what clean is - because if she ever traveled anywhere else - she would understand that you need to clean floors every door when millions walk in them. Slobs - all slobs. Wake up New Orleans and clean this building!",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'January 2020', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 4, 'Airport Shopping': 4, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2020-01-16,1,10,"""new airport is a real mess""",Vicki Bernard,"✅ Trip Verified | This new airport is a real mess. Baggage takes 45 minutes to come out, then on wrong belt. No signs in airport to direct you to where food might be if you don't want an expensive sit down restaurant. People in and out of airport are rude. Taxi cab people were screaming at tourists yesterday, 1/14/20. Lines are long for taxi. Uber and Lyft had at least 100 people in it. Only one lane for taxi and arrivals to depart. When my ride picked us up it took 24 minutes to get out of airport area and headed to interstate. The one lone security officer directing the gridlock blew his whistle constantly at people trying to pick up their passengers. There were several people arguing in rideshare line because of long lines and no line organization. I flew on southwest 561 from LGA.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'January 2020', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2020-01-11,1,10,"""Doubt if I'll ever come to New Orleans again""",J Gina ,"Not Verified |  This is the worst airport design and customer service I have ever experienced. Take the rental car signs off the airport parking direction signs! I drove around the airport parking lot 3 times following the rental car signs before I finally saw an employee sitting off in the cut and asked how to get to the rental car lot. She got annoyed when I didn’t understand her lackluster directions (take a right at the light and then another right?) and said “I don’t know” and turned away from me. Finally found a >10in. sign with no lighting by it that said rental car return. Horrible. Doubt if I'll ever come to New Orleans again and if I have to, I’ll drive.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'January 2020', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 4, 'Terminal Signs': 1, 'Food Beverages': 4, 'Airport Shopping': 4, 'Wifi Connectivity': 2, 'Airport Staff': 2, 'Recommended': 'no'}"
2020-01-11,1,10,"""Its getting worse not better""",V Carter,✅ Trip Verified | Bags take forever to come out. When I got to baggage claim my bags didn't come out for 40 minutes. This is absolutely ridiculous! Its getting worse not better!,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'January 2020', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 5, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 5, 'Wifi Connectivity': 5, 'Airport Staff': 2, 'Recommended': 'no'}"
2020-01-01,1,10,"""This place needs to be reviewed""",W Zach ,"Not Verified |  Not only did they lose my bag when I flew out and not properly screen passengers, but now flights arriving back at MSY are getting their bags before my flight. I mean 15 minutes later than ours. This is not my first time having this problem, last time they had four flight arrivals on one baggage claim. This airport is hot garbage. This place needs to be reviewed by some federal aviation commission.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2019', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 4, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 2, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-12-21,2,10,"""new airport is a nightmare""",J Evans,"Not Verified |  The new airport in New Orleans is a nightmare! The traffic in and out of the airport is horrible. During rush hour add an extra hour or two to your trip. There is only one way in and one way out and it’s bumper to bumper. Also, long lines to go through security. No seats at baggage claim. Loud live music playing in the background while passengers are calling family members to tell them they have arrived. The old airport was a dream, new airport is a nightmare!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2019', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 3, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-12-20,1,10,"""Worst engineering design for a modern airport""",Jake Smith,"Not Verified |  Who builds a new, modern airport and fails to include computer stations and general sitting areas to eat? New Orleans is who. Worst engineering design for a modern airport. Very poor food selection in concourses. Most food places are kiosks where you must take your food with you. But wait, they don't have any table seating for a person to eat their food.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2019', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 4, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Staff': 2, 'Recommended': 'no'}"
2019-12-20,1,10,"""Rudest people I have ever seen""",Pawan Dhaliwal,"Not Verified |  Worst airport security screening. People on duty behave like they are there to pass the time and do not care how they are impacting people queued up. When I arrived in the queue, there were about 7 people ahead of me. It took me 45-60 minutes to get through that. Rudest people I have ever seen. I talked to few people to understand if this is one odd day or it is like this everytime. I was told that it is worst at night because there is no supervisor at night time.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2019', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-12-03,1,10,"""a waste of $1.3 billion""",A Bevins,"Not Verified | What a waste of $1.3 billion. This new airport is literally the worst I've been in a long time, and I travel all the time throughout the year! The signs are a complete joke, and they're incorrectly placed/marked from the time you begin pulling into the driveway! Literally terminal and parking signs, departure and arrival signs, and even the arrows on the signs for the exits are incorrectly marked and/or posted directionally! The old MSY was laid out much more efficiently and effectively than the new one! We were disappointed the time we arrived and then again 5 days later when we departed as well! We should've known with this state and city what to expect, and it was no surprise the lack of concern the staff showed either! Thank God for the kiosks at the ticket counters because hopefully these will replace some of the atrocious, rude, lazy staff that you currently have in place! That'll be a huge improvement for you guys, so I can't wait for this continued transition! We also waited 40 minutes from the time we deplaned for our luggage! I've had bags miss flights I was on make it on the plane behind us arrive more quickly than this! Terrible customer service! Your employees legitimately don't seem to care. Overall, I'd honestly give this airport experience a D-. We will be flying from BTR going forward! At least they're courteous and seem to care more than MSY! Plus, the signs are correct and the airport is obviously easier to navigate than whatever you guys call that setup/system at MSY!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2019', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-12-01,6,10,"""Love the new airport layout""",Susie Feen,Not Verified | Love the new airport layout and the natural light in the C gate area bathrooms. The space is significantly more inviting and relaxing. The speediness and helpfulness of the staff could be improved.,yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'November 2019', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Terminal Signs': 5, 'Food Beverages': 4, 'Airport Shopping': 4, 'Wifi Connectivity': 5, 'Airport Staff': 3, 'Recommended': 'yes'}"
2019-11-21,3,10,"""such a mediocre standard""",Robert Boyd,"Not Verified | Somewhat astonishing that a brand new airport would be build to such a mediocre standard. Signage, security, and staff were unhelpful and didn’t seem to want to be at work. The security design is particularly poor. It is not like you need to invent this. There are many best in class examples around the world. Was not terribly busy when I passed through but this airport won’t cope with heavy volume.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'November 2019', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-11-14,2,10,"""Security are rude and uncaring""",D Michael,"Not Verified |  This is the new airport and it is woeful. Security are rude and uncaring if items are separated from passengers. Laptop spills onto rollers because they push the buckets through with total disregard for value. Worst security experience ever for me. I think they needed more space, tables. This is new? What will holiday travel be like? The food stalls are not well stocked. Not enough staff to help customers. Lines are too long for the low volume of travelers. Signage is not well considered.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'November 2019', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 5, 'Terminal Signs': 1, 'Food Beverages': 2, 'Airport Shopping': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-11-08,5,10,"""a brand new airport was built so small""",JD Dennis,"✅ Trip Verified | 
Finally the new airport opens, nearly a year late. It is unfortunate a brand new airport was built so small. Holdrooms are no where near big enough and the bag system was undersized from the beginning. Is it too late to tear it down and start over?",yes,"{'Experience At Airport': 'Transit', 'Date Visit': 'November 2019', 'Type Of Traveller': 'Business', 'Queuing Times': 4, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Food Beverages': 4, 'Recommended': 'yes'}"
2019-11-01,1,10,"""apology for an international airport""",Anthony Jones,"✅ Trip Verified | My son and I used New Orleans airport on 12th October 2019 as the departure point on our return to the UK. Given the importance of New Orleans we were shocked by how poor the whole airport experience was: Extremely poor signage, Dirty floors, the carpeted areas were particularly filthy. Toilets were disgraceful, loose fixings, unpleasant smells, inadequate drying facilities. Food outlets were shameful, unreasonably expensive, restricted choices, staff had a totally 'couldn't care less' attitude. The whole airport had an atmosphere of neglect, scruffiness and disregard of travellers. Having greatly enjoyed the experience of the city it was a crying shame for that experience to be soured by this abysmal apology for an international airport.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'October 2019', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2019-10-26,2,10,"""most outdated airport""",S Smart,"✅ Trip Verified | By far the dirtiest, most outdated airport I have ever been too. I have travelled a great deal and never have I encountered such disgusting toilet facilities. No locks on the doors, taps not working, no paper towel. The staff at the airport are more interested in talking about their social life very loudly than serving Customers. The whole experience has left me never wanting to go back to New Orleans again, which is very unfortunate because we had such a great time and the staff at our hotel were amazing.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2019', 'Type Of Traveller': 'Business', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
