datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2022-11-01,5,10,"""a less than pleasant experience""",James Aspell,"Not Verified | Slowest baggage claim I have ever encountered. Arrived 11 PM on Southwest in Terminal C. Very poor signage directing which of many carousels our bags would unload on. When I finally located the correct carousel, the switched it. Poor signage directing travelers to appropriate doors (there are many, many doors) for rental cars. No airport staff on hand to assist. No readily sighted baggage service areas if my bags hadn't showed up (and again, no one I could have asked.) All rent a cars are located in a terminal about 15 minutes away. You have to queue for a common bus to take you there. Long wait for busses both arriving and returning to airport. Bus operations staff generally rude and unhelpful. The departure side of the operations was somewhat better but the rental car return was again, not well run. (The airport part of it, not the rental companies themselves, those were fine) good food options. Overall a less than pleasant experience.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2022', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 4, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 4, 'Airport Shopping': 4, 'Airport Staff': 2, 'Recommended': 'no'}"
2022-07-03,3,10,"""They make it as difficult as possible""",J Horst,"Not Verified |  I had to pick up my husband after he dropped off a rental car. I've been here before, but apparently the traffic gnomes came and made a huge mess out of everything around here. Forget using your GPS or maps. They make it as difficult as possible. Think I wound up going through Tijuana and back. Not to mention the locals drive like they are going to rearrange your bumper.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'July 2022', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Signs': 2, 'Food Beverages': 0, 'Wifi Connectivity': 1, 'Recommended': 'no'}"
2022-05-30,1,10,"""extremely reluctant to ever use LAS again""",Stephen Herbert,✅ Trip Verified |  The catering facilities in the departure lounge of Las Vegas airport on the 28th May 2022 was appalling. There was only one food outlet open selling any food and that was Burger King. All of the others were closed. This was at 4pm on a Saturday afternoon. For such a large and busy airport on memorial weekend it is just not good enough. Can someone from the airport management please explain this. I would be extremely reluctant to ever use LAS again.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'May 2022', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 3, 'Terminal Seating': 4, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 2, 'Wifi Connectivity': 3, 'Airport Staff': 3, 'Recommended': 'no'}"
2022-05-16,1,10,"""The TSA agents are extremely rude""",K Robertson,"✅ Trip Verified | The TSA agents are extremely rude, Bathrooms were not kept up, paper towels all over floor, no toilet paper in stalls. Inadequate seating in waiting area, people having to sit on floor! Terrible airport overall.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2022', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2022-04-01,2,10,"""poorly organised airport""",D Cooper,"Not Verified |  The queues were to long to get in to the country, minimal staff working hour and a half standing in the queue. No where to sit. Got to the front of the queue and the man left for his break, we asked if we were able to join another queue but he shouted and told us to get behind the yellow line. Extremely rude, poorly organised airport.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'March 2022', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 0, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2022-03-20,4,10,"""there's no reason to treat people that way""",K Marie,Not Verified |  Rudest TSA agent I've ever ever encountered. He yelled a profanity at us because we didn't realize our suitcase had to go into a tray. I understand of you're having a bad day and that TSA can be a difficult job but there's no reason to treat people that way.,yes,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'March 2022', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 2, 'Recommended': 'yes'}"
2022-02-24,1,10,"""the least efficient airport in the U.S""",A Williams,"Not Verified |  Probably the least efficient airport in the U.S. when it comes to rental car rental and return, and the shuttle transportation from the rental car area to the airport. You do not want to be cutting it close to get to your departure gate if dropping off a rental care here, because they certainly aren't in a hurry and the shuttles are few and far between.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'February 2022', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-12-29,7,10,"""There is a taxi problem every time I fly into Las Vegas""",Alan Grossberg,Not Verified |  Once again a 100+ person taxi line and no cabs. McCarron needs to have at least minimal cab service of some level to meet customer demand. There is a taxi problem every time I fly into Las Vegas.,,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'December 2021', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 4, 'Terminal Seating': 3, 'Terminal Signs': 4, 'Food Beverages': 4, 'Airport Shopping': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-12-27,1,10,"""such a disgusting airport""",Amie Shepherd,"Not Verified | In the many flights I have been on I have never seen such a disgusting airport. When I say unclean I mean, you don't even want to put your shoes on the floor. No moving sidewalks were working. All tables and counter space were sticky and had trash everywhere. Bathrooms were so bad that I waited to use the one on the airplane. Due to a delayed flight I sat there for 6hrs and saw 1, I repeat 1, cleaning lady come around and smash the trash down instead of taking it out.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 2, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-12-08,2,10,"""It was a chaotic mess""",Holly Harper-Smith,"Not Verified |  I was so disappointed with McCarren Airport on December 6th. Terminal 1 was so over crowded and no one making sure people were wearing mask. It was a chaotic mess. Announcements constantly over the top of each other. Constant gate changes, dirty and broken down woman’s bathroom and overcrowded mess., That terminal created so much stress to everyone. Please, with all the constant traffic through that airport you must do better. I was there on a Monday evening and not a Holliday, could it be worse? It’s a bad experience for customers and I am sure it’s stressful for employees. Way to crowded in all areas and out of control.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2021', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 3, 'Wifi Connectivity': 4, 'Airport Staff': 4, 'Recommended': 'no'}"
2021-10-20,8,10,"""Going through TSA was another story""",Karen Roberson,Not Verified |  My husband and I are going to see our grandson in MN. We are 71 and 79 years old. We have not flown in 2 years. We are Pre TSA and are flying Sun Country. The check in for Sun Country was great. Going through TSA was another story. The gentleman at the walk through scanner was very rude. I set the beeper off. I said it was probably my anklet. He said that was not possible. I told him that it had happened before. He told me again that was impossible. I removed my Apple Watch and two bracelets. I then was able to go through the scanner. I felt that he was very rude. I understand there can be frustration when dealing with the public. This is the only recourse that I have to express my unhappiness.,yes,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'October 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Terminal Seating': 5, 'Terminal Signs': 5, 'Food Beverages': 5, 'Airport Shopping': 5, 'Wifi Connectivity': 5, 'Airport Staff': 3, 'Recommended': 'yes'}"
2021-10-13,2,10,"""security check point is slow""",D Marguez,"✅ Trip Verified |  American Airlines kiosk not work and unacceptable personal for need and slow service in the baggage drop off, security check point is slow and rude personal for family members including kids.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'October 2021', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 4, 'Terminal Signs': 3, 'Food Beverages': 4, 'Airport Shopping': 3, 'Wifi Connectivity': 5, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-08-17,2,10,"""We almost missed our flight due to this""",L Kemp,✅ Trip Verified | My laptop with my 3 cell phones were sent to the back for an additional security check. The second scan didn't produce anything wrong. We almost missed our flight due to this additional scan that was caused by what? It was unnecessary! Maybe the security scan machines are defective and/or need additional cleaning/rebooting?,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'August 2021', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-07-30,5,10,"""the TSA checkpoint was confusing and frustrating""",O Shannon ,"Not Verified |  Going through the TSA checkpoint was confusing and frustrating. The TSA agents kept giving me conflicting instructions. Take off your shoes, you can put your shoes back on if you walked through the K9 area, put your shoes on to walk through the metal detector. It made absolutely no sense and when I acknowledged it I just received blank stares from them. The conveyor belt stopped working because someone’s bag jammed it because the TSA agents failed to tell the person to put their bag in a tray. I watched them watch the person put the bag loose on the conveyor belt and then fail to give them correct instructions. Then as they were trying to fix the jammed conveyor belt a TSA agent came over to where I was and said that it had stopped working because a tray was still in the tray dispenser. I don’t believe this had anything to do with what the problem was, and there were trays sitting in other tray dispensers, but they decided it was the one in front of me that was the problem and gave me stern look. Again, that makes no sense, my tray didn’t jam it. They need to improve their system and communicate better with each other and with people who are traveling because we are not mind readers. I see this happen a lot with incompetent employees, they can easily blame the customer for a problem. In this case it really seemed like the TSA agents were causing problems for themselves. What would a person gain by not following instructions and delaying their travel time at the airport? I felt frustrated enough to write this review, and felt completely validated to see other negative reviews.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 2, 'Food Beverages': 2, 'Airport Shopping': 2, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-07-15,1,10,"""the worst airport I’ve ever been through""",B Simpson,✅ Trip Verified | This is the worst airport I’ve ever been through. I travel here several times a month for work and have never not had my flight delayed or cancelled.,,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'July 2021', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-07-13,1,10,"""There are no signs anywhere""",C Silvas,"Not Verified |  Long term parking is ridiculous. You park on International or Domestic side which both lead you to terminal 3 D Gates. We almost missed our flight for departure because the security gate was not open and had no other way to get to gate C. We had all 3 teams to get there. When arriving try to find the Tram but you can only take a shuttle. I asked several people where to get to long term parking and not one person could answer other than leading me to Public parking. Never mentioned a tram. So we wonder around again looking for a way to get to Terminal 3 because we arrived in terminal 1. There are no signs anywhere but on the last elevator by the front door. All the TSA agents were absolutely rude when asked any questions. Not only by us but by anyone around I saw asking them how to get to a location. Get better signage, better way to longer term parking and friendlier staff.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'July 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-06-25,3,10,"""Any future trips to Vegas, I'll fly else where and drive in""",D Andrews,"✅ Trip Verified | Arrival uneventful with exception of extremely long walk to bag claim. Departure gate c/d TSA security rude when an item was out of spec with rules. Just say ""sir you can take the bottle and dump it and re-screen, or leave the bottle"", all of his attitude wasn't called for. I don't stereotype but this falls right in line with what I would have guessed. I re-screened and passed. Looked at the TSA agent and told him to have a really great day. TSA body scans kids. I know, because they tried to scan mine. Just because shes tall doesn't make her older. Seating areas look like the 1980's. Charging ports in that area are few and far between. The prison gray, white and black color exude such warmth and welcome. Any future trips to Vegas, I'll fly else where and drive in.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'June 2021', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 0, 'Recommended': 'no'}"
2021-05-27,1,10,"""She rudely told me to move on""",C Steffan,"Not Verified |  Arriving at the Terminal 1 passenger pickup this morning from the cell phone lot, I exited my vehicle and walked to my trunk to open it up. I was immediately approached by the ‘traffic person’ before I even got it open. She rudely told me to move on. I said my friend was approaching but she again told me I needed to move. My friend was approaching my car but this rude woman told me to point her out because she didn’t believe me. There were only three or four people who had finished crossing the walkway. There was no line of cars waiting for anything, in fact there were very few cars there at all, but this woman was determined to make me leave. That’s when my friend stopped with her luggage to put into the trunk. I had been stopped less than two minutes. The woman didn’t leave us even then but continued to be as unpleasant as she could. My friend and I are both in our mid seventies and I hate to think how someone with a disability would be treated. If this is the way you represent Las Vegas to the world we deserve the very worst criticism of all. The attitude of these people should at least attempt to be hospitable if not helpful.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'May 2021', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-04-26,2,10,"""This an obtuse way to treat people""",T Timmerman,"Not Verified |  Get more rental car trams / buses. This an obtuse way to treat people. I have never waited this long to get on a rental car bus either arrival or departure. Absolutely ridiculous! Makes me not want to ever come back here, get it together.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'April 2021', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 3, 'Airport Staff': 3, 'Recommended': 'no'}"
2021-04-06,9,10,"""we were treated like VIP’s by American Airlines""",B Lewis,"✅ Trip Verified | When we started our trip in Savannah, GA we had ask for assistance. When we arrived in Las Vegas there was someone waiting at the door with a wheelchair. This employee was excellent! He took us from one terminal to where we were to pickup our luggage. Waited with us for the luggage then took us out side and hailed a cab for us. He also gave us his card so when we return to leave we can call on the way to the airport and they will be waiting for us to get us to the plane. Even though we were basic economy we were treated like VIP’s by American Airlines.",yes,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'April 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 5, 'Terminal Cleanliness': 5, 'Terminal Signs': 5, 'Food Beverages': 0, 'Airport Staff': 5, 'Recommended': 'yes'}"
2021-03-31,3,10,"""LAS is just a really dirty airport overall""",W James,"✅ Trip Verified | For such a newly improved airport, McCarran sure is trash! This is the worst practically new airport I've seen anywhere in the world. I don't know what the casino revenues collected in Vegas, or even the airport itself, are going toward, but it sure isn't toward having a meaningfully modern, efficient airport, despite the many years and dollars spent on revitalization. For the pros - 1) Baggage claim was actually efficient. 2) Signage inside the airport was ample. That's about it. As for the cons? 1) There is no efficient means to take a rideshare or taxi, as the wait for either can be over an hour. It took me 40 minutes and I felt lucky compared to the people around me. 2) There's no effective means of public transportation to the Strip and this is considering that the airport is practically on the Strip! Not even a monorail. 3) The terminals have mostly new, though very depressing and uninviting, architecture and design. 4) The terminals were poorly lit, in both the late evening and early morning. 5) I saw a tiny handful of anyone working in the airport who smiled, or who otherwise just didn't look angry. 6) Airline (baggage claim) and security personnel were almost entirely ill-mannered and officious. Not just ""having a stressful morning and need coffee,"" but flat-out rude. 7) Apparently this airport doesn't believe in automated check-in and baggage machines, even though they're chock full of them, Alaska, Frontier, Southwest, etc. weren't operating theirs, and required their passengers to stand in long lines (of course, if you checked in in advance and have no baggage to claim, this isn't a problem for you). 8) LAS is just a really dirty airport overall, plain and simple. 9) Practically nothing was open in the airport at either 9pm or 6am, I guess this isn't a huge deal to me only because we're still in the midst of a pandemic. I understand that LAS has to interact with a never-ending array of passengers who don't even understand clear airport signage or etiquette, but I would respectfully suggest that LAS look to Salt Lake City (stunning new airport with overall great service) or even Phoenix (which is above-average but not great) as examples of how to operate a respectable airport.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'March 2021', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 3, 'Terminal Signs': 3, 'Food Beverages': 3, 'Airport Shopping': 2, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2021-02-27,6,10,"""rudely, disrespectfully, and unprofessionally approached me""",Art Flores,"Not Verified |  Ride share pickup area. At 08.00 on February 27, I was dispatched to the rideshare pickup lot to pickup a passenger. Upon arrival, because my vehicle is equipped with a wheel chair rack, which extends three to the rear of vehicle, if I pull my vehicle diagonally into a parking stall I would create a traffic hazard behind me. To be safe without blocking traffic, I pull in parallel to the stall post. Your parking patrol person, rudely, disrespectfully, and unprofessionally approached me and started yelling at me.",yes,"{'Experience At Airport': 'Transit', 'Date Visit': 'February 2021', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'yes'}"
2020-10-17,7,10,"""Food price is too expensive""",Levin Lee,"Not Verified |  Food price is too expensive. One small bottle of orange juice $4.25. Compare with walmart just $1. All fountain water are shut off due to covid19. People has no choice has to buy food and drink with the price that no choice. Government should control and inspect food price at all airports. Why they can control people who rip off merchandise like hand sanitize, glove etc. out there but not at airport's merchandise.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2020', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Terminal Signs': 4, 'Food Beverages': 1, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 4, 'Recommended': 'yes'}"
2020-10-06,1,10,"""Get it together!""",Hallie Wacker,"Not Verified |  My wife only had a paper copy of her Drivers License. We just got married and booked her flight under her new name. We had no issues flying from Denver they were helpful and professional, but Las Vegas TSA was a mess. They told her to change her surname back to her maiden in order to get through security. She had to go back to Spirit and ask them to change her name on her ticket to match her passport. She had already flown with her new name in their system, but the Spirit staff member was amazing helping her cancel her flight and then re-book it to comply with TSA. Long story short they asked her to travel with a name that is no longer her legal name. She had all the documents needed marriage certificate, new social, new debit cards, new temporary license, and her passport with her maiden name, and her old voided I.D. but it still wasn't enough. Get it together! How does one airport know how to handle this matter efficiently and you guys can't.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'October 2020', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2020-09-25,3,10,"""have never seen so much mistreatment on handling people""",Courtney Thompkins,"Not Verified |  My older brother has Autism and the TSA agents kept yelling at him. The first was yelling at him to move up as my brother was walking but I guess it wasn’t fast enough. When my mom said he’s Autistic, he says “well you need to get him and tell him”, she said I was but you keep yelling at us. The canine was out and we had to pair up. My dad was trying to be my brothers partner because he’s afraid of dogs. But the lady TSA agent wasn’t listening because she was yelling at him to go. So because he was hesitant because of the dog the agent with the dog kept yelling at him as well. We (my parents and I) yelled back he’s autistic stop yelling at him. I travel a lot and have never seen so much mistreatment on handling people.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'September 2020', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 4, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 1, 'Wifi Connectivity': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
