datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2024-05-20,3,10,"""numerous stalls out of service""",D Kean,"✅ Trip Verified |  TSA wait on Monday 5/13/24 was over an hour with 3 TSA people working. I was also told that I could leave my iPad in my carryon, but at BOS Logan, that was not allowed and further it had to be placed in a separate bin. I appreciate security, and would also appreciate that they are trained properly. What else goes through unseen?  Departing BOS Delta 363 on Friday 5/17/24 arriving ATL Terminal A, the ladies restroom line spilled well out onto the concourse. When I got inside, there were numerous stalls out of service, several sinks out of service and no soap in several dispensers. Logan airport was super clean and very nice. Surely ATL can do better.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 3, 'Terminal Signs': 4, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-05-13,2,10,"""Clear staff are horrible""",Ash Jones,"Not Verified |   Unfortunately this is my new home airport. I travel every other week for work from ATL to several other cities. The staff at ATL airport is by far the worst I’ve seen at any airport. Clear staff are horrible! I’ve had a problem with my ID the last 5-7 times I’ve gone through and no one has said why, then I go to New Orleans and Orlando Airport and they both told me what the issue was and how to fix it. Security and TSA are rude and power hungry. They scream across the lobby at guests, they ignore any questions and treat travelers as if we are beneath them-all because they know you will comply because you have no other choice. They are bullies. Almost anyone you speak to at the airport acts like they are annoyed that they have to do their job. I’m actually shocked when someone is friendly.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 2, 'Terminal Seating': 2, 'Terminal Signs': 4, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-05-10,2,10,"""not people friendly""",A Brown,"Not Verified |   Me and my sister are flying out of country for the first time. During our time in this airport, we’ve had to ask where to go, what to do, etc., which is expected from newbie travelers. Every staff member, employee, and retail worker that we’ve experienced so far from McDonald’s to the Info desk has been nothing but rude. Horrible attitudes, not people friendly, and seems like they do not like taking the time out of their jobs to answer questions. I have been here for about 12 hours on a long connection, have gained very little answers to my questions, and I have met no kind people who work in this airport.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'May 2024', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 3, 'Terminal Seating': 2, 'Terminal Signs': 3, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-04-29,6,10,"""his help was greatly appreciated""",J Brooks,"Not Verified |   I would like to thank Kelvin for his assistance. Frontier is having issues with their app and were not helpful. Thought I was given a ticket, but it was not a boarding pass. After my 2nd trek back to the Frontier counter and heading for my 3rd, Kelvin not only got me fixed up and thru security quickly. I am in my late 60s and his help was greatly appreciated.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'April 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 4, 'Food Beverages': 0, 'Airport Staff': 4, 'Recommended': 'yes'}"
2024-04-29,6,10,"""just a very bad experience""",J Mayes,"✅ Trip Verified |  My husband and I flew into Atlanta from Amsterdam on April 25, 2024. We had a connecting flight to Birmingham, AL following that flight that we needed to make. When we reached the Custom's line we realized that the line was extremely long and slow moving. We had enough of a layover where there should have been plenty of time to make it to where we needed to be, but there were only a few custom's officers working the arrival of an entire international flight. We asked for help from multiple employees so that we could make our connecting flight and were told that they could not help us. We were told that we would just have to miss our flight and reschedule it for the next day! This was extremely frustrating because we had recently had a similar experience in Amsterdam where the staff there had bent over backwards and had done everything in their power to help us make our flight.... so we knew that things could be done better. They have a system worked out to assist passengers with occurrences like these. Atlanta employees need to take a training class from the Amsterdam airport. I would have expected so much more from such a large airport (in the United States no less), for which I guess I just had higher expectations. We were able to make our connecting flight but only because we had to make a desperate run through an extremely large airport which left us feeling miserable, exhausted, and stressed. All in all, it was just a very bad experience that didn't have to happen. Do better Atlanta!!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'April 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 5, 'Terminal Seating': 5, 'Terminal Signs': 5, 'Food Beverages': 5, 'Airport Shopping': 5, 'Wifi Connectivity': 5, 'Airport Staff': 2, 'Recommended': 'no'}"
2024-04-04,1,10,“one of the worst in the USA”,Jevon Bell,"✅ Trip Verified | Atlanta international airport is by far one of the worst in the USA. The customs process is excruciating, the officers don’t know how to properly separate the visitors and citizens line, the process to travel from the international terminal to domestic or for a rental car is by way of one shuttle bus that runs every 25 mins. This is by far the worst process I have ever seen in an airport, 3rd world countries do a whole better job than this, this is just flat out horrible.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'April 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 4, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 4, 'Airport Staff': 2, 'Recommended': 'no'}"
2024-04-01,1,10,"""disgusted with the staff there""",Irene Borecky,"Not Verified |  I am horrified at the ignorance and lack of knowledge of the airport staff. There is a complete ""it's not my problem"" or ""I can't help you"" attitude ingrained in the work culture there. There is no way I should be led on a wild goose chase around the airport because no one has a clue or cares to find out where I was supposed to get my connecting flight. I wasn't allowed on my flight when I got to the gate with 5 min to spare. It is appalling the lack of knowledge from the staff and then being met with shrugs. I'm absolutely disgusted with the staff there.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'April 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-19,1,10,"""did not supply the wheelchair assistance""",Ken Jones,"✅ Trip Verified |  We had a horrible experience because they did not supply the wheelchair assistance that we requested. Our trip was from Salt Lake City to Atlanta then to Liberia, Costa Rico. Our trip home, we made a point of asking for wheelchair assistance. On our trip home, our flight was delayed an hour, so we had less time to go through customs. The wheelchair assistance was not there when we exited the terminal. There was a stray wheelchair so my wife pushed me. We kept on asking airport personnel for help and they kept on saying it is not my job. Some people offered to get someone, but that never panned out. When we picked up our bags because it was an international flight, we had three bags on the wheelchair with Ken (the person in the wheelchair) holding a wheeled 40 lb bag with a duffle bag attached to it while his wife tried to navigate to customs. At one point, a TSA official asked to take our bags, which we accepted. However we thought they would stay with us but they disappeared. We finally found the wheelchair assistance people and they did get us assistance, but was irritated that we were upset. They told us that our bags would be at our final destination and to quit worrying. They eventually took us to our terminal, although the person whined about how far it was. When we got there, the doors were closed but Delta allowed us to board. In Salt Lake, the wheelchair assistance was there and cheerfully helped us get to the luggage claim. However, I got a text from Delta stating that our luggage was still in Atlanta.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Signs': 1, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-03-05,1,10,“obvious lack of training”,Faizah Chowdhury,"✅ Trip Verified | Not only did one of the biggest airports in the US cannot open enough security lanes, but also there are over 100 TSA agents who do absolutely nothing and berate people while they are going through security. I waited an hour through security so to people who did the body scan berated me about my appearance and shirt. It’s too early in the morning and not warranted to be treating your customers this way. We pay good money for flights that are overpriced anyway. The least we can get is 5-star customer service. There is obvious lack of training, lack of discipline, and lack of vetting your employees to see if they have experience working with customers. Ridiculous.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'March 2024', 'Type Of Traveller': 'Business', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-02-29,1,10,"""two hours to snake through the initial screening""",Deborah Stevens,"Not Verified |  My husband and I returned from Italy January 24th, 2024. We had a lay-over in Atlanta and went through customs at the Atlanta airport. We were diverted to the line with connecting flights. It took two hours to snake through the initial screening, grab our bags, go through a second line, and finally go through TSA security. The lines all moved at a glacial pace. When we finally were at TSA to X-ray the bags, there were two lines: one moved efficiently, the line we were in was a nightmare. The agents working the screening chatted with each other, stood by sipping water, and blowing battery-powered fans at their faces. My husband and I just made our connecting flight to IAD.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'January 2024', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Signs': 3, 'Food Beverages': 0, 'Airport Staff': 1, 'Recommended': 'no'}"
2024-02-19,5,10,“the rudest TSA agents ever”,N Southerland,"Not Verified | The longest TSA line with the rudest TSA agents ever. One actually made an announcement that we needed to get on the ""same page, same chapter, same book"" because we were irritating her as it should be a quick process. If you have not traveled to an airport with the same type of system, how would one know?? It would be more professional to intermittently provide a courtesy announcement of how the system works.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'February 2024', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 2, 'Food Beverages': 3, 'Airport Shopping': 3, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-20,1,10,"""some of the most rudest workers ever""",Karlita McElroy,"Not Verified |  Out of all the places that I’ve traveled in this world, Atlanta has some of the most rudest workers ever. They speak to customers as if they’re angry for having to perform their jobs. Remember, who’s paying your salaries. If you’re not happy doing your job then I suggest that you go into another occupation. To add insult to injury, upon my return from a previous trip, someone had broken into my vehicle, located right next to security cameras. I reported it to the police and media and was told that the airport would pay for the repairs. That never happened. Moreover, I’m convinced that it was an inside job.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 1, 'Food Beverages': 3, 'Airport Shopping': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-19,1,10,"""worst of the worst airports""",Jacob Cook,"Not Verified |  The worst of the worst airports. Good luck finding anything with the lack of signage and the nasty attitude exhibited by all employees. I’ve flown with Delta the past three times out of this airport and they overbook the flight every time, making an already abysmal experience at this airport even worse. This airport needs to be heavily fined for its sins.",,"{'Experience At Airport': 'Arrival Only', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 1, 'Terminal Seating': 1, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 1, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-17,1,10,"""most inefficient and rude staff""",S Leigh,"Not Verified |  Chaotic and least effective airport. TSA in Atlanta airport has the most inefficient and rude staff I have encountered at any airport. They all need a course on customer service. I arrived at 9pm at the domestic departure, experienced Long line 200+ passengers were waiting and only 3 security tables were open!  Staff were rude and useless. TSA and CLEAR closed early and there's no special lane to handle the irregular cases. Apparently, staff were customed to observing bottlenecks and didn't even aware there was an issue! They should adjust accordingly whenever they see traffic jam, like most average airports would open more security tables at rush hour. I will avoid to transfer to ATL Hartsfield ever!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 1, 'Terminal Cleanliness': 4, 'Terminal Seating': 2, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Shopping': 1, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-13,3,10,"""dysfunction is the TSA process""",R Turner,"✅ Trip Verified |  I’ve lived outside of the US for many years and have experienced many airports all over the world. Some were good and others, not as good. Common elements I’ve found in good airports is professionalism and positive interaction with customers. My experience with the Atlanta airport contained neither of these elements. The primary area of dysfunction is the TSA process. General interaction that staff has with customers is unprofessional. No instructions given to people when approaching the document scanner, then being rude when someone is confused about the process. I did not observe any positive interaction between security staff and customers. After getting this sense, I looked for positivity and saw no eye contact or smiles, but rather what appeared to be contempt for customers. I realize that airport security would be a difficult job, and that you would feel like you are dealing with the same issue over and over. However, I have been through countless airports where security was professional and positive. Everyone has to go through security, so a good experience is crucial to a positive view of the airport. Atlanta airport has many great features, but I would not recommend it to anyone based on the TSA experience. That is how negatively it impressed me. This area should be addressed to improve service to customers and make the airport what it is capable of being.",,"{'Experience At Airport': 'Departure Only', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 3, 'Terminal Seating': 3, 'Terminal Signs': 2, 'Food Beverages': 5, 'Airport Shopping': 4, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-12-05,3,10,"""a very confusing airport""",A Raguckas,"Not Verified |  This is a very confusing airport. Too few signs giving directions and also to many needless signs and advertisement that clutter your attention. Also, way too few screens displaying flight departure information. Finally, not enough food stands for the amount of foot traffic. I will try to avoid Hartsfield the next time I need a connecting flight.",,"{'Experience At Airport': 'Transit', 'Date Visit': 'December 2023', 'Type Of Traveller': 'Solo Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 2, 'Terminal Seating': 4, 'Terminal Signs': 1, 'Food Beverages': 1, 'Airport Staff': 4, 'Recommended': 'no'}"
2023-12-01,3,10,"""Concourse D was tragic, it felt dreary""",James Savannah,"✅ Trip Verified |  I had a connection from Boston to South Bend on Delta airlines. Traveling through the terminal was easy enough, and the plane train was simple. My experience though in Concourse D was tragic. It felt dreary like it was an afterthought and the two restaurants I went to acted like I was an inconvenience. The first (Mustard seed) had me sitting there for a bit before finally letting me know the kitchen was closed, at 6:45pm. And the next, all 3 employees decided they wanted to be on their phones instead of help a guest. Its sad because I grew up in ATL area and used to fly out of Hartsfield all the time. I have fond memories, but nostalgia wasn't enough to save this experience. I will probably avoid Delta just to avoid having a flight connection here",,"{'Experience At Airport': 'Transit', 'Date Visit': 'November 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 4, 'Terminal Cleanliness': 4, 'Terminal Seating': 2, 'Terminal Signs': 4, 'Food Beverages': 1, 'Wifi Connectivity': 3, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-11-01,1,10,"""Worst ever!""",L Jones,Not Verified |  TSA in Atlanta airport has the most inefficient and rude staff I have encountered at any airport!! They all need a course on customer service! Worst ever!,,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 4, 'Terminal Cleanliness': 2, 'Terminal Seating': 1, 'Terminal Signs': 4, 'Food Beverages': 2, 'Airport Shopping': 4, 'Wifi Connectivity': 2, 'Airport Staff': 1, 'Recommended': 'no'}"
2023-10-29,3,10,"""ATL airport is poorly run""",Jay Johnson,"Not Verified |  I fly often, domestic and occasionally international. ATL airport is poorly run as compared to other airports. It is always understaffed and very chaotic. There's never a wheelchair attendant available upon departure. I always have a family member push me to the gate, after obtaining a special pass. This is never necessary to do upon departing other airports, only Atlanta! They are fairly good at providing attendants upon de-planing. However, one afternoon there was 1 attendant for 7 wheelchairs. One by one she pushed us from the jetway to the terminal and there we sat for 1 hr. Those of us who could walk a little, we decided to attempt to walk to the plane train, by holding the wheelchair and walk behind it. The TSA line for wheelchair people is ridiculous. No one is there to supervise the bottleneck of abandoned wheelchairs as we wobble pass the checkpoint. Do not blame the attendants! Its not their fault! Its the fault of the upper managers because they are not doing a good job of managing! It's shameful! The last trip I took there was a manager at the TSA line who was drunk and stepping on people and bumping into us and he was loud and laughing and clowning around with workers. Atlanta airport is disgusting!",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Family Leisure', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Seating': 4, 'Terminal Signs': 4, 'Food Beverages': 5, 'Airport Shopping': 5, 'Wifi Connectivity': 4, 'Airport Staff': 3, 'Recommended': 'no'}"
2023-10-24,6,10,"""balmy 80 degrees inside""",J Ray,"Not Verified | This is my home airport. It’s not bad considering the volume of people that pass through every day. TSA needs to be fully staffed and all machines working for the M-F business crowd. Also, why so hot? It’s barely fall and the airport is a balmy 80 degrees inside. Save energy, save the planet and keep it cooler. You’ve got people in the sky club stripped down to their tees. Seriously.",yes,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'October 2023', 'Type Of Traveller': 'Business', 'Queuing Times': 3, 'Terminal Cleanliness': 4, 'Terminal Signs': 4, 'Food Beverages': 0, 'Wifi Connectivity': 3, 'Airport Staff': 3, 'Recommended': 'yes'}"
2023-10-02,2,10,"""nightmare of traveling through ATL""",E Kerr,"✅ Trip Verified | 1. After completing terminal F, for international travel, many years ago. Most international flights still depart from the E and T gates. 2. While the number of gates at F are limited, there is not adequate accommodation made for arriving passengers. Instead, if arriving into an E gate and it may be on either end of the concourse, they must walk about two miles, with limited moving walkways to F gate international passport control. After all of the years that have past since completion of terminal F one would expect a solution by now. 3. Being assigned for international travel at the E gates also means you suffer the absolute chaos of dining in the central part of this concourse where, for example, there is only one coffee shop, for all of terminal E. 4. Upon exiting passport control that can be hit or miss as to ordered chaos or mayhem, one has to wait upon luggage where despite at least 6 carousels, only two may be in use, each covering several flights. This does not make any sense to me. 5. If you had done the right airport recommended parking for the international Park & Ride (the receipt says Park ATL), standby for more chaos as you exit the concourse. There are several park and ride signs on different pillars along the first pavement. However unmarked is a pillar with queuing column tape that is for white (seemingly) unmarked minibuses. These are the transport to the park and ride (that by the way should say Park ATL, same as the receipt that I paid against). 6. I can only guess that those who design, upgrade or manage ATL do not travel, themselves. International arriving passengers that arrive there are often tired, disorientated and brain fogged. Even those who have travelled through ATL extensively and live in GA, are not immune to the chaos. 7. I would not say the on site staff and ATL are rude, but they are certainly not too friendly. Returning to the US feels like the first day you report for duty in the military or I guess, arrival to start a prison sentence. This is not the America I want to project and I am sure you don't either. 8. Sadly, there is no excuse for the atrocious state of ATL and it seems that someone needs to find another career. I have little desire to fly in or out of ATL, and I do not like the airline connections from my nearest airport, here in North GA. So, if anyone from Delta is reading this, yes, it affects you too, because my wife and I will be thinking twice before we undertake the nightmare of traveling through ATL again.",,"{'Experience At Airport': 'Arrival and Departure', 'Date Visit': 'September 2023', 'Type Of Traveller': 'Couple Leisure', 'Queuing Times': 2, 'Terminal Cleanliness': 5, 'Terminal Seating': 1, 'Terminal Signs': 2, 'Food Beverages': 2, 'Airport Staff': 3, 'Recommended': 'no'}"
