datePublished,ratingValue,bestRating,header,author,reviewBody,recommended,stats
2024-06-03,1,10,"""customer service was horrible""",Dayna Evans,Not Verified |   Worst airline ever!? They even have Spirit beat by a long shot. This was my first time flying them. Never again! Someone else booked my ticket and accidentally booked 6am instead of 9am. I have to work the night before and don't get off till 7am. Tried to call the airline to get a simple time change and was willing to pay any difference and they absolutely refused. The customer service was horrible. No people skills. I don't know why anyone would give this airline their money. I understand no refunds,,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Dallas Ft Worth to Seattle', 'Date Flown': 'June 2024', 'Ground Service': 1, 'Value For Money': 2, 'Recommended': 'no'}"
2024-06-01,1,10,"""terrible experience every time""",B Lansen,"✅ Trip Verified |  I have a terrible experience every time I use Alaska. Last summer I flew home from Vegas and for whatever reason, the flight was delayed after we all boarded. So we sat on the tarmac for a freaking hour in the Vegas heat. Then I got my luggage from baggage claim and it was damaged. A big hole in the side of my Samsonite luggage. When I try to report it, they wasn’t a receipt for what I paid. What person has a two year old receipt? Are you kidding me. Got delayed three times on my way to San Diego, and  I’m delayed again trying to get home. I am so over this airline. I only use them because I get free miles, but I’d much rather pay for something reliable. Never again",,"{'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Economy Class', 'Route': 'San Diego to Fresno', 'Date Flown': 'June 2024', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2024-05-25,1,10,"""no refund of anything""",M Hayle,"✅ Trip Verified |  I put a sign on one of my carry-on bags, warning about a (fictitious) anti-theft device with an alarm inside of it, just to discourage bag-snatchers. TSA didn’t have any problem with the sign being on my bag, nor with what it said. Airport security at both BLI and SEATAC didn’t have any problem with it. No one at all on the first flight from Bellingham to Seattle (also Alaska Airlines) had any problem with it. And no one at the boarding gate in SEATAC had any problem with it. Then, when I got on the plane, as I was getting to my seat (at the back of the plane), a flight attendant asked me about it. I told them, then took the sign off of my bag and put it away - just in case - stored said bag in the overhead compartment, and took my seat. Two other attendants then came and asked me about the now removed sign, one at a time, and I repeated my explanation to each of them. A fourth attendant then came, and asked me to bring my bags “up front to discuss them” . This was a lie, as, when I reached the front, they walked me off of the plane, and told me that several passengers were “uncomfortable” with the sign. They then re-booked me, without my input, to a much later flight, which would cause me to miss the wedding I was supposed to give the toast at. After talking with Guest Services, I decided to head back home to Bellingham so that I could at least give the toast over FaceTime. However, doing so required the approval of two different supervisors in Guest Services at SEATAC to make happen, because the Customer Service rep (in Phoenix) said that they could neither change anything about the bookings nor refund anyof the round-trip ticket because of the first re-booking - despite the fact that said re-booking was done without my input. Regarding the two supervisors, the first confirmed that no noise-making capable devices are allowed on the plane, and the second said that signs such as mine that “might make some people uncomfortable” are not allowed either. Not that you’ll find either of those statements on the airline’s website, of course - I checked. And given that nobody on the first flight even mentioned it to me, I have my doubts about whether or not this was “official” Alaska Airlines policy. Long story short, don’t fly Alaska. They (apparently) reserve the right to selectively impose new rules based solely on people’s feelings, even if it disenfranchises their paying customers - and some of them will even lie to do so. Just to be clear, at NO point did anyone say anything about any Federal or State laws, nor was security ever involved, so I’m pretty sure what happened was all on Alaska. Including the fact that I’m getting nothing back from them - no refund of anything, nor even a voucher, not that I’d use the latter - in exchange for having my flight yanked out from under me.",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Bellingham to Minneapolis via Seattle', 'Date Flown': 'May 2024', 'Seat Comfort': 4, 'Cabin Staff Service': 2, 'Ground Service': 4, 'Value For Money': 1, 'Recommended': 'no'}"
2024-05-23,1,10,"""a very upsetting experience""",M Garlan,"✅ Trip Verified |  My family and I recently had a very upsetting experience with Alaska Airlines. Our Alaska Airlines flight was cancelled (no reason for the cancelation was given; it certainly was not weather-related) which caused us to miss our connecting international flight. No other flights were available that day, so we would reach our final destination 24 hours late. Consequently, we not only missed one full day of vacation, but we also incurred significant costs as we had to book a hotel room at the airport as well as another hotel room at the airport of our destination since we missed the ferry to get to our vacation rental. Not to mention that we lost out on our car and room reservations we already had and which we could now not utilize. Even though we, and especially our little son, were very sad and disappointed to miss one full day of our vacation, we stayed very patient. I am a frequent traveler and understand that these things can happen. When however, on the way back our Alaska Airlines flight was cancelled again, our patience ran thin. No other Alaska Airlines flight for the same day was available, so they had to reroute us to another airport which meant the additional expense for a long Uber ride plus a longer way home from the airport. When this flight was then delayed for more than three hours – we would now be home at three in the morning – I decided to go to the Alaska Airlines Lounge to ask for support. My son was exhausted and I wanted to see if we could sit down in the lounge for the long wait time, since it was freezing cold in the terminal. We didn’t even ask for food or beverages, just a place to sit more comfortably and warm, until our flight would leave. When the lady at the front desk of the Alaska Airlines Lounge refused any help and informed me that I would still have to pay a $30 fee per person, I was literally in tears – she showed no compassion at all! I asked if we could at least borrow a couple of blankets to get warm in the terminal, this was denied as well. Due to these two cancelled flights, we incurred additional costs close to $1,000 (for several hotel rooms, transfer costs, supplies, etc.), we lost one day of vacation on the way out and arrived home much, much later than planned. During this whole experience, Alaska Airlines did not provide any sort of support or compensation. I will never use their so-called “services” again and I advise strongly against flying with this airline, they do not show any consideration for their customers, not even children.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Orange County to San Francisco', 'Date Flown': 'April 2024', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2024-05-19,10,10,"""blown away by the service""",Drew Farish,Not Verified | Absolutely blown away by the service that I received - if you're looking to possibly fly with him or have options I would highly suggest booking them. I've flown many airlines and this is the first one that actually treated you like a customer down to earth employees and their flight attendants are actually extremely warm and welcoming,yes,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Seattle to Columbus', 'Date Flown': 'May 2024', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Food & Beverages': 5, 'Inflight Entertainment': 5, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2024-05-16,3,10,"""lackluster at best""",L Keele,"✅ Trip Verified |  The flight attendants on my flight were lackluster at best. I was skipped over not once, but both times they passed by to provide snacks and drinks. Both times they blamed not being able to hear. This was my first time on Alaska Airlines and I'll have to be hard pressed to give them another try. Less than impressive experience for an already bad circumstance. I do not recommend them. Be ready to speak up and have the aisle seat folks ready to advocate for you. The attendants will ignore you.",,"{'Type Of Traveller': 'Business', 'Seat Type': 'Economy Class', 'Route': 'Seattle to Austin', 'Date Flown': 'May 2024', 'Seat Comfort': 3, 'Cabin Staff Service': 2, 'Food & Beverages': 2, 'Inflight Entertainment': 3, 'Ground Service': 3, 'Wifi & Connectivity': 3, 'Value For Money': 3, 'Recommended': 'no'}"
2024-04-10,3,10,"""Just really going downhill""",C Douglas,"Not Verified |   First class services are stopping. No water, no glass, coffee cups, no snack basket, 1 drink if there is time in the 1.5 hour flight. Just really going downhill. They will lose customers with this cheap tactic.",,"{'Type Of Traveller': 'Business', 'Seat Type': 'First Class', 'Route': 'Juneau to Anchorage', 'Date Flown': 'April 2024', 'Seat Comfort': 3, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 3, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2024-03-05,2,10,“I use this airline sparingly”,G Morton,"✅ Trip Verified |  I had a bad experience on my return trip from Ft Lauderdale to Portland. The weather at FLL was rainy, but not terrible. Planes were departing and arriving. After pulling back from the gate we sat motionless for 15 minutes or so. The pilot came on to tell us we had a shortage of fuel, and this was due to the weather and it's impact to availability of fuel. We sat for another 30-45 minutes. During this time the pilot said due to the fuel shortage we would stop in Kansas City on our way to Seattle. After about an hour on the ground in FLL he came on again to apologize for the paperwork being very slow, some corrections that needed to be made to the new flight plans. The delays caused us to be 4 hours late in arriving in Seattle. Here's the problem with Alaska - 1. They lied to us. They don't prioritize honesty with their customers. The fuel shortage scenario he tried to explain was weak at best. It was raining = not enough fuel? Alaska sent me an email apologizing for the stop in KC, but said it was unavoidable due to stronger than expected headwinds. What really happened? Lot of us lost time and $ due to this. The official determination was wind, so no reimbursements for hotels or added costs to rebook. 2. they had a service failure followed by inability to make a service recovery. They were not prepared to handle the onslaught of people who needed help. A desk was there, we were not told where, we had to find it. 4 agents were there; they needed 10 to quickly deal with the problems. Seattle is their headquarters! They had 6 hours to prepare! I use this airline sparingly and will continue to do so. I have 1.8MM miles on Delta. I'm with them because they don't let stuff like this happen. They are professional, honest with their customers, and I've never been lied to.",,"{'Aircraft': 'Boeing 737 Max', 'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Premium Economy', 'Route': 'Fort Lauderdale to Portland', 'Date Flown': 'March 2024', 'Seat Comfort': 3, 'Cabin Staff Service': 3, 'Food & Beverages': 3, 'Inflight Entertainment': 2, 'Ground Service': 1, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2024-02-09,2,10,"""I will be avoiding Alaska Airlines""",D Rubalcaba,✅ Trip Verified |  Literally the only airline that won't let you in their lounge if you have a business class ticket. Even if you have a first class ticket you have to pay extra. Ridiculous. I will be avoiding Alaska Airlines at all.,,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Business Class', 'Route': 'Seattle to Albuquerque', 'Date Flown': 'February 2024', 'Seat Comfort': 2, 'Cabin Staff Service': 4, 'Food & Beverages': 2, 'Inflight Entertainment': 1, 'Ground Service': 3, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2024-02-02,1,10,"""flight was delayed both ways""",S Dowell,"✅ Trip Verified | I had round trip tickets from Portland to Vegas, my flight was delayed both ways. Flight to Vegas was delayed 4 hours. My flight to Portland was delayed an hour so the crew could sleep. I understand sleep but you would have thought they could have posted the delay the night prior so the passengers could sleep as well but nope. Ridiculous!",,"{'Type Of Traveller': 'Business', 'Seat Type': 'Economy Class', 'Route': 'Portland to Las Vegas', 'Date Flown': 'February 2024', 'Seat Comfort': 3, 'Cabin Staff Service': 3, 'Ground Service': 1, 'Value For Money': 2, 'Recommended': 'no'}"
2024-01-06,10,10,"""first class customer service""",Kipp Sherry,"Not Verified | On a business trip to Spokane, Washington, my return trip to Boise, Idaho was scheduled to leave at 12:30 in the afternoon. I arrived at the airport quite early and noticed they had an early flight at 9:00am. I asked the gate agent if I could switch my flight to the earlier one. The flight was light so they let me switch, at no cost, and they upgraded my economy seat to a first class seat, at no cost. This is what I call first class customer service. Good show Alaska Airlines!",yes,"{'Type Of Traveller': 'Business', 'Seat Type': 'Economy Class', 'Route': 'Spokane to Boise', 'Date Flown': 'January 2024', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2023-12-29,1,10,"""deeply unsatisfactory""",Jhoanna Jones,"Not Verified | Poor customer service and deceiving practices I recently had an extremely disappointing experience with Alaska Airlines' phone customer service. The representatives seemed uninterested in assisting, frequently hanging up the call or leaving me on indefinite hold. This neglect is unacceptable, particularly when travelers are seeking crucial information. Furthermore, there were misleading communications about flight delays. I was informed that my flight couldn't depart due to weather issues, yet there were no apparent weather problems. It's troubling to suspect that this may be a tactic to mask the mechanical issues with their older aircraft fleet. The apparent strategy of avoiding compensation by falsely attributing delays to weather is deceptive and unacceptable. Customers deserve honesty and transparency, especially when it concerns their travel plans. I strongly advise travelers to reconsider flying with Alaska Airlines. Their lack of responsible customer service and questionable operational practices warrant scrutiny. In summary, my experience with Alaska Airlines was deeply unsatisfactory, marked by poor communication and suspect practices. I urge potential passengers to be cautious and consider other airlines for their travel needs.",,"{'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Economy Class', 'Route': 'Pasco to Las Vegas via Seattle', 'Date Flown': 'December 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 1, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-11-26,10,10,"""Everything was just fabulous""",Ana Paula Soares,Not Verified | First time flying Alaska such a excellent experience! Everything was just fabulous. Happy to visit Oregon for the first time to celebrate my birthday 11/26.,yes,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Miami to Portland', 'Date Flown': 'November 2023', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Food & Beverages': 5, 'Inflight Entertainment': 5, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2023-11-18,1,10,"""Messed up airline""",Adam Jacobs,"Not Verified |  Attempted to send my dog to Nashville, Alaska has canceled the flight twice, now they say I will need to spend another $200 on vet because the health certificate is only valid for 10 days. I will unfortunately be required to dyebib small claims to recover all of these vet costs that were required for the flights that were canceled. Do not rely on these idiots. The lady behind the counter just sat there grinning at me and refusing to speak to me. Messed up staff. Messed up airline. Avoid.",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Seattle to Nashville', 'Date Flown': 'November 2023', 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-11-07,10,10,"""agents who obviously care so much"" ",R Neale,✅ Trip Verified |   Alaska Airlines has shown up for us in so many different ways on so many occasions that I felt I really just had to share how grateful I am to have such a quality airline up here. Thank you to the agents who obviously care so much.,yes,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Portland to Anchorage', 'Date Flown': 'November 2023', 'Seat Comfort': 5, 'Cabin Staff Service': 5, 'Food & Beverages': 5, 'Inflight Entertainment': 5, 'Ground Service': 5, 'Wifi & Connectivity': 5, 'Value For Money': 5, 'Recommended': 'yes'}"
2023-11-06,1,10,“communication was sorely lacking”,Kshitiz Kumar,"✅ Trip Verified | I recently flew with Alaska Airlines from Seattle to San Francisco and was dismayed by a 3-hour delay. Not only did this disruption cause significant inconvenience, but the communication from the airline was also sorely lacking, leaving passengers confused and frustrated. As a result of this experience, I'll try avoiding my future flights bookings from Alaska Airlines. If you want to have a reliable flight then I would recommend avoiding Alaska Airlines.",,"{'Type Of Traveller': 'Couple Leisure', 'Seat Type': 'Economy Class', 'Route': 'Seattle to San Francisco', 'Date Flown': 'November 2023', 'Seat Comfort': 2, 'Cabin Staff Service': 1, 'Food & Beverages': 1, 'Ground Service': 1, 'Value For Money': 1, 'Recommended': 'no'}"
2023-10-30,3,10,"""Never encountered ruder gate workers""",M Bell,"Not Verified |  Never encountered ruder gate workers. They spoke to every customer like they were annoying children. I asked a question regarding my seat, I was asked to come back in an hour. When I returned an hour later the lady started to help me and the guy next to her screamed that he had already told me once to come back later. Which I had done. Uncomfortable and unnecessary. It’s not hard to talk to people nicely and give clear instructions. Saving grace is in flight outlets, wifi and cabin crew. Food is terrible.",,"{'Type Of Traveller': 'Solo Leisure', 'Seat Type': 'Economy Class', 'Route': 'Newark to Los Angeles', 'Date Flown': 'October 2023', 'Seat Comfort': 4, 'Cabin Staff Service': 3, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 1, 'Wifi & Connectivity': 4, 'Value For Money': 2, 'Recommended': 'no'}"
2023-10-27,1,10,"""Our check-in bag was badly damaged""",Jayson Tang,"Not Verified |  Our check-in bag was badly damaged. After documenting and filing a report, Alaska returned with an offer of $100. This is not enough to replace our current size bag let alone any hard case bag. I called them up and ask how am how suppose to replace my large hard luggage for $100, All they could say was that it was there policy that if you don't have a receipt of luggage purchase they only refund $100. Yet they couldn't show me where it says that on their policy. I was on another airline and they let me choose a replacement bag. I would really not recommend flying with them if you need to check your bag in!",,"{'Type Of Traveller': 'Family Leisure', 'Seat Type': 'Economy Class', 'Route': 'Seattle to San Francisco', 'Date Flown': 'August 2023', 'Seat Comfort': 3, 'Cabin Staff Service': 4, 'Food & Beverages': 2, 'Inflight Entertainment': 2, 'Ground Service': 1, 'Wifi & Connectivity': 2, 'Value For Money': 2, 'Recommended': 'no'}"
2023-10-23,4,10,"""never book again with Alaska Airlines""",Patrick Mccabe,"✅ Trip Verified |  No business lounge or pay for it. Seats are terrible, no leg room 6 hrs sitting in a glorified armchair. Terrible food will never book again with Alaska Airlines.",,"{'Aircraft': 'Boeing 737-800', 'Type Of Traveller': 'Business', 'Seat Type': 'Business Class', 'Route': 'Orlando to San Francisco', 'Date Flown': 'October 2023', 'Seat Comfort': 1, 'Cabin Staff Service': 2, 'Food & Beverages': 1, 'Inflight Entertainment': 1, 'Ground Service': 2, 'Wifi & Connectivity': 1, 'Value For Money': 1, 'Recommended': 'no'}"
