datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment
2022-05-08,0.3,Business,1,4,1.0,1.0,4.0,4.0,,3.0,constant delays with security,True, Multibillion dollar renovation at LaGuardia yet security with pre check takes 20 minutes? What’s the point? Never experienced such significant and constant delays with security.,-1
2022-05-03,0.1,Business,1,4,2.0,2.0,1.0,,,2.0,waiting for hours inside the airport,True,"  Upon landing and looking for a taxi I found this Appallingly inefficient scenario: There were ropes inside the airport lobby where people waited for taxis. Some people just skipped the line and went directly outside where they queued with the passengers who had waited for one hour while the other stranded people were inside still waiting. People in wheelchairs were set aside and automatically skipped the line. My wait for a trickling taxi was one hour. When I finally went outside to the next queue the waiting travelers inside had at least a 2 hour wait. The line inside the airport extended way outside the rope lines. People with children or pets were literally in deep trouble. The taxi cabs are not allowed to pick up passengers at the airport curb but are obliged to wait in a parking lot two miles from the airport and then fight traffic to get to curb and pick up a traveler. They make this long circle around the airport. There are hundreds of taxi cabs waiting in the lot. Causing hundreds of stranded travelers waiting for hours inside the airport. I would like to know the genius who created this mess so I could tell him/her what a dumb way to manage the taxi/passenger situation. With all the taxi cabs waiting in the parking lot causing the passengers to wait for hours in the airport instead of a quick turn over like in any other civilized country. It’s a disgrace and mismanagement of available taxis, time, airport disruption due to interminable lines and disgruntled passengers and extra fuel since the driver needs to travel fighting traffic to reach the terminal AGAIN. Besides that, think of the extra burden on the environment and the air we breathe, circling around like that for no reason whatsoever. Taxis are constantly needed, don’t keep them in a parking lot 2 miles from airport trickling in, like slow drops.",-1
2022-04-23,1.0,Family Leisure,5,5,5.0,5.0,5.0,5.0,5.0,5.0,just the pleasantries that were needed,False,"  The customer service we received by American Airlines and TSA was amazing. I forgot my bag at a store in La Guardia when I purchased an item. We only realized it when we were outside! Well, we told a TSA agent what happened and they directed us to the security agent. She told me to ask AA for a gate pass and if not she would personally escort me back to the store. The AA agent was super nice and told me she would radio someone to walk me. She the asked for my receipt and contacted the store directly! TSA took over and sent someone to the store and brought out bag! Wow, this was just the pleasantries that were needed after an wonderful cruise.",1
2022-02-02,0.1,Business,3,1,1.0,2.0,2.0,1.0,,1.0,Absolutely pathetic,False," What a complete joke - this is not a terminal, but a completely messed up construction zone. You will have to walk through mud, rain, snow and ice to get in and out of that terminal. There is not even a drop off without having to walk for 5-10 minutes through the complete mess. Once you made it to the ""terminal"", don't expect seating anywhere near the ""gate"". Also, don't expect the plane to be anywhere close to the construction zone that you have to enter to catch a flight. For that, you leave the building and walk and walk through the same weather, mud and rain that you experienced getting into that building. I have no idea why any airline in the world would assume that this was anywhere close to acceptable. Over the last 40 years, I have been flying with poor airlines into poor airports, but this is absolutely the worst and most unbelievable experience. For sure the last time that I flew with Delta Airlines, which is the only airline expecting their customers to accept walking through a muddy construction zone to use their ""service"". Absolutely pathetic.",-1
2021-11-13,0.6,Business,3,5,5.0,3.0,1.0,,,2.0,the design of the Terminal D is dreadful,False,"  While pretty, the design of the Terminal D is dreadful if you are a human who has to walk the half mile to the last gate. And if you forget, or need to use a restroom after you get to the gate, be prepared to hike back that half mile! Further sadness is the design flaw of the expansive windows. Pretty views, but no overhang and poor window tinting means I left the airport sunburned and sweating from the greenhouse-effect heat! Sunburned from sitting inside an airport? Crazy, but true. Lastly, LaGuardia is now the most expensive airport in the world to get a snack, try the $6 bottle of orange juice (that costs $0.50 wholesale, and $4 at other airports). Shame on NYC and Skanska Design.",-1
2021-09-17,0.5,Solo Leisure,4,3,4.0,1.0,3.0,,,4.0,is still very much a work in progress,True, It was the last leg of a long day traveling from JAC. The airport is undergoing a multi billion dollar renovation and is still very much a work in progress. Eating and shopping options are somewhat limited compared to other airports I was at on this trip. I was too tired and hungry to go exploring. There was only one monitor to check for departing flights at the far end of the C concourse. This was frustrating as my departure gate changed twice. The departing flight was stuck on the tarmac for about 45 minutes due to Air Traffic. Who knew that a late night departure from LaGuardia could get delayed waiting to take off?,-1
2021-04-19,0.4,Solo Leisure,4,4,4.0,4.0,0.0,,,,I was totally disappointed,True," I realize the renovation is not complete - but I am so disappointed that the layout doesn't seem to consider people who are not 20-30 somethings or athletes. The corridors going to the gates are excessively long and I see no plans for moving sidewalks. I am a ""normal"" 50 something with no disabilities and still found it to be a trek. If you're going to do something, why not do it right? I was totally disappointed. Nice advertising, nice fountain but really, I like convenience most.",-1
2020-09-27,0.8,Couple Leisure,4,5,5.0,5.0,5.0,4.0,4.0,4.0,TV’s are deafening,True," TV’s are deafening. Not all of us need to anesthetized by useless news. Make some quiet sections. Other then that, the terminal has improved immensely.",1
2019-11-14,0.3,Couple Leisure,2,4,2.0,1.0,3.0,,,3.0,Worst shuttle service I have ever seen,False,"  Worst shuttle service I have ever seen, out of many, and I want to stress up front that there was zero hustle in the the service people involved with the unacceptably-long shuttle time. My wife and I arrived at a high-numbered (no letter) gate and saw that we needed to get to gate 'D2'. After looking around in confusion and almost following a sign for D gate departures OUT of the airport, we figured out there was a shuttle between terminals (no signs for it that I saw). After a short walk, we got to a waiting line of shuttle passengers, some of which it sounded like they were waiting many minutes more. Another ten minutes later we were finally got on the shuttle, which took another ten plus minutes to get to our gate. Fortunately we had a reasonably-long layover to work with so we made our flight, another shuttle passenger was not so lucky. Also, at our gate the seating was very poorly laid out and cramped, yay. At least the staff at that gate showed some hustle to get us on the plane which was appreciated, my heart goes out to them.",-1
2019-10-20,0.1,Solo Leisure,1,2,1.0,1.0,2.0,,2.0,2.0,will gladly pay more money to not stop at LGA,False,"  The worst airport experience I have had. Every flight to and from were delayed. They are clearly overbooking flights and can't handle the traffic. I missed my connection and have to pay for the hotel out of pocket because it was ""air traffic control"" issues and not weather related. They should't take in more flights than they're capable of handling. It took 45 mins to take a shuttle to go 2 terminals over because theres no traffic control for cars/buses. There so signs or info for which bus to take. The ""bus stops"" were overflowed with people waiting. And no help directing people. I will gladly pay more money to not stop at LGA.",-1
2019-09-24,0.1,Business,1,2,3.0,2.0,3.0,,,,easily the worst of them all,False,"  
I would say it is a third world experience but that is unfair to underdeveloped countries. I have been to plenty of airports around the world and LGA is easily the worst of them all. The traffic situation is a disaster and only gets worse. It never improves. This airport should be avoided if at all possible.",-1
2019-09-18,0.2,Solo Leisure,2,1,1.0,2.0,2.0,,,1.0,disgustingly filthy,False," Absolutely disgustingly filthy. Food and wrappers on floors and seats. Sticky armrests. Badly stained carpets. The concourse of arrival Monday, September 16, for flt 5469 Delta from YUL and departure # 3300 Delta to GRR were awfully uncared for. Several ""cleaners"" were there but not doing their jobs anything more than chatting. It was very disappointing as Delta has certainly lowered the bar for service/customer care. Also, the wheelchair was stained. You are asking for health problems with such inattention to hygiene. Is it incorrect to expect workers to work? Look presentable? Attend to expectations of cleanliness? Or am I just too old school?",-1
2019-08-29,0.1,Family Leisure,1,1,1.0,1.0,1.0,1.0,3.0,1.0,food options were pathetic,True," This is by far the worst airport that I have ever had the displeasure of “visiting.” No one could tell us which gate our plane would be arriving at. It took over an hour of us walking around, asking every Delta employee to eventually know where we were to go. The food options were pathetic: almost every stand had the same pre-made sandwiches sitting around for purchase. But the worst of all was the hot serve-your-self options that were placed under heating lamps in the middle of walkways. Passing travelers were free to touch and stir the food trays, but most did not even buy! All I could think about was the massive amount of global germs that would be deposited in each dish! To make matters even more depressing was the pan handle-like atmosphere where airport employees were harassing travelers to sign up for American Express credit cards. Some became indignant when we refused due to time restraints. One told me, “Ahh, come on, you got time, your plane isn’t leaving until 2.00!” Sadly, however, he or no one else, would help us locate our gate. My husband and I had to be detectives and do our own footwork to locate our plane’s eventual arrival gate. Finally, the “icing on the cake” would be the rock-hard stale doughnuts I purchased out of desperation after throwing away my pricey, cold, bland ham and cheese sandwich encased in a soggy roll, layered with smooshed tomatoes and wilted lettuce! Imagine eating that mess of a meal while looking at the horribly stained and filthy grey carpet and praying that you are hopefully at the right gate of departure. I say throw the whole airport away and start again. We, the customers, deserve a whole lot better.",-1
2019-08-18,0.3,Family Leisure,1,1,1.0,5.0,0.0,,,1.0,avoid LGA no matter,False,  We arrived 1.5 hours before our flight. We spent 30 minutes in line to check in with United and the next 40 minutes getting through TSA. It was 4:45am on a Sunday morning. We barely made the gate before they closed it. I am not sure how an airport can operate so inefficiently. Lesson learned. It is worth an extra amount of money to avoid United at all costs and to fly JFK and avoid LGA no matter how good a deal it may be.,-1
2019-08-12,0.2,Family Leisure,1,1,1.0,1.0,1.0,1.0,1.0,1.0,never go to this airport again,True,"  My 18 year old son and two 17 year old friends were at Lagardia this morning over three hours before flight. The security check-in line was very long. After over 1 hour they got to the metal detectors and were told the phone or phone scanners were down and told the boys they would need to go get a paper ticket printed. They did this and of course by then the flight had departed. The airline would not help our boys and they are right now stranded in New York. We have scrambled to get them a hotel. This is shameful, and would never go to this airport again.",-1
2019-08-03,0.1,Couple Leisure,1,4,3.0,4.0,3.0,3.0,1.0,1.0,they were confrontational and hostile,True," First time travelling through La Guardia, my wife is 17 weeks pregnant and both of us are serving military. Only scanners were being used at security screening, my wife and I were concerned with harm to our baby, so she tried to opt-out of the scanner to do a pat-down instead. Security staff were immediately demeaning towards her, pushed her to the side of the scanner without offering direction. I had to stand on the other side of security watching helplessly while my pregnant wife was forced to stand in the open, without shoes, for almost 10 minutes until I questioned staff on my side. Employees never gave a clear explanation, and the employee she had initially spoken to just walked off without communicating the opt-out to her co-workers. Any time I questioned staff, they were confrontational and hostile towards me. When my wife finally got a pat down the employee verbally demeaned her, chastised her for not following directions, even though directions were not given. TSA guidelines clearly state that an opt-out of scanners is not meant to punish people, but my pregnant wife was embarrassed and felt like she was being punished. Shame on the security staff for being so ignorant and unprofessional. We will never ever visit this airport again if we can help it.",-1
2019-07-31,0.1,Business,1,1,1.0,2.0,1.0,1.0,2.0,1.0,still continues to be the worst airport,False, La Guardia still can’t get one simple thing right. One has to wait 30mins to go from Term B to C or D. The most minimal amount of common sense would be to allow people to walk from C to B but instead you have to wait 30-40mins which means a missed flight for sure. Ridiculous and is why still continues to be the worst airport - 3rd world airport is an understatement.,-1
2019-06-11,0.2,Family Leisure,1,3,3.0,3.0,1.0,,,1.0,departure is a mess,False,"  Arrival was uneventful, but departure is a mess. Going through security, the clear company was putting 10 and 12 people at a time at the front of the line, the TSA agent had to take his word for who was clear, they had two lines going to the same bin line instead of opening up another one. No one knew if they were supposed to go through metal detector for the scanner so they were getting mad at those in the wrong line, after getting through people were grabbing the wrong bins with the security guard standing there watching and not helping another passenger who had her laptop taken. Really miss managed. Then you pay $17 at bar brace for a sandwich that is the nastiest thing you ever will eat. I'll try Newark next time.",-1
2019-06-06,0.1,Couple Leisure,1,1,,1.0,0.0,,,,inconvenience and mismanagement,True," My experience at La Guardia was beyond the most horrific I have ever experienced in an impoverished third world country. I have been through airport construction projects in numerous airports and none remotely approached the inconvenience and mismanagement at La Guardia. None, nowhere. Communication was nonexistent or worse, incomprehensible. I will select a few examples from this nightmare just to illustrate. We landed hours late because of weather (to be fair, no fault of the airport). It was almost midnight. We followed the taxi signs, followed the taxi signs, followed the taxi signs until, finally, at the end of the terminal, far from the usual curbside, we at last found the taxi stand. Or so we thought. The long line waiting for taxi was actually not waiting for taxis at all, but for the bus, to take us to the taxis. Taxis were not allowed at the terminal. So we waited in torrential rain for the bus, which eventually took us to another place where we waited in the rain for a taxi. For our return, I had rented a car and had to drop it off. Unlike any other airport, there were no signs directing you to the rental car return. Fortunately or so I thought I knew my way around. I headed through a maze of construction to the place car dropoffs had been for decades . All but 2 had to move because of the construction. There were no signs or any communications informing you where to go. I asked a police officer, who kindly sent me in the wrong direction. GPS didn’t work. Finally, we found the virtually unmarked dropoff. I asked why there were no signs anywhere directing people to the new dropoffs. He responded, incredibly, that “we are not allowed to have signs off the airport”. We waited for the shuttle bus only to find out that the shuttle bus had to take us to another shuttle bus. During construction, car rental companies, who could not have signs off the airport, were not allowed to have shuttles on the airport. I know construction creates inconvenience, but the experience was a horrific nightmare not an inconvenience and I place full 100% blame on management, customer disregard, and complete incompetence in planning. As the saying goes, only in NY. “",-1
2019-04-28,0.1,Solo Leisure,1,1,1.0,1.0,1.0,1.0,1.0,1.0, a third world airport,True,"  You’ll spend 45mins to an hour trying to get to departures or arrivals or waiting for a pickup. They do not care at all that they have screwed the traffic situation beyond comprehension! Who plans an $8B renovation and doesn’t plan for traffic? I’m born and raised in NY and I’ve watched this airport go from horrible to absolutely insufferable! Do yourself a huge favor go to JFK and stay as far away from the hellhole that LGA has become. There’s no food or coffee or even clean bathrooms in the airport, And you’ll spend an hour from when you exit the expressway at the airport trying to go a half mile to the terminal or if arriving wait an hour for your ride to travel a half mile to get you. Avoid at all costs. Thanks LGA for reminding me why I never fly here. Its a third world airport.",-1
2019-04-24,0.4,Solo Leisure,4,3,1.0,2.0,1.0,3.0,4.0,3.0,nowhere to purchase hot coffee,False,  I was picking up my daughter and there was nowhere to purchase hot coffee in the baggage claim or check in area. This is unacceptable in today’s world where there is a Dunkin Donuts every mile. They should add a coffee stand immediately.,-1
2019-03-10,1.0,Family Leisure,5,5,5.0,5.0,3.0,5.0,5.0,5.0,a few kind New Yorkers,True,"  I’m a blur right now, exhausted, but happy as I sit at LGA waiting to fly home to Florida. It takes chaos to help us recognize peace. I lost my phone after I got to the airport this morning, in the security or it fell out of my coat. Rushing up to the security, a few kind New Yorkers working at security helped me ping my iPhone with my Apple Watch, called it, helped me look on the ‘find my phone’ app and even ran my bags through the closed line to see if they could see it on X-ray just to be sure. Just about then the tears starting coming, thinking I couldn’t board my plane and get home. Home sounded pretty darn good about now. All of a sudden the New York hero swoops in holding an I-phone, that suspiciously looks like mine, and proclaims “someone found an I-phone”. I took the phone, uttered a million thank yous. That didn’t seem quite enough and I hugged Mr Hero. Still overcome with gratitude, I threw my hands up in the air and shouted “ I love New Yorkers”. The security guard confirmed it “New Yorkers are really nice people”. With that, I walked away with my happy ending thanks to the heart of New York... it’s people.",1
2019-02-24,0.1,Business,4,4,1.0,3.0,1.0,2.0,,3.0,This place is a nightmare,False,"  Please, please, please, when you upgrade this airport, be sure to eliminate all off the euro Cibo garbage and bring back normal restaurants and shops that everyone much prefers. Also, we all have smartphones in our hands so please also get rid of all the little used iPads cluttering up every single surface of the terminal. This place is a nightmare.",-1
2019-01-23,0.1,Business,1,2,2.0,1.0,1.0,1.0,4.0,1.0,Do yourselves a favor and avoid,False," Do yourselves a favor and avoid having to fly through LaGuardia at almost any cost. First off, I have been to much better run airport in most 3rd world countries. They have made somewhat of an attempt to ""modernize"" some terminals, but it still requires catching a shuttle from one terminal to the other, where the transfer station signage is almost as bad as the attitude and organization of the staff who are responsible for running and coordinating the shuttles. I literally missed a connection because of the inefficiency of having to go from one terminal, to the other, and I had 45min to do so. Also gates are often switched at the last minute due to staffing and scheduling issues which forces you onto the archaic shuttle system between terminals. Oh, and also while I was here, a water pipe burst at the entrance to one terminal, which facilitated the need to again bus everyone on said shuttle system to another terminal, just so they can exit the airport.",-1
2018-12-08,0.1,Business,1,3,,2.0,0.0,,,3.0,incompetence and customer disregard,True," It took 45 min from the time I entered my uber ride in the designated passenger pickup area in the parking garage to the time the car left the garage on to the streets. Even with the effects of construction, this experience/agony (and it is not the first time) is a result of incompetence and customer disregard by whoever designed this traffic organization. The traffic wardens inside the garage appear lost, disoriented and overwhelmed. I can only wish NYC mayor and the CEO of Port Authority were with me in the car to see with their own eyes what mess their incompetent lazy underlings have created with the traffic situation at the terminal as well as with car pickup protocol.",-1
2018-12-04,0.1,Couple Leisure,1,1,1.0,4.0,3.0,3.0,,3.0,excruciatingly hot,True, I am sitting in Terminal B at Gate D6 as I write this review. It is excruciatingly hot. I mean everyone is complaining and the American Airline gate employee says nothing to be done just deal with it it the entire terminal. I love AA and write great reviews and letters about its staff all the time but this AA employee needs more training or termination. And if LaGuardia doesn’t realize that people are getting sick because of this heat then they need new facilities employees. I wish I could add a picture of the airline employees in tank tops. This is crazy. People are also sitting in the floor and standing also because of too few seats. LaGuardia please get it together.,-1
2018-11-27,0.1,Business,1,1,1.0,1.0,1.0,1.0,1.0,1.0,Should be shut down,False,"  
Just a lost cause. Should be shut down. Can’t handle any part of travel experience. This is a place beyond redemption or repair. Can’t handle incoming flights never gates like they didnt know we where coming. Departures always delayed with no information. Place is filthy and other services are the worst. Time to make this a hotel or housing development or Parking lot. Wait it is a parking lot.",-1
2018-11-13,0.1,Business,2,2,2.0,3.0,1.0,1.0,1.0,1.0,Whatever happened to communication,True," Whoever thought the iPads to order at the terminal was a good idea. For a start they were not charged. Had to wait to get served and the service was appalling. Whatever happened to communication “Have a nice day”, “can l help you sir”? It is so impersonal and takes longer to work out than it would to actually serve a person. If l ever see the iPads on a bench I will walk, no, run to where I can actually get served get a receipt and tip someone.",-1
2018-11-12,0.8,Business,5,4,4.0,5.0,2.0,1.0,,3.0,A great convenience,True," The terminals at La Guardia are undergoing a massive makeover - hence the immediate approaches look daunting; it is also outdated in terms of decor and available services. However, this airport, given that it serves the needs of New Yorkers travelling to points east of the Mississippi, and Canada, is extremely convenient. A short taxi ride brings you to the airport. The distance from the entrance to the gates is very, very short. Thus, you save a lot of time. From being dropped off at the entrance gate of the terminal to the TSA check area, it is less than a one minute walk - if you have your boarding pass with you. The gates are immediately thereafter. I am sure once the new terminals are constructed, the walks will be long and I will have to trudge long distances to my gate. I used Terminal B for a United flight from Gate C9. C9 is at the end of the terminal pier. So this is a very convenient, straight forward, quick terminal to use. In less than 5 minutes, including TSA inspection I was at my gate! I did not check any bags. Ample seating and quite a few electric connections to charge your phones all around. At this end, with the large glass windows, not only is the waiting areas bright, thanks to natural light streaming in, you can see flights landing and taking off. I was given TSA pre-check and going through the security inspection was a quick walk in the park. I did not have to pull out my laptop or liquids or even shed my coat or remove my footwear; I had put the phone in my bag. Food stalls after TSA are few but basic snacks and sandwiches are available. A little bit of research before coming to the airport can help travelers prepare for the services available and thus manage expectations. While the airport currently handles more traffic and passengers than it was built for, this is the airport where you can be at your gate from arriving at the terminal in just a few short minutes. A great convenience to busy, on the go New Yorkers!",1
2018-11-08,0.1,Couple Leisure,1,1,5.0,1.0,5.0,4.0,5.0,1.0,"airport is extremely mismanaged""
",True," La Guardia is the worst airport I have ever flown into and out of. The airport is extremely mismanaged and lacks quality customer experience. We witnessed an elderly woman who was being assisted by one airport associate drop her 3 bags at the bottom of the escalator and told that she needed to go upstairs but lacked the ability to get all of her bags up the escalator herself. She then had to flag down a police officer to ask another associate to assist her who then loaded her bags and brought them up on the elevator for her as the first associate should have done. The signs throughout the airport contradict each other offering opposite directions for where the public transportation and the uber/Lyft pick up is located. Multiple water fountains aren’t even functioning, among other things. The traffic flow is confusing and disorganized causing massive arrival and departure delays. Truly an overall disappointing and poor experience.",-1
2018-09-18,0.1,Family Leisure,2,1,2.0,2.0,1.0,1.0,,1.0,Absolutely atrocious airport,False," Absolutely atrocious airport. How people are able to get through TSA without wanting to stop and get into an altercation with an agent is beyond me. The rudest and most disrespectful employees I’ve ever come across in any airport; and I’ve traveled to 4 continents and 35+ countries. LaGuardia, please get your personnel in order and under control. Side note, I did meet 3 awesome employees at Hudson News, 5 Guys, and 1 security worker at Terminal B. Aside from that - nah, I will pay immensely to avoid this place at all costs moving forward.",-1
2018-09-03,0.1,Business,1,2,2.0,1.0,1.0,1.0,2.0,3.0,"Absolutely horrendous airport""
",False,"  Absolutely horrendous airport. Poor or no options for eating, TSA closes esrly, its dirty, and very small for the airline and passenger traffic. The worst part, extremely long taxiing time and the worst air traffic control ever.",-1
2018-07-14,1.0,Solo Leisure,4,4,5.0,5.0,5.0,5.0,,5.0,such a pleasant experience,True, I’ve read so many bad reviews on this airport and was terrified to go. But it was such a pleasant experience! The staff here were very nice compared to usual airport staff. The food court is modern and has great and healthy choices. There’s an airport link that is super convenient. I’m actually excited to fly to and from La Guardia again!,1
2018-06-09,0.1,Business,1,1,1.0,1.0,1.0,1.0,1.0,1.0,unwilling to assist the passengers,False,"  The departing gate is not big enough to accommodate the passengers. It is dirty and the Spirit staff are rude, obnoxious and unwilling to assist the passengers. Mostly interested in how they could catch passengers trying to board with larger carry on bags than allowed. Instead of being trained to offer customer service, they are trained to generate extra income for Spirit Airlines. Spirit Airlines is all about the money!",-1
2018-06-01,0.1,Family Leisure,1,3,2.0,1.0,2.0,,1.0,1.0,dropped off at the wrong end,True, We had to ride there from JFK and were dropped off at the wrong end of the terminal and were not guided to the disabled handicap area to catch our flight. We had asked four different people before someone finally told us and by the way that was another customer not even one of the staff members at LaGuardia. As we were going through the airport the gentleman that was taking my mothers wheelchair pushed her into an object and in to me which was absolutely unacceptable.,-1
2018-05-18,0.1,Business,1,1,1.0,2.0,1.0,1.0,1.0,1.0,an embarrassment to NYC,False,"  This airport is an embarrassment to NYC on so many levels. Conditions are significantly worse than many/most airports in the developing world. In addition to the poor conditions, it is now necessary to take an airport bus to get a cab into the City. Ridiculous.",-1
2018-05-05,0.1,Couple Leisure,1,1,1.0,1.0,1.0,,4.0,1.0,Horrible experience,False,,-1
2018-03-08,0.1,Business,1,3,,1.0,0.0,,1.0,1.0,This airport is awful,True," This airport is awful. Where are the signs for long-term parking? There are no signs for long-term parking. Security was a huge wait. Arrived at airport two hours before my flight and made it with minutes to spare. It's like a horrible maze designed to make you miss your flight. I have no idea how much I'll have to pay for parking, and I parked outside with the winter storm today, I have no idea if my car will even be there when I get back.",-1
2018-02-18,0.1,Solo Leisure,1,1,2.0,1.0,1.0,2.0,2.0,1.0,"poorly staffed, disorganized",False," This airport is poorly staffed, slow, disorganized, confusing, dirty, old, and expensive. In the words of a previous review, “a total disaster”. Worst airport I’ve ever been in and  I’ve been to Kathmandu, Nepal, which more resembled a shed than an airport.",-1
2018-01-29,0.1,Solo Leisure,1,1,3.0,1.0,1.0,2.0,1.0,1.0,food at this airport is a total scam,False,"  My review is for the food at this airport. Why would an airport ever have one vendor for the entire airport. That is absolutely outrageous. There is absolutely zero competition and horrible selections for full blown gouging prices. Can you believe a food court with different places, all owned by the same company, ridiculous. $6 for a slice of pizza. $7 for a bag of candy and a drink. $12 for a small sandwich. Absolutely outrageous. This company should be completely fired and removed from this airport immediately. The food at this airport is a total scam.",-1
2018-01-29,0.4,Solo Leisure,3,3,2.0,4.0,2.0,1.0,2.0,2.0,airport feels very old and outdated,True, How is it possible that the Greatest City on Earth has this joke of an airport for domestic flights? The airport feels very old and outdated. Food court available only before the security. Once you pass security - there’s not much choice at all! Restrooms are not cleaned regularly. It’s time to modernize LGA - New Yorkers deserve better!,-1
2018-01-05,0.1,Business,1,1,2.0,1.0,0.0,,3.0,1.0,the worst I have ever been to,False,  This airport is the worst I have ever been to. I have flown all over the world and have never experienced anything this bad. On top of the poor conditions the staff are rude and in no way helpful. I swore many years ago I would never use La Guardia again and after trying one more time I am comfortable never using this terrible airport again.,-1
2018-01-04,0.1,Family Leisure,5,3,1.0,1.0,1.0,1.0,1.0,2.0,No good facilities,False,"  I have travelled many airports throughout the world. Terminal 1 in La Guardia is by far the worse! Free WiFi for 30 minutes, are you in the Stone Age? If your flight gets delayed, you do not have much to do. No good facilities to talk about. I do not think we will use this airport again.",-1
