datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment
2021-07-23,0.1,Family Leisure,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,"Disorganized, slow, unnecessarily aggressive",False,"  Very old and out of date but TSA security was insane. One line for everyone. One agent interrogating a 3yr old and 5 yr old as to their birthdates, their siblings birthdates, their parents birthdates, where their parents worked, etc. Have they never met a child that age? Kids were scared to death to answer and the agents were very rough and separated kids from the parents. They did this to at least 4 families I witnessed. Disorganized, slow, unnecessarily aggressive, and despite having at least 3 screening machines, only ran one. I hear the residents are mad so many tourists are coming to the island at this time as it’s a burden on all their water and food supply. Keep treating visitors like this and you won’t have to worry about it. The rest of the world will open up and, like me, we will go elsewhere and Maui can figure out another income industry.",-1
2021-07-14,0.1,Family Leisure,2.0,2.0,3.0,3.0,0.0,,,1.0,Very unpleasant staff,False,"  Very unpleasant staff at shuttle for car rentals. Demeaning and condescending young female worker, 0 percent Aloha. Sending people off with a bad taste in their mouth.",-1
2021-06-21,0.3,Family Leisure,1.0,4.0,2.0,1.0,0.0,,2.0,5.0,3hrs in line for agriculture inspection and TSA,False,"  Flight was at 12:25pm from Maui to Oakland, CA. Waited 3hrs in line for agriculture inspection and TSA. Almost missed our flight. Lines were 3-4 blocks long at snail pace. Very stressful. Employees working there were very helpful and friendly, but over worked.",-1
2020-08-20,0.1,Couple Leisure,3.0,2.0,1.0,3.0,0.0,,,1.0,no one enforced any rules,False,"  One of the employees stood at the men's bathroom door, unmasked and chewing for an hour. People eating with masks off everywhere in waiting area. Another man was coughing everywhere with no mask on and no one enforced any rules. No wonder Maui's cases have been going up. I understand the laid back vibe of Hawaii, but there are times when things need to be tightened up so you don't end up killing others with a virus. This was worst case scenario for me. I won't be traveling any time soon after this loose ended experience. Be careful. They don't enforce anything in Maui.",-1
2019-05-25,0.2,Couple Leisure,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,the worst airport ever,True, This is literally the worst airport ever! I mean 3rd world country level and lower! There is no proper air conditioning. Rest rooms are extremely dirty! Long TSA lines without adequate lines for the number of passengers! Just horrible for a place which makes lots of money from tourism!,-1
2019-04-19,0.2,Family Leisure,2.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,staff were very pleasant,True,"  All of the staff were very pleasant, please give them better facilities to work in! The bathrooms are very small and outdated, one of the three sinks was broken and there were only four small and old stalls. The gate area was air conditioned, which was nice, but was very cramped and not in the best condition.",-1
2018-09-18,0.7,Business,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,Departure was better than Arrival,False,  Departure was better than Arrival. Arrival wasn't marked very well leading some passengers off in the wrong directions. The rental car terminal at the arrival gate is closed and you need to go behind it to get a bus to the real rental car terminals. If you don't ask around it is difficult to find. Departure rental buses take you right to the ticketing area. There are several restaurant options and some reasonably prices places to buy gifts.,1
2018-07-06,0.1,Family Leisure,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no basic human kindness whatsoever,True," I love visiting Maui but I don’t know if I want to deal with Hawaii airports anymore. This time, I was with my young daughter. The counter attendants literally walked away as we were checking in and didn’t come back! Then the machine printing baggage tags malfunctioned and since they had left, there was no one to help us. Finally the guy directing our places in line felt bad for us and asked one of the other attendants to help, and she made a really big deal about coming to the other side of the counter to help us! At the gate—no stores. I had bad heartburn at this point so I wandered back to shop for an antacid or something and left my daughter with our stuff at the gate. No luck, only jewelry, souvenirs and a restaurant, so I approached a security guard to ask—and lo and behold I crossed the “magic line” (that’s what he said!) and was out of the security zone. Many tears ensued as my petrified daughter had to find me and schlep all our stuff along to give me my boarding pass so I could go back through the TSA screening and then they forgot to tell her I needed my ID so we went through it all again, now we are getting really close to being late for our plane and my poor daughter is alone up there as I frantically try to get back to her (of course no one could help me get through the now-huge line any faster to get back to her). It’s just such an awful feeling to be surrounded by so many people that have no basic human kindness whatsoever.",-1
2018-05-31,0.1,Family Leisure,1.0,4.0,3.0,5.0,2.0,,,1.0,shout at passengers continually,False,"  I have travelled out of many airports in my life and have never been so ill treated as I was at OGG airport in Maui. TSA agents shout at passengers continually, they are so verbally abusive to all. They pull your bagage apart in a rough manner and shove things back in in a very messy way. Nowhere to sit to tie your laces after taking your shoes off. No Nexus line. No smile from anyone and certainly no please or thank you.You wouldn't know you're in a US airport. Things would move much more swiftly if passengers were not so intimidated. Never going back to Maui.",-1
2018-04-13,0.1,Family Leisure,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,"a horrible way to end a vacation""
",False,"  We always enjoy our time on Maui, but departing from Kahului OGG, is a horrible way to end a vacation. Long, inadequate security lines, surly customer service, poorly sanitized facilities, limited eating choices, and malfunctioning infrastructure are just a few of the issues at this airport. The Maui community and their guests deserve better.",-1
2018-02-09,0.3,Couple Leisure,5.0,4.0,1.0,5.0,2.0,3.0,,5.0,be prepared to be very uncomfortable,False,  The lack of seating in the check in area is totally unacceptable. If you have to get there early be prepared to be very uncomfortable. Once you check in and clear security they have seating and services. Make sure you don't arrive before your check in desk opens.,-1
2018-01-19,0.3,Family Leisure,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,a very unimpressive airport,False,,-1
2015-12-02,0.4,Family Leisure,2.0,1.0,3.0,2.0,1.0,1.0,,3.0,the décor is dated,False,,-1
2015-09-05,0.1,Couple Leisure,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,Kahului Maui Airport customer review,False,,-1
2014-09-06,0.1,,4.0,2.0,,,,1.0,,,Kahului Maui Airport customer review,False,,-1
2013-04-01,0.7,,3.0,4.0,,,,3.0,,,Kahului Maui Airport customer review,False,,1
2011-02-19,0.5,,5.0,5.0,,,,5.0,,,Kahului Maui Airport customer review,False,,-1
2010-09-01,0.3,,,,,,,,,,Kahului Maui Airport customer review,False,,-1
2009-03-04,0.1,,,,,,,,,,Kahului Maui Airport customer review,False,,-1
